day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2004-1-14_2,7,1.0,BRILLIANT ATTORNEY (BV070),C K Tong,C Fownes,119,1270,7,0:58.40,38.0
HV_2004-1-14_2,8,9.0,HONOURABLE (CB221),F Coetzee,D Hill,120,1041,8,0:58.50,12.0
HV_2004-1-14_2,9,7.0,PRECIOUS MOMENTS (CC264),C Williams,T K Ng,121,1150,10,0:58.60,5.2
HV_2004-1-14_2,10,2.0,AUSPICIOUS ODYSSEY (CC373),K C Tsang,C S Shum,128,1136,9,0:58.70,14.0
HV_2004-1-14_2,11,12.0,SENSIBLE ADVICE (CB385),W M Lai,I W Allan,115,1056,4,0:58.80,47.0
HV_2004-1-14_2,12,11.0,BACK SEAT DRIVER (CA011),W Smith,T W Leung,116,1153,11,0:59.10,18.0
HV_2004-1-14_3,1,9.0,ORIENTAL (CC202),D Whyte,C H Yip,117,1078,1,1:41.30,5.8
HV_2004-1-14_3,2,6.0,SMART WIN (CA372),Y T Cheng,Y O Wong,120,1026,3,1:41.30,13.0
HV_2004-1-14_3,3,10.0,WADADELIGHT (CC340),W M Lai,T K Ng,117,1003,11,1:41.70,31.0
HV_2004-1-14_3,4,1.0,FANTASTIC STAR (CC294),F Coetzee,I W Allan,132,1216,10,1:41.90,3.2
HV_2004-1-14_3,5,8.0,VIPER CORP (CA183),D Boeuf,K W Lui,118,1248,6,1:42.00,7.6
HV_2004-1-14_3,6,7.0,SUNDAY DELIGHT (CC225),K McEvoy,D A Hayes,118,1080,4,1:42.00,7.8
HV_2004-1-14_3,7,12.0,TOUCH DOWN (CB013),M W Leung,D Hill,110,1140,5,1:42.00,16.0
HV_2004-1-14_3,8,11.0,ACME OF SURPRISE (CB376),W Smith,D Cruz,116,1036,7,1:42.00,24.0
HV_2004-1-14_3,9,5.0,DOUBLE PLEASURE (CD069),R Fradd,D E Ferraris,122,1070,9,1:42.10,31.0
HV_2004-1-14_3,10,3.0,DRAGON STRIDE (CC370),A Marcus,C S Shum,127,1080,12,1:42.10,11.0
HV_2004-1-14_3,11,2.0,FLYING KENNY (CC244),C Williams,T W Leung,129,1060,8,1:42.20,7.1
HV_2004-1-14_3,12,4.0,ENVOY OF LIGHT (CC105),T Mundry,A T Millard,126,1160,2,1:42.20,99.0
HV_2004-1-14_4,1,8.0,MAGIC TOUCH (CB394),M W Leung,L Ho,114,1104,4,1:41.00,11.0
HV_2004-1-14_4,2,9.0,CHINA WORLD (CA397),W M Lai,T K Ng,116,1209,10,1:41.00,14.0
HV_2004-1-14_4,3,6.0,QUICK STEP (CA074),D Boeuf,D Cruz,122,1081,7,1:41.10,8.2
HV_2004-1-14_4,4,2.0,TIRAMISU (CB386),S Dye,A T Millard,128,1067,5,1:41.10,8.0
HV_2004-1-14_4,5,7.0,ACCLAMATION (CB045),G Mosse,C Fownes,121,1124,6,1:41.20,4.7
HV_2004-1-14_4,6,3.0,CHERISHED (CB160),T Mundry,D Hill,125,1080,9,1:41.20,24.0
HV_2004-1-14_4,7,11.0,MULTI RANSOM (CC363),F Coetzee,A S Cruz,116,1084,1,1:41.20,7.4
HV_2004-1-14_4,8,4.0,MR BEAUTIFUL (CB057),D Whyte,K W Lui,124,1023,11,1:41.30,9.0
HV_2004-1-14_4,9,12.0,EL VIENTO (BT129),K McEvoy,S Woods,114,1032,2,1:41.40,13.0
HV_2004-1-14_4,10,1.0,RISING WIN (CC089),C Williams,T W Leung,130,1060,12,1:41.50,10.0
HV_2004-1-14_4,11,10.0,DYNAMIC COMBO (CC276),R Fradd,K L Man,116,1051,8,1:41.60,16.0
HV_2004-1-14_4,12,5.0,SPECTACULAR HIT (CC194),W Smith,C H Yip,123,1026,3,1:41.70,12.0
HV_2004-1-14_5,1,2.0,GREEN VACATION (CB411),W M Lai,K L Man,128,1067,6,1:41.40,13.0
HV_2004-1-14_5,2,5.0,HIGHLAND DAWN (CC138),G Mosse,J Moore,126,1014,1,1:41.40,5.4
HV_2004-1-14_5,3,8.0,TATTLETALE (CC328),F Coetzee,A S Cruz,121,1098,8,1:41.60,24.0
HV_2004-1-14_5,4,9.0,METRO FLYER (CA072),C Williams,C Fownes,120,1020,11,1:41.70,35.0
HV_2004-1-14_5,5,3.0,FAIRPLAY (CC258),D Boeuf,C H Yip,127,1060,9,1:41.70,13.0
HV_2004-1-14_5,6,7.0,KING PALM (CC118),D Whyte,Y O Wong,123,1163,5,1:41.80,5.0
HV_2004-1-14_5,7,11.0,ON SHAN EXPRESS (CB362),D Dunn,D A Hayes,116,1146,7,1:41.80,17.0
HV_2004-1-14_5,8,6.0,SHOW BRAVELY (CB388),A Marcus,P F Yiu,124,1098,2,1:41.90,6.5
HV_2004-1-14_5,9,1.0,TENNESSEE (CD066),S Dye,J Size,130,1003,4,1:42.00,3.8
HV_2004-1-14_5,10,12.0,JOHNNY JUMP UP (CC207),M W Leung,S Woods,108,966,12,1:42.00,72.0
HV_2004-1-14_5,11,10.0,BRAVISSIMO (BS041),K McEvoy,D Oughton,114,1079,3,1:42.20,27.0
HV_2004-1-14_5,12,4.0,LONGMARK (BT294),C K Tong,C S Shum,117,1155,10,1:43.00,11.0
HV_2004-1-14_6,1,3.0,FORTUNE SMILES (CB432),S Dye,J Size,126,1065,6,1:49.30,3.5
HV_2004-1-14_6,2,6.0,FRENCH CONNECTION (CA384),G Mosse,C H Yip,124,1156,1,1:49.80,3.5
HV_2004-1-14_6,3,12.0,HAPPY CONTENDER (CC152),W M Lai,I W Allan,113,948,4,1:50.00,11.0
HV_2004-1-14_6,4,4.0,KONRAD THE GREAT (CB059),D Dunn,C Fownes,126,1103,12,1:50.00,24.0
HV_2004-1-14_6,5,11.0,SEASONS KNACK (CC242),R Fradd,D Hill,115,1207,5,1:50.10,16.0
HV_2004-1-14_6,6,10.0,BLACK KNIGHT (CB137),T Mundry,K W Lui,120,1076,9,1:50.20,20.0
HV_2004-1-14_6,7,1.0,EARL GREY (CA251),A Marcus,D E Ferraris,129,1027,8,1:50.40,12.0
HV_2004-1-14_6,8,9.0,RESOURCEFUL PRINCE (CA323),S K Sit,T K Ng,121,1097,10,1:50.70,18.0
HV_2004-1-14_6,9,2.0,CLASSA VICTORY (CB174),D Whyte,L Ho,128,1028,11,1:50.70,6.5
HV_2004-1-14_6,10,7.0,EXPLOSIVE POWER (BV129),F Coetzee,A S Cruz,122,1076,2,1:50.80,16.0
HV_2004-1-14_6,11,8.0,FORTUNE DANCER (BS081),D Boeuf,S Woods,121,1175,7,1:51.00,38.0
HV_2004-1-14_6,12,5.0,SMART CHIEF (CC042),K McEvoy,J Moore,125,1200,3,1:52.00,31.0
HV_2004-1-14_7,1,9.0,JOLLY GAINS (CB232),D Whyte,C H Yip,121,1177,7,0:57.60,4.2
HV_2004-1-14_7,2,8.0,SONGS OF THE SUN (CB237),D Dunn,D A Hayes,123,1103,1,0:57.70,9.0
HV_2004-1-14_7,3,2.0,DIAMOND CENTURY (CD012),G Mosse,K L Man,128,1141,5,0:57.70,6.2
HV_2004-1-14_7,4,10.0,PAOBRIDGE (CB073),R Fradd,C Fownes,121,1239,9,0:57.70,14.0
HV_2004-1-14_7,5,3.0,WINNING COUNTER (CA008),K McEvoy,J Moore,128,1143,8,0:57.70,15.0
HV_2004-1-14_7,6,1.0,JOY FAY FAY (CC136),T Mundry,D Cruz,129,1186,6,0:57.90,13.0
HV_2004-1-14_7,7,7.0,RUN AND WIN (CA131),C K Tong,L Ho,113,1161,11,0:57.90,37.0
HV_2004-1-14_7,8,4.0,OKEYDOKEY (CD190),M W Leung,D E Ferraris,121,992,4,0:58.00,38.0
HV_2004-1-14_7,9,5.0,GRAND FIGHTER (CA225),W Smith,B K Ng,124,1048,12,0:58.00,20.0
HV_2004-1-14_7,10,11.0,SPECIAL KING PRAWN (CD212),W M Lai,I W Allan,117,974,3,0:58.30,38.0
HV_2004-1-14_7,11,12.0,HAPPY PARTNERS (CD056),S Dye,J Size,117,1038,2,0:58.60,20.0
HV_2004-1-14_7,12,6.0,NOBLE HERO (CB270),F Coetzee,A S Cruz,123,1150,10,0:58.70,3.1
HV_2004-1-14_8,1,7.0,OUR JET (CD128),D Whyte,C S Shum,121,1170,3,1:10.20,2.5
HV_2004-1-14_8,2,4.0,GRANDWAY SHUTTLE (CB424),D Dunn,P F Yiu,123,1110,1,1:10.40,13.0
HV_2004-1-14_8,3,11.0,THE WORLD OF LOVE (CC066),R Fradd,S Woods,119,1020,12,1:10.50,38.0
HV_2004-1-14_8,4,12.0,HEKYLL N' JYDE (CC337),S Dye,J Size,118,1106,2,1:10.70,2.7
HV_2004-1-14_8,5 DH,2.0,SNIPPETYIYEA (CB311),T Mundry,D Cruz,127,1023,7,1:10.90,18.0
HV_2004-1-14_8,5 DH,6.0,NATIVE LANGUAGE (CB116),A Marcus,D E Ferraris,121,1014,10,1:10.90,23.0
HV_2004-1-14_8,7,10.0,SPEEDY EXPRESS (CB365),K McEvoy,D A Hayes,120,1026,6,1:10.90,25.0
HV_2004-1-14_8,8,8.0,AURELIAN (CC025),Y T Cheng,L Ho,120,1129,8,1:11.30,29.0
HV_2004-1-14_8,9,1.0,KALIMANTAN (CB262),C K Tong,I W Allan,117,1128,5,1:11.30,16.0
HV_2004-1-14_8,10,9.0,NAMJONG TREASURE (CC254),W Smith,B K Ng,120,1153,4,1:11.40,24.0
HV_2004-1-14_8,11,3.0,GOLD MASTER (CC365),S K Sit,S T Wong,123,1045,11,1:11.50,99.0
HV_2004-1-14_8,12,5.0,LIGHTNING BOLT (CA313),F Coetzee,A S Cruz,122,1143,9,1:11.80,13.0
HV_2004-1-28_1,1,5.0,PREMIER BURG (CC137),G Mosse,C H Yip,124,1171,5,1:41.80,7.6
HV_2004-1-28_1,2,4.0,MILLENNIUM LEGEND (BV246),P H Lo,C S Shum,114,1051,3,1:42.00,6.3
HV_2004-1-28_1,3,3.0,PRETTY DOUBLE (CC032),A Delpech,A T Millard,125,1072,12,1:42.10,40.0
HV_2004-1-28_1,4,8.0,TEA FOR CHAMP (CC169),A Marcus,I W Allan,121,975,9,1:42.10,9.4
HV_2004-1-28_1,5,1.0,MONEY EXPRESS (CC280),D Whyte,D Cruz,129,1140,1,1:42.20,3.5
HV_2004-1-28_1,6,9.0,LUCK AND FORTUNE (BT088),M W Leung,S Woods,114,1094,10,1:42.20,53.0
HV_2004-1-28_1,7,12.0,BULLSHOT (CB215),C Williams,D Oughton,113,1036,6,1:42.20,11.0
HV_2004-1-28_1,8,11.0,TIME OF RED WINE (CC040),W Smith,P F Yiu,114,1128,8,1:42.30,56.0
HV_2004-1-28_1,9,6.0,WORLD STAR (BT141),T Mundry,G Lane,124,1020,2,1:42.40,15.0
HV_2004-1-28_1,10,7.0,PEARL AND GOLD (CA082),D Dunn,K C Lo,123,1075,7,1:42.50,13.0
HV_2004-1-28_1,11,2.0,PROFIT DAY (BV335),W M Lai,T K Ng,126,1112,11,1:42.50,28.0
HV_2004-1-28_1,12,10.0,SUPER BEST (CB380),F Coetzee,A S Cruz,118,1090,4,1:43.50,4.7
HV_2004-1-28_2,1,12.0,OPTIC CHIEF (BV072),W M Lai,D Hill,114,1025,1,1:52.10,13
HV_2004-1-28_2,2,2.0,DONGGUAN VICTORY (CB382),D Dunn,D A Hayes,126,1049,10,1:52.10,5.4
HV_2004-1-28_2,3,3.0,NATURAL ECHO (CB326),G Mosse,K L Man,124,1158,5,1:52.30,3.5
HV_2004-1-28_2,4,5.0,BROWN BEAUTY (CC029),D Whyte,D Cruz,122,1006,7,1:52.40,5.6
HV_2004-1-28_2,5,6.0,HONEY MONEY (CC359),F Coetzee,A S Cruz,122,1213,8,1:52.40,6.2
HV_2004-1-28_2,6,9.0,OPTIC FRIENDLY (CA252),K McEvoy,S Woods,117,926,4,1:52.60,30
HV_2004-1-28_2,7,4.0,THISTLEJADE (CA161),S Dye,J Size,123,1092,6,1:52.70,21
HV_2004-1-28_2,8,1.0,SIXTY SECONDS (CB177),C K Tong,D Oughton,120,1051,2,1:52.70,23
HV_2004-1-28_2,9,7.0,C'EST LA VIE (CB085),C Williams,I W Allan,118,1071,3,1:52.70,18
HV_2004-1-28_2,10,8.0,SHOW BRAVELY (CB388),G Schofield,P F Yiu,124,1097,12,1:52.70,21
HV_2004-1-28_2,11,10.0,GOOD BOY (CB437),Y T Cheng,C H Yip,116,1045,9,1:52.80,14
HV_2004-1-28_2,12,11.0,ALBELA (BV028),R Fradd,D E Ferraris,116,1088,11,1:53.00,27
HV_2004-1-28_2,WV,,DOLBRIDGE (BS295),D Boeuf,C Fownes,117,---,---,---,---
HV_2004-1-28_3,1,1.0,SEASONS KNACK (CC242),R Fradd,D Hill,131,1205,5,1:41.70,7.3
HV_2004-1-28_3,2,3.0,OLIVE OR TWIST (CB271),G Schofield,J Moore,130,1217,2,1:41.80,4.0
HV_2004-1-28_3,3,10.0,CHARIOT OF WEI HAI (CB144),P H Lo,S Woods,107,1009,6,1:41.80,7.4
HV_2004-1-28_3,4,7.0,SMART WIN (CA372),Y T Cheng,Y O Wong,125,1035,7,1:41.90,7.4
HV_2004-1-28_3,5,4.0,MOUNTAIN KING (CD082),F Coetzee,A S Cruz,128,1125,4,1:41.90,9.5
HV_2004-1-28_3,6,5.0,JUST IN TIME (BV215),C Williams,K W Lui,127,1131,10,1:42.40,14.0
HV_2004-1-28_3,7,9.0,THE RICH MAN (BS130),W M Lai,T K Ng,121,1141,8,1:42.50,40.0
HV_2004-1-28_3,8,12.0,KASHMAC (BT084),K McEvoy,D Oughton,113,1136,1,1:42.80,21.0
HV_2004-1-28_3,9,11.0,A BETTER DRAGON (CC329),W Smith,K L Man,114,1001,12,1:42.90,21.0
HV_2004-1-28_3,10,2.0,YACHT MASTER (CB038),D Whyte,C H Yip,131,1092,9,1:43.00,5.2
HV_2004-1-28_3,11,6.0,MAGICAL WARRIOR (CB109),S Dye,J Size,126,1040,3,1:43.00,17.0
HV_2004-1-28_3,12,8.0,GOT IT RIGHT (CB258),C K Tong,I W Allan,113,1184,11,1:45.10,69.0
HV_2004-1-28_4,1,1.0,EASTKOWLOON SPIRIT (CC267),G Mosse,D Cruz,130,1210,4,1:10.90,7.1
HV_2004-1-28_4,2,9.0,ELETTARIN (CC269),G Schofield,C S Shum,116,1090,1,1:11.20,2.9
HV_2004-1-28_4,3,8.0,EVEREST (CC196),T Mundry,C Fownes,118,1060,8,1:11.30,21
HV_2004-1-28_4,4,6.0,GOLDEN STRIDE (CA343),A Marcus,P F Yiu,121,1169,6,1:11.40,18
HV_2004-1-28_4,5,7.0,AHEAD A HEAD (CB092),S Dye,J Size,119,1007,9,1:11.40,11
HV_2004-1-28_4,6,4.0,HORACE'S HORSE (CB043),D Boeuf,S Woods,125,1102,5,1:11.60,22
HV_2004-1-28_4,7,2.0,CHAMP DE UNION (CB001),R Fradd,D E Ferraris,127,1106,3,1:11.70,8.7
HV_2004-1-28_4,8,11.0,HEALTHY HEART (CC044),K McEvoy,J Moore,113,1141,2,1:11.70,16
HV_2004-1-28_4,9,3.0,KING'S SUCCESS (CC117),D Whyte,C H Yip,127,1145,7,1:11.90,3.4
HV_2004-1-28_4,10,5.0,KE JIA WANG (CD049),A Delpech,A T Millard,122,1097,11,1:12.00,49
HV_2004-1-28_4,11,12.0,WELL EXPRESS (BV023),W Smith,T W Leung,113,1096,10,1:12.60,75
HV_2004-1-28_4,WV,10.0,EASY PUNCH (CB276),K S Yu,Y O Wong,114,---,---,---,---
HV_2004-1-28_5,1,11.0,TOWN OF FIONN (CD106),S K Sit,C S Shum,117,1131,6,1:10.40,1.9
HV_2004-1-28_5,2,6.0,AMO (CB125),G Schofield,P F Yiu,123,1181,1,1:10.60,14.0
HV_2004-1-28_5,3,8.0,HEALTHY FRUITS (CC193),D Boeuf,C H Yip,123,1011,5,1:10.60,28.0
HV_2004-1-28_5,4,2.0,SPARKY (BT125),C Williams,C Fownes,129,1167,10,1:10.90,41.0
HV_2004-1-28_5,5,5.0,SENSIBLE WAY (CA175),W M Lai,I W Allan,124,1169,4,1:11.00,30.0
HV_2004-1-28_5,6,1.0,GLOBE MARK (CD227),D Dunn,S T Wong,129,935,3,1:11.20,34.0
HV_2004-1-28_5,7,9.0,ABLE EAGLE (CB443),A Marcus,T K Ng,118,1149,8,1:11.30,41.0
HV_2004-1-28_5,8,3.0,HELENE ELEGANCE (CB004),R Fradd,S Woods,126,1033,2,1:11.40,8.1
HV_2004-1-28_5,9,12.0,MONEY STRONG (CC369),K McEvoy,D Cruz,116,1209,12,1:11.60,38.0
HV_2004-1-28_5,10,7.0,DOWN FOR THE COUNT (CC297),S Dye,J Size,123,1104,11,1:11.60,12.0
HV_2004-1-28_5,11,4.0,KOWLOON STAR (CC233),K T Yeung,J Moore,116,1074,7,1:11.80,9.2
HV_2004-1-28_5,12,10.0,BEAUTY PLUS (CC213),D Whyte,K W Lui,118,999,9,0:00.00,7.0
HV_2004-1-28_6,1,4.0,KING OF FISH (CB105),C K Tong,Y O Wong,117,1123,8,1:41.90,12
HV_2004-1-28_6,2,12.0,FLYING SUCCESS (CB113),W M Lai,K L Man,113,1160,5,1:42.00,17
HV_2004-1-28_6,3,3.0,ARABIAN WAGER (CD048),D Whyte,T K Ng,129,1128,1,1:42.00,2.5
HV_2004-1-28_6,4,1.0,GOOD TRIO (CD029),G Mosse,D A Hayes,132,1118,7,1:42.10,4.6
HV_2004-1-28_6,5,5.0,ARMONDO (CB387),T Mundry,K W Lui,126,1196,4,1:42.10,21
HV_2004-1-28_6,6,7.0,EARL GREY (CA251),R Fradd,D E Ferraris,126,1032,10,1:42.10,46
HV_2004-1-28_6,7 DH,8.0,TRICCOLO (CA247),A Marcus,I W Allan,126,1051,3,1:42.10,19
HV_2004-1-28_6,7 DH,10.0,PRINCE GOLF (CB328),D Boeuf,C H Yip,119,1152,6,1:42.10,5.9
HV_2004-1-28_6,9,11.0,WELL BEST (CB035),G Schofield,C S Shum,118,1035,9,1:42.20,51
HV_2004-1-28_6,10,6.0,TURF LUCK (CB014),K McEvoy,S Woods,113,1040,12,1:42.20,77
HV_2004-1-28_6,11,9.0,STRATEGUS (CC050),F Coetzee,A S Cruz,122,1130,11,1:42.30,53
HV_2004-1-28_6,12,2.0,TOY QUEST (CC036),M W Leung,C Fownes,127,1161,2,1:42.40,8.5
HV_2004-1-28_6,WV,,CARRY THE NEWS (CB191),S Dye,J Size,126,---,---,---,---
HV_2004-1-28_7,1,4.0,SIROCCO (CA169),A Delpech,A T Millard,128,1092,5,1:40.10,22.0
HV_2004-1-28_7,2,8.0,MY CHIEF (BV044),G Mosse,C Fownes,123,1155,2,1:40.10,13.0
HV_2004-1-28_7,3,1.0,CHEEKY (CA266),D Whyte,L Ho,133,998,4,1:40.20,6.9
HV_2004-1-28_7,4,11.0,BOLD WINNER (CD141),C Williams,C Fownes,116,1121,12,1:40.40,14.0
HV_2004-1-28_7,5,2.0,CLASSIC MASTER (BV338),K T Yeung,J Moore,120,1113,8,1:40.50,22.0
HV_2004-1-28_7,6,3.0,MULTIWINNING (CC083),R Fradd,J Size,129,1084,9,1:40.70,22.0
HV_2004-1-28_7,7,7.0,DASHING CHAMPION (CC015),M W Leung,B K Ng,119,1141,3,1:40.70,5.5
HV_2004-1-28_7,8,10.0,FINE SOCIETY (CC377),K McEvoy,D A Hayes,118,1140,7,1:41.10,99.0
HV_2004-1-28_7,9,6.0,DYNAMIC FUN (CB281),S Dye,J Size,126,1235,10,1:41.20,10.0
HV_2004-1-28_7,10,5.0,KIDDYLAND (CC063),A Marcus,D E Ferraris,127,1132,1,1:41.30,6.2
HV_2004-1-28_7,11,9.0,BEARCAT (CC038),F Coetzee,A S Cruz,122,1120,11,1:42.10,3.3
HV_2004-1-28_7,12,12.0,BOBO DUCK (CA063),G Schofield,D Cruz,116,1264,6,0:00.00,20.0
HV_2004-1-7_1,1,4.0,SUN POWER (CC204),F Coetzee,A S Cruz,128,1060,12,0:58.20,6.5
HV_2004-1-7_1,2,11.0,SMILEY WIN (CA005),C Williams,D Hill,115,1180,8,0:58.20,16.0
HV_2004-1-7_1,3,10.0,FLASH MAC (CB220),S Dye,D Oughton,121,1013,1,0:58.30,5.5
HV_2004-1-7_1,4,1.0,BULLISH KID (CC162),D Whyte,C S Shum,131,1037,3,0:58.50,3.5
HV_2004-1-7_1,5,8.0,ASIA STAR (CA264),W Woods,S Woods,123,1129,6,0:58.50,20.0
HV_2004-1-7_1,6,3.0,FAIRWAY FINDER (BV021),K T Yeung,J Moore,119,1112,11,0:58.60,22.0
HV_2004-1-7_1,7,12.0,PRETTY PRETTY (CB459),W M Lai,I W Allan,113,1047,2,0:58.70,20.0
HV_2004-1-7_1,8,2.0,SILLY BOY (CC094),K McEvoy,D A Hayes,131,1164,4,0:58.80,6.0
HV_2004-1-7_1,9,5.0,AMITY (CA036),G Mosse,K L Man,127,1092,7,0:58.90,6.6
HV_2004-1-7_1,10,7.0,GRANVILLE ISLAND (CB118),T Mundry,K W Lui,124,1017,5,0:59.10,22.0
HV_2004-1-7_1,11,6.0,CHEVAL D'OR (BT239),Y T Cheng,Y O Wong,125,1164,9,0:59.20,77.0
HV_2004-1-7_1,12,9.0,KING HORSE (CA383),M W Leung,L Ho,117,1020,10,0:59.30,71.0
HV_2004-1-7_2,1,4.0,RISING WIN (CC089),C Williams,T W Leung,125,1056,11,1:41.20,7.2
HV_2004-1-7_2,2,7.0,BROSE'S HONOR (CB402),F Coetzee,K L Man,120,1041,6,1:41.40,5.1
HV_2004-1-7_2,3,6.0,NORTHERN FLYER (BS032),A Delpech,A T Millard,122,1233,10,1:41.50,14.0
HV_2004-1-7_2,4,1.0,BARFOLD HERO (CC071),W Woods,S Woods,129,1123,5,1:41.50,2.7
HV_2004-1-7_2,5,8.0,ALBELA (BV028),R Fradd,D E Ferraris,118,1075,2,1:41.60,11.0
HV_2004-1-7_2,6,2.0,MAGICAL WARRIOR (CB109),S Dye,J Size,128,1024,8,1:41.70,22.0
HV_2004-1-7_2,7,12.0,MONEY EXPRESS (CC280),K McEvoy,D Cruz,115,1123,4,1:41.80,13.0
HV_2004-1-7_2,8,11.0,DIVINE FEELING (CA355),K T Yeung,D A Hayes,107,1072,12,1:41.80,19.0
HV_2004-1-7_2,9,5.0,COUNTRY DRAGON (BV294),T Mundry,G Lane,124,1016,9,1:41.90,26.0
HV_2004-1-7_2,10,10.0,TOP OF THE CROWN (CB033),M W Leung,K W Lui,111,1033,7,1:42.40,16.0
HV_2004-1-7_2,11,9.0,ALWAYS ZIETEN (CB090),Y T Cheng,L Ho,117,1114,1,1:42.40,13.0
HV_2004-1-7_2,12,3.0,TEAM WIN (CD067),S K Sit,S T Wong,126,1108,3,1:43.20,93.0
HV_2004-1-7_3,1,6.0,TOWN OF FIONN (CD106),S K Sit,C S Shum,124,1130,10,1:10.20,4.6
HV_2004-1-7_3,2,10.0,AHEAD A HEAD (CB092),S Dye,J Size,118,1000,6,1:10.40,36.0
HV_2004-1-7_3,3,8.0,GOLDEN STRIDE (CA343),D Whyte,P F Yiu,122,1167,1,1:10.60,7.2
HV_2004-1-7_3,4,5.0,SWISS LAD (CC209),D Dunn,G Lane,125,1055,2,1:10.80,2.6
HV_2004-1-7_3,5,1.0,THE GRAND ROOF (CB083),C Williams,T W Leung,129,1035,5,1:10.90,4.7
HV_2004-1-7_3,6,4.0,MOUNTAIN KING (CD082),F Coetzee,A S Cruz,127,1121,9,1:11.00,50.0
HV_2004-1-7_3,7,2.0,SHOGUN (CB446),Y T Cheng,C H Yip,128,1139,11,1:11.10,8.9
HV_2004-1-7_3,8,12.0,LUCKY MASTER (CA335),W M Lai,K L Man,113,1057,3,1:11.20,95.0
HV_2004-1-7_3,9,9.0,WHATA FEELING (CB267),G Mosse,D A Hayes,122,1040,7,1:11.30,22.0
HV_2004-1-7_3,10,11.0,SOLINUS (CC330),W Smith,Y O Wong,114,1116,12,1:11.40,99.0
HV_2004-1-7_3,11,7.0,BRILLIANT ATTORNEY (BV070),K C Tsang,C Fownes,123,1265,4,1:11.50,31.0
HV_2004-1-7_3,PU,3.0,GOLDEN PROMISE (CA134),M W Leung,K C Lo,122,1065,8,---,74.0
HV_2004-1-7_4,1,5.0,TENNESSEE (CD066),S Dye,J Size,123,1010,1,1:10.60,4.8
HV_2004-1-7_4,2,9.0,FOREVER WIN (CC069),T Mundry,K W Lui,120,1102,6,1:10.70,24.0
HV_2004-1-7_4,3,10.0,SOUTHERN LIGHT (CB439),D Boeuf,D Cruz,120,1237,3,1:10.70,2.6
HV_2004-1-7_4,4,8.0,LUCKY CHAMPION (CD178),S K Sit,S T Wong,121,1035,9,1:10.80,23.0
HV_2004-1-7_4,5,11.0,HEALTHY HEART (CC044),K McEvoy,J Moore,114,1144,7,1:10.90,13.0
HV_2004-1-7_4,6,4.0,HORACE'S HORSE (CB043),W Woods,S Woods,126,1101,2,1:11.00,12.0
HV_2004-1-7_4,7,7.0,SOUTH CHINA NINETY (CA174),W M Lai,I W Allan,122,1126,5,1:11.10,19.0
HV_2004-1-7_4,8,1.0,CHAMP DE UNION (CB001),D Whyte,D E Ferraris,130,1093,8,1:11.10,7.4
HV_2004-1-7_4,9,6.0,WINNING ATTORNEY (CC102),A Delpech,A T Millard,123,1168,11,1:11.60,99.0
HV_2004-1-7_4,10,2.0,PRECIOUS SWEETIE (CB247),M W Leung,L Ho,124,1090,4,1:12.00,10.0
