day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Running Position,Finish Time,Win Odds
HV_2021-1-13_4,9,12.0,CAN'T TOUCH THIS (D255),M L Yeung,K H Ting,115,1044,11,12 12 11 9,1:42.04,116.0
HV_2021-1-13_4,10,5.0,SUPERBELLA (D128),K C Leung,F C Lor,130,1112,12,2 2 3 10,1:42.22,68.0
HV_2021-1-13_4,11,8.0,BIG LUCK CHAMP (D165),V Borges,P O'Sullivan,121,1050,2,7 8 12 11,1:43.45,35.0
HV_2021-1-13_4,12,11.0,WINWIN THIRTYTHREE (C110),A Hamelin,P F Yiu,117,1018,6,5 1 2 12,1:43.64,35.0
HV_2021-1-13_5,1,3.0,SIMPLY FLUKE (C352),C L Chau,D J Whyte,124,1109,4,11 10 1,0:57.52,6.2
HV_2021-1-13_5,2,11.0,TRAVEL DATUK (V235),A Badel,R Gibson,117,1107,8,3 2 2,0:57.56,12.0
HV_2021-1-13_5,3,1.0,JAZZ STEED (C406),K H Chan,C Fownes,126,1252,7,10 11 3,0:57.68,8.5
HV_2021-1-13_5,4,12.0,OVERSUBSCRIBED (C361),M F Poon,D J Hall,113,1156,9,12 12 4,0:57.79,34.0
HV_2021-1-13_5,5,10.0,U W BROTHER (C389),J Moreira,Y S Tsui,119,1175,5,2 3 5,0:57.93,3.1
HV_2021-1-13_5,6,9.0,JOYFUL WIN (D451),T Piccone,P F Yiu,124,1130,1,4 6 6,0:58.08,13.0
HV_2021-1-13_5,7,7.0,VIVA POPCORN (D307),K Teetan,A S Cruz,126,993,2,9 8 7,0:58.24,12.0
HV_2021-1-13_5,8,5.0,FARM BUMPER (C244),C Schofield,K L Man,126,1122,3,8 9 8,0:58.32,9.3
HV_2021-1-13_5,9,2.0,TOM'S STYLE (C509),N Callan,K W Lui,132,1192,12,7 7 9,0:58.76,11.0
HV_2021-1-13_5,10,8.0,INFINITE POWER (D014),Z Purton,T P Yung,124,1150,10,1 1 10,0:59.05,10.0
HV_2021-1-13_5,11,4.0,ENJOY MY LIFE (E019),K C Leung,C H Yip,126,1120,6,5 5 11,0:59.53,24.0
HV_2021-1-13_5,12,6.0,MAGIC BONUS (E103),V Borges,D A Hayes,126,1144,11,6 4 12,0:59.57,89.0
HV_2021-1-13_6,1,5.0,NOBLE BIRTH (D363),Z Purton,K H Ting,130,1101,3,3 3 1,1:10.01,2.5
HV_2021-1-13_6,2,4.0,WHISKEY NEAT (D150),J Moreira,C Fownes,131,1161,4,2 2 2,1:10.25,3.7
HV_2021-1-13_6,3,2.0,TELECOM ROCKET (C137),A Badel,Y S Tsui,132,1095,7,9 6 3,1:10.38,9.0
HV_2021-1-13_6,4,12.0,SPEEDY OPTIMIST (C253),K C Leung,C H Yip,118,1239,11,10 10 4,1:10.63,24.0
HV_2021-1-13_6,5,3.0,MIGHTY POWER (C094),C Schofield,D A Hayes,131,1019,6,5 4 5,1:10.72,4.5
HV_2021-1-13_6,6,9.0,PACKING CHAMPION (D291),M L Yeung,L Ho,126,1095,1,1 1 6,1:10.80,39.0
HV_2021-1-13_6,7,7.0,ZACIAN (E078),K Teetan,A T Millard,128,1074,5,8 9 7,1:11.04,15.0
HV_2021-1-13_6,8,1.0,MASTER ALBERT (A296),T Piccone,W Y So,132,1168,9,12 11 8,1:11.12,18.0
HV_2021-1-13_6,9,6.0,SEA ELITE (E076),A Hamelin,D J Whyte,128,1185,10,7 8 9,1:11.38,130.0
HV_2021-1-13_6,10,10.0,TOP ACCOLADE (D302),H N Wong,C S Shum,123,1065,8,11 12 10,1:11.39,212.0
HV_2021-1-13_6,11,8.0,DAY DAY RICH (D231),H T Mo,T P Yung,124,1030,2,6 7 11,1:11.53,80.0
HV_2021-1-13_6,12,11.0,SPEED TO EXCEED (D304),M F Poon,D J Hall,116,1038,12,4 5 12,1:12.10,129.0
HV_2021-1-13_7,1,1.0,HANDSOME BO BO (B119),Z Purton,C S Shum,131,1220,7,4 4 1,1:09.77,6.4
HV_2021-1-13_7,2,11.0,TRIPLE TRIPLE (C359),M F Poon,F C Lor,113,1101,8,6 6 2,1:10.00,27.0
HV_2021-1-13_7,3,8.0,HARRIER JET (T372),V Borges,P O'Sullivan,118,1161,4,2 2 3,1:10.01,18.0
HV_2021-1-13_7,4,6.0,HARMONY N BLESSED (E061),B Shinn,D A Hayes,122,1200,6,1 1 4,1:10.01,1.6
HV_2021-1-13_7,5,10.0,WHAT A LEGEND (C004),K Teetan,K H Ting,117,1080,2,5 5 5,1:10.04,6.8
HV_2021-1-13_7,6,4.0,HIGH RISE SOLDIER (C511),N Callan,K W Lui,124,1037,12,10 9 6,1:10.10,37.0
HV_2021-1-13_7,7,5.0,ISLAND SHINE (D040),K C Leung,P F Yiu,124,1179,5,7 7 7,1:10.29,30.0
HV_2021-1-13_7,8,3.0,WIND N GRASS (D197),A Badel,J Size,127,1112,10,9 10 8,1:10.35,14.0
HV_2021-1-13_7,9,12.0,WINNING FEELING (C324),H W Lai,D E Ferraris,114,1350,1,3 3 9,1:10.38,46.0
HV_2021-1-13_7,10,2.0,STORM WARNINGS (D369),J Moreira,D J Whyte,131,1103,11,8 8 10,1:10.53,33.0
HV_2021-1-13_7,11,7.0,SERIOUS LIAISON (D434),H N Wong,D J Hall,119,1004,3,11 12 11,1:10.55,172.0
HV_2021-1-13_7,12,9.0,TELECOM SMART (E140),H T Mo,Y S Tsui,114,1081,9,12 11 12,1:10.58,230.0
HV_2021-1-13_8,1,10.0,SMILING CITY (D113),J Moreira,D J Whyte,117,1100,11,2 2 1 1,1:40.07,3.2
HV_2021-1-13_8,2,1.0,DELIGHTFUL LAOS (D321),C L Chau,A S Cruz,126,1178,5,12 12 9 2,1:40.13,5.4
HV_2021-1-13_8,3,3.0,NOBLE STEED (A326),N Callan,K W Lui,131,1173,12,10 11 7 3,1:40.20,29.0
HV_2021-1-13_8,4,7.0,INCANTO PREPARED (D009),A Badel,J Size,120,1014,6,6 7 5 4,1:40.44,3.9
HV_2021-1-13_8,5,2.0,NAMJONG PLUS (B048),K Teetan,Y S Tsui,132,1103,2,8 8 11 5,1:40.47,9.9
HV_2021-1-13_8,6,5.0,SURREALISM (C285),A Hamelin,D E Ferraris,124,1151,10,11 10 12 6,1:41.00,29.0
HV_2021-1-13_8,7,4.0,PRECISE EXPRESS (D198),K C Leung,P F Yiu,124,1010,4,7 6 8 7,1:41.00,14.0
HV_2021-1-13_8,8,11.0,BLAZING BEAT (D342),M L Yeung,K H Ting,116,1051,9,9 9 3 8,1:41.00,38.0
HV_2021-1-13_8,9,12.0,HANG'S DECISION (T262),V Borges,W Y So,115,1147,3,5 5 10 9,1:42.01,80.0
HV_2021-1-13_8,10,8.0,CABLE SPEED (D459),T Piccone,R Gibson,119,1171,7,4 4 6 10,1:42.33,251.0
HV_2021-1-13_8,11,9.0,LEGION OF MERIT (D419),M F Poon,D J Hall,117,1255,1,3 3 4 11,1:43.21,112.0
HV_2021-1-13_8,12,6.0,ANGEL OF MY EYES (D360),Z Purton,C S Shum,120,1085,8,1 1 2 12,1:43.88,5.8
HV_2021-1-13_9,1,10.0,HAPPY ALUMNI (C065),V Borges,D A Hayes,119,1233,2,4 5 1,1:09.85,11.0
HV_2021-1-13_9,2 DH,2.0,SCORES OF FUN (D335),A Badel,J Size,127,1125,4,11 11 2,1:10.05,4.6
HV_2021-1-13_9,2 DH,5.0,CAPITAL STAR (E201),J Moreira,C Fownes,123,1074,1,8 10 2,1:10.05,6.4
HV_2021-1-13_9,4,3.0,HINCHINLOVE (C001),H T Mo,T P Yung,123,1205,10,2 3 4,1:10.08,109.0
HV_2021-1-13_9,5,9.0,THE RUNNER (D042),K Teetan,F C Lor,120,1145,3,3 2 5,1:10.10,3.3
HV_2021-1-13_9,6,12.0,BRIGHT KID (C060),C Wong,W Y So,109,1170,12,12 12 6,1:10.20,127.0
HV_2021-1-13_9,7,7.0,FLYING BONUS (B433),K H Chan,C H Yip,113,1204,5,1 1 7,1:10.21,9.6
HV_2021-1-13_9,8,6.0,GOOD BEAUTY (B384),N Callan,K L Man,121,1063,7,9 6 8,1:10.22,14.0
HV_2021-1-13_9,9,1.0,MIG ENERGY (C376),C L Chau,A S Cruz,126,1149,9,7 7 9,1:10.25,8.3
HV_2021-1-13_9,10,4.0,SUNSHINE SUPREME (D483),C Schofield,R Gibson,124,1147,8,10 9 10,1:10.35,49.0
HV_2021-1-13_9,11,11.0,MOMENTUM GALAXY (C275),A Hamelin,K H Ting,117,1027,6,6 8 11,1:10.50,21.0
HV_2021-1-13_9,12,8.0,SHOUSON (C326),K C Leung,A T Millard,120,1146,11,5 4 12,1:11.04,13.0
HV_2021-1-20_1,1,2.0,PRETTY BAUHINIA (A135),C Soumillon,Y S Tsui,130,1066,4,6 5 5 6 7 1,2:16.86,6.8
HV_2021-1-20_1,2,4.0,NUREMBERG (C369),N Callan,A S Cruz,129,1053,3,1 1 1 3 1 2,2:16.91,21.0
HV_2021-1-20_1,3,3.0,SKY GEM (C251),K H Chan,C Fownes,123,1228,1,10 10 11 11 10 3,2:17.12,8.3
HV_2021-1-20_1,4,7.0,GENERAL DINO (A193),C Schofield,R Gibson,124,1063,2,7 8 8 8 6 4,2:17.13,7.9
HV_2021-1-20_1,5,6.0,SHINEALOT (C046),Z Purton,P O'Sullivan,125,1073,5,3 3 3 5 3 5,2:17.15,4.1
HV_2021-1-20_1,6,9.0,FORTUNE PATROL (A245),V Borges,A T Millard,120,1046,9,9 9 9 9 9 6,2:17.38,11.0
HV_2021-1-20_1,7,10.0,YOUNG GLORY (B292),H W Lai,D E Ferraris,113,1270,10,8 7 7 7 8 7,2:17.55,20.0
HV_2021-1-20_1,8,1.0,HAY RUN (V337),K C Leung,L Ho,133,1131,7,4 4 4 1 2 8,2:17.72,14.0
HV_2021-1-20_1,9,11.0,THE JOY OF GIVING (A249),M L Yeung,C W Chang,113,1020,12,11 12 12 12 12 9,2:17.98,18.0
HV_2021-1-20_1,10,8.0,SOCKET ELITE (C362),K Teetan,C H Yip,123,1078,8,2 2 2 4 4 10,2:18.07,5.2
HV_2021-1-20_1,11,12.0,JOY N FUN LEGEND (D012),H T Mo,T P Yung,110,1144,11,12 11 10 10 11 11,2:18.76,79.0
HV_2021-1-20_1,12,5.0,STAR WIN (D295),J Moreira,D J Whyte,126,1045,6,5 6 6 2 5 12,2:19.72,15.0
HV_2021-1-20_2,1,8.0,WOOD ON FIRE (C460),K C Leung,L Ho,125,1109,4,6 5 1,1:09.76,4.1
HV_2021-1-20_2,2,9.0,DOLLAR REWARD (A305),A Hamelin,C S Shum,120,1098,3,4 4 2,1:09.89,13.0
HV_2021-1-20_2,3,4.0,VICTORY IN HAND (C103),N Callan,K W Lui,130,1080,12,2 2 3,1:10.13,6.1
HV_2021-1-20_2,4,12.0,WINNING STRIKES (D104),V Borges,P O'Sullivan,115,1095,2,3 3 4,1:10.22,9.1
HV_2021-1-20_2,5,1.0,CHAMP PATROL (D086),J Moreira,C Fownes,133,1139,9,1 1 5,1:10.26,6.8
HV_2021-1-20_2,6,11.0,SMART CHARADE (A314),K Teetan,W Y So,117,1171,7,10 11 6,1:10.38,5.0
HV_2021-1-20_2,7,2.0,CHIKORITA (D230),Z Purton,C W Chang,131,1274,10,9 8 7,1:10.43,14.0
HV_2021-1-20_2,8,6.0,CASA KINGDOM (E148),B Shinn,D A Hayes,126,1104,6,11 9 8,1:10.46,14.0
HV_2021-1-20_2,9,5.0,AEROSONIC (D417),C Schofield,J Size,126,1034,1,7 6 9,1:10.63,28.0
HV_2021-1-20_2,10,3.0,COOLCELEB (C030),C L Chau,T P Yung,123,1276,8,12 12 10,1:10.83,35.0
HV_2021-1-20_2,11,10.0,WINNER'S HEART (D044),M F Poon,F C Lor,118,1192,11,5 7 11,1:11.32,20.0
HV_2021-1-20_2,12,7.0,WAH MAY LUCK (E086),T Piccone,A S Cruz,126,1112,5,8 10 12,1:12.39,37.0
HV_2021-1-20_3,1,2.0,OVERSUBSCRIBED (C361),Z Purton,D J Hall,133,1148,7,6 3 1,0:57.39,4.8
HV_2021-1-20_3,2,9.0,VIVA MAMA (D408),K C Leung,L Ho,126,1227,12,1 1 2,0:57.39,7.5
HV_2021-1-20_3,3,1.0,DR EQ (C451),J Moreira,J Size,133,1078,11,2 2 3,0:57.54,15.0
HV_2021-1-20_3,4,6.0,READY CONQUEROR (D204),H N Wong,Y S Tsui,128,1066,4,8 8 4,0:57.63,9.2
HV_2021-1-20_3,5,10.0,FLYING MONKEY (T361),K Teetan,T P Yung,114,1105,1,5 7 5,0:57.65,4.7
HV_2021-1-20_3,6,4.0,ARDENODE (B145),C Soumillon,W Y So,132,1059,6,7 6 6,0:57.77,3.7
HV_2021-1-20_3,7,12.0,WINNING WARRIOR (C185),V Borges,K L Man,115,1101,10,4 5 7,0:57.93,114.0
HV_2021-1-20_3,8 DH,5.0,PRAWN YEAH YEAH (B381),C L Chau,R Gibson,125,1169,9,10 9 8,0:58.02,12.0
HV_2021-1-20_3,8 DH,8.0,TELECOM MISSILE (D209),A Hamelin,C H Yip,126,1281,8,3 4 8,0:58.02,30.0
HV_2021-1-20_3,10,11.0,SHOW MISSION (T436),H W Lai,C W Chang,113,1130,2,9 10 10,0:58.09,62.0
HV_2021-1-20_3,11,7.0,LUCKY TURBO (D400),N Callan,A S Cruz,129,1290,3,12 12 11,0:58.17,18.0
HV_2021-1-20_3,12,3.0,ALL THE WAY (D027),C Wong,A T Millard,127,1083,5,11 11 12,0:58.48,41.0
HV_2021-1-20_4,1,1.0,WINSTON'S LAD (T348),K Teetan,K W Lui,133,1076,6,7 6 1,1:09.97,8.1
HV_2021-1-20_4,2,2.0,JOLLY GOOD HEART (D366),Z Purton,T P Yung,131,1162,2,1 1 2,1:10.11,5.0
HV_2021-1-20_4,3,4.0,HONEST WAY (B200),M L Yeung,K L Man,128,1275,7,2 2 3,1:10.20,7.4
HV_2021-1-20_4,4,10.0,SMILING FACE (D192),C L Chau,D J Whyte,113,1196,11,12 12 4,1:10.35,61.0
HV_2021-1-20_4,5,12.0,WINWIN THIRTYTHREE (C110),M F Poon,P F Yiu,113,1001,3,5 5 5,1:10.45,15.0
HV_2021-1-20_4,6,11.0,M M JOHNNY (D115),H N Wong,Y S Tsui,113,1066,5,9 9 6,1:10.46,18.0
HV_2021-1-20_4,7,5.0,A SMILE LIKE YOURS (E089),J Moreira,J Size,127,1006,12,3 3 7,1:10.48,4.0
HV_2021-1-20_4,8,9.0,SPLIT OF A SECOND (B027),C Schofield,W Y So,120,1108,1,4 4 8,1:10.55,5.5
HV_2021-1-20_4,9,8.0,PAKISTAN ZINDABAD (D312),T Piccone,A S Cruz,121,1135,8,10 10 9,1:10.77,45.0
HV_2021-1-20_4,10,3.0,AMBITIOUS HEART (V303),C Soumillon,D E Ferraris,130,1213,9,8 8 10,1:10.87,7.2
HV_2021-1-20_4,11,6.0,ALEE KING PRAWN (D508),B Shinn,D A Hayes,125,1032,4,6 7 11,1:11.15,62.0
HV_2021-1-20_4,12,7.0,NAMJONG CORTEZ (D468),H T Mo,C S Shum,122,997,10,11 11 12,1:11.24,124.0
HV_2021-1-20_5,1,3.0,FAST PACE (C427),N Callan,C Fownes,130,1217,8,4 4 3 1,1:40.16,4.3
HV_2021-1-20_5,2,2.0,GLORIOUS LOVER (D191),J Moreira,Y S Tsui,133,1057,4,5 5 5 2,1:40.31,4.4
HV_2021-1-20_5,3,5.0,MORE THAN ENOUGH (D372),C Soumillon,A S Cruz,130,1187,7,2 2 2 3,1:40.44,2.9
HV_2021-1-20_5,4,1.0,EVER LAUGH (A278),Z Purton,K L Man,133,1187,10,1 1 1 4,1:40.61,7.0
HV_2021-1-20_5,5,9.0,STAY CHILL (D189),T Piccone,W Y So,122,1024,9,10 9 10 5,1:40.75,14.0
HV_2021-1-20_5,6,8.0,KIRAM (T093),B Shinn,D E Ferraris,123,1174,1,3 3 4 6,1:40.78,49.0
HV_2021-1-20_5,7,10.0,GOOD DAYS (A333),V Borges,C S Shum,121,1138,2,6 6 6 7,1:40.81,35.0
HV_2021-1-20_5,8,12.0,DIAMOND STAR (D017),K Teetan,J Size,118,1028,5,7 7 7 8,1:40.82,12.0
HV_2021-1-20_5,9,4.0,FEARLESS FIRE (B085),C Schofield,D A Hayes,130,1187,12,11 11 9 9,1:40.94,21.0
HV_2021-1-20_5,10,7.0,WINNING VOLATILITY (D499),M F Poon,K W Lui,123,1006,6,9 10 11 10,1:41.09,56.0
HV_2021-1-20_5,11,6.0,GAMEPLAYER STAR (E048),C L Chau,D J Whyte,120,1102,3,8 8 8 11,1:41.34,106.0
HV_2021-1-20_5,12,11.0,PRECISION DREAM (D410),H T Mo,T P Yung,118,1038,11,12 12 12 12,1:42.13,178.0
HV_2021-1-20_6,1,7.0,STOCK LEGEND (D039),J Moreira,K W Lui,124,1109,1,5 4 1,1:09.63,1.6
HV_2021-1-20_6,2,2.0,PRANCE DRAGON (B349),C Soumillon,T P Yung,129,1145,7,8 6 2,1:09.88,19.0
HV_2021-1-20_6,3,11.0,HAPPILY FRIENDS (C533),C Schofield,K H Ting,120,1090,10,9 8 3,1:10.27,21.0
HV_2021-1-20_6,4,9.0,YEE CHEONG WARRIOR (E025),T Piccone,D A Hayes,120,1076,4,10 10 4,1:10.30,18.0
HV_2021-1-20_6,5,4.0,AMAZING BOY (D513),H N Wong,C W Chang,122,1052,9,11 11 5,1:10.31,117.0
HV_2021-1-20_6,6,3.0,ORIENTAL AMIGO (D232),K Teetan,Y S Tsui,128,1064,3,7 7 6,1:10.34,9.4
HV_2021-1-20_6,7,12.0,AFTER ME (B300),H W Lai,D E Ferraris,114,1065,11,12 12 7,1:10.54,78.0
HV_2021-1-20_6,8,1.0,COLONEL (D090),Z Purton,P F Yiu,133,1149,12,2 2 8,1:10.76,7.7
HV_2021-1-20_6,9,5.0,AUGUST MOON (D409),V Borges,P O'Sullivan,125,1128,5,4 5 9,1:10.83,19.0
HV_2021-1-20_6,10,6.0,MAGIC SUPREME (D144),K C Leung,K L Man,125,1089,2,3 3 10,1:11.14,12.0
HV_2021-1-20_6,11,10.0,GARLIC HERO (D160),M F Poon,C H Yip,116,1057,6,1 1 11,1:11.28,27.0
HV_2021-1-20_6,12,8.0,OURGOLDENRULES (E050),C L Chau,D J Whyte,115,1164,8,6 9 12,1:11.34,121.0
HV_2021-1-20_7,1,11.0,WEALTHY DELIGHT (D424),J Moreira,J Size,117,1020,12,8 8 7 1,1:39.84,3.6
HV_2021-1-20_7,2,6.0,SUNNY STAR (D273),M F Poon,K W Lui,119,1012,4,7 6 6 2,1:39.98,4.1
HV_2021-1-20_7,3,3.0,NABOO STAR (B366),C Soumillon,C Fownes,131,1053,11,10 10 9 3,1:40.05,7.4
HV_2021-1-20_7,4,5.0,CHARITY FUN (E129),K Teetan,C S Shum,123,1167,10,12 11 11 4,1:40.16,76.0
HV_2021-1-20_7,5,7.0,XIANG BAI QI (B336),C Schofield,D E Ferraris,121,1069,8,9 9 10 5,1:40.42,20.0
HV_2021-1-20_7,6,12.0,CHATER PINS (E057),M L Yeung,D A Hayes,116,1114,2,6 7 8 6,1:40.56,22.0
HV_2021-1-20_7,7,9.0,SUNNY LAD (D265),V Borges,A S Cruz,118,1265,7,1 2 3 7,1:40.74,49.0
HV_2021-1-20_7,8,1.0,LEWIS (E173),Z Purton,D J Whyte,133,1185,3,4 4 4 8,1:40.76,5.5
HV_2021-1-20_7,9,8.0,TOTAL POWER (D138),H T Mo,D J Hall,117,1095,9,11 12 12 9,1:40.81,43.0
HV_2021-1-20_7,10,2.0,BEAUTY SPIRIT (B409),N Callan,A S Cruz,131,1280,6,2 1 1 10,1:40.92,12.0
HV_2021-1-20_7,11,10.0,CHEERFUL LEADER (C394),K C Leung,P F Yiu,118,1076,5,5 3 2 11,1:40.93,16.0
HV_2021-1-20_7,12,4.0,HEAVENLY THOUGHT (C163),C L Chau,F C Lor,122,1078,1,3 5 5 12,1:41.07,11.0
HV_2021-1-20_8,1,3.0,SCORES OF FUN (D335),V Borges,J Size,126,1116,4,6 4 1,1:09.67,5.5
HV_2021-1-20_8,2,2.0,SPARKLING DRAGON (B033),K Teetan,A T Millard,130,1144,7,8 9 2,1:09.91,8.9
HV_2021-1-20_8,3,11.0,STARZ HERO (D420),H T Mo,Y S Tsui,113,1242,1,9 8 3,1:10.01,75.0
HV_2021-1-20_8,4,4.0,EQUALETTA BLITZ (D385),C Schofield,K H Ting,125,1099,12,5 3 4,1:10.12,13.0
HV_2021-1-20_8,5,5.0,MR LUMIERES (B179),B Shinn,D J Hall,124,1114,3,10 11 5,1:10.22,99.0
HV_2021-1-20_8,6,7.0,HARMONY N HOME (C531),Z Purton,C S Shum,120,1042,9,7 6 6,1:10.46,5.1
HV_2021-1-20_8,7,10.0,SEVEN HEAVENS (B089),K H Chan,C Fownes,112,1101,8,3 2 7,1:10.51,11.0
HV_2021-1-20_8,8,6.0,DIVINE REGULUS (D475),T Piccone,W Y So,121,1129,5,11 10 8,1:10.52,15.0
HV_2021-1-20_8,9,12.0,THOU SHALL SING (B047),M F Poon,K W Lui,113,1113,10,1 1 9,1:10.84,47.0
HV_2021-1-20_8,10,8.0,LITTLE BIRD (B069),K C Leung,K L Man,119,1210,6,4 7 10,1:11.07,73.0
HV_2021-1-20_8,11,9.0,ARES (D125),J Moreira,F C Lor,118,1024,11,2 5 11,1:12.50,14.0
HV_2021-1-20_8,12,1.0,IMA SINGLE MAN (D476),C L Chau,A S Cruz,124,1095,2,12 12 12,1:14.54,2.7
HV_2021-1-20_9,1,10.0,IGNITING (D481),Z Purton,K W Lui,120,1285,3,1 1 1,1:08.99,3.4
