day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Running Position,Finish Time,Win Odds
HV_2024-1-10_2,5,10.0,STORMTROUPER (E100),L Hewitson,C H Yip,117,1133,6,7 8 7 5,1:41.28,24.0
HV_2024-1-10_2,6,3.0,OWNERS' PRAISE (H047),H Bowman,W Y So,130,1277,9,9 9 10 6,1:41.30,8.1
HV_2024-1-10_2,7,4.0,RUNNING AHEAD (G313),C L Chau,T P Yung,124,1052,3,5 5 5 7,1:41.48,24.0
HV_2024-1-10_2,8,6.0,TO INFINITY (G277),K C Leung,J Richards,123,1037,2,6 6 6 8,1:41.54,14.0
HV_2024-1-10_2,9,9.0,YEE CHEONG WARRIOR (E025),M F Poon,D J Hall,117,1094,10,10 10 9 9,1:41.59,50.0
HV_2024-1-10_2,10,8.0,E TALENT (H310),K De Melo,K L Man,121,1172,8,8 7 8 10,1:42.84,132.0
HV_2024-1-10_3,1,4.0,RED HARE KING (H188),L Hewitson,A S Cruz,132,1092,1,4 4 4 1,1:40.60,2.4
HV_2024-1-10_3,2,3.0,AMAZING TEENS (E449),A Atzeni,J Size,132,1076,9,7 8 8 2,1:40.67,25.0
HV_2024-1-10_3,3,1.0,SAMARKAND (H070),C L Chau,D A Hayes,133,1177,3,5 6 6 3,1:40.94,8.3
HV_2024-1-10_3,4,5.0,SUPER BABY (G364),L Ferraris,M Newnham,131,1169,4,3 3 3 4,1:40.99,6.8
HV_2024-1-10_3,5,10.0,BEAU GOSSE (G389),K Teetan,D J Whyte,119,1105,2,6 5 5 5,1:41.08,8.8
HV_2024-1-10_3,6,7.0,DOUBLE WIN (H382),A Hamelin,T P Yung,129,1114,11,1 1 1 6,1:41.11,17.0
HV_2024-1-10_3,7,9.0,KILLER INSTINCT (G020),H Bentley,C Fownes,126,1087,10,11 10 9 7,1:41.37,26.0
HV_2024-1-10_3,8,2.0,TOTAL POWER (D138),H Bowman,D J Hall,134,1102,5,8 7 7 8,1:41.65,6.5
HV_2024-1-10_3,9,11.0,AFFIRM (H306),M F Poon,P F Yiu,116,1181,8,2 2 2 9,1:41.67,10.0
HV_2024-1-10_3,10,6.0,YOUNG VICTORY (D399),Y L Chung,W Y So,125,1062,6,9 9 10 10,1:42.06,35.0
HV_2024-1-10_3,11,8.0,TOURBILLON FLOW (J061),A Badel,C S Shum,128,1252,7,10 11 11 11,1:43.28,103.0
HV_2024-1-10_4,1,3.0,MEGA BONUS (E184),L Ferraris,P F Yiu,132,1258,11,1 1 1,1:10.64,18.0
HV_2024-1-10_4,2,4.0,HIGH RISE SOLDIER (C511),C Y Ho,K W Lui,129,1059,2,3 2 2,1:10.76,4.2
HV_2024-1-10_4,3,5.0,GREAT ACHIEVER (J049),C L Chau,T P Yung,125,1058,1,5 5 3,1:10.78,12.0
HV_2024-1-10_4,4,6.0,TALENTS SUPREMO (H133),H Bowman,W K Mo,126,1105,10,11 8 4,1:10.85,6.2
HV_2024-1-10_4,5,12.0,HARMONY N HOME (C531),M F Poon,C S Shum,115,1085,7,9 9 5,1:10.99,18.0
HV_2024-1-10_4,6,11.0,MR GOOD VIBES (H180),K De Melo,D J Hall,118,1072,8,10 12 6,1:11.05,85.0
HV_2024-1-10_4,7,10.0,VALHALLA (E495),A Badel,C Fownes,119,1174,9,8 10 7,1:11.06,12.0
HV_2024-1-10_4,8,8.0,COUNTRY DANCER (H436),B Avdulla,J Size,124,1114,12,12 11 8,1:11.06,61.0
HV_2024-1-10_4,9,2.0,GALLANT CROWN (D359),K H Chan,D A Hayes,128,1078,4,2 3 9,1:11.17,43.0
HV_2024-1-10_4,10,7.0,SPEEDY CHARIOT (H193),K Teetan,D J Whyte,125,1085,3,4 4 10,1:11.20,5.8
HV_2024-1-10_4,11,9.0,SEA SAPPHIRE (H343),A Atzeni,P C Ng,124,1061,6,6 7 11,1:11.33,5.6
HV_2024-1-10_4,12,1.0,WOOD ON FIRE (C460),K C Leung,C W Chang,135,1137,5,7 6 12,1:12.02,6.6
HV_2024-1-10_5,1,6.0,LYRICAL MOTION (G081),E C W Wong,C Fownes,114,1092,5,5 5 1,1:10.46,2.8
HV_2024-1-10_5,2,11.0,SUPER EAGLE (G408),A Badel,W Y So,119,1076,10,6 6 2,1:10.69,10.0
HV_2024-1-10_5,3,4.0,GALLANT VALOUR (H323),B Avdulla,J Richards,131,1096,2,4 4 3,1:10.73,3.2
HV_2024-1-10_5,4,5.0,GOLD TACK (H106),K De Melo,D J Hall,127,1038,7,10 10 4,1:10.93,15.0
HV_2024-1-10_5,5,7.0,SIGHT VICTORY (H378),A Atzeni,J Size,124,1111,12,11 11 5,1:10.95,95.0
HV_2024-1-10_5,6,3.0,EASY SNIP (G211),K Teetan,T P Yung,132,1227,11,12 12 6,1:10.98,15.0
HV_2024-1-10_5,7,9.0,HERO STAR (D033),M Chadwick,K L Man,122,1145,8,2 2 7,1:11.01,22.0
HV_2024-1-10_5,8,2.0,JOY COMING (H149),C Y Ho,K W Lui,134,1151,6,7 7 8,1:11.05,8.9
HV_2024-1-10_5,9,10.0,KING INVINCIBLE (H199),K C Leung,F C Lor,122,1016,3,3 3 9,1:11.07,17.0
HV_2024-1-10_5,10,12.0,SUPER ELITE (H247),M F Poon,P F Yiu,116,1088,1,8 8 10,1:11.13,19.0
HV_2024-1-10_5,11,1.0,HAPPY FAT CAT (G166),Y L Chung,W K Mo,130,1091,4,1 1 11,1:11.42,24.0
HV_2024-1-10_5,12,8.0,HEARTY WISH (E343),H Bentley,D J Whyte,122,1069,9,9 9 12,1:11.51,54.0
HV_2024-1-10_6,1,9.0,HAPPY TOGETHER (G446),A Badel,F C Lor,115,1138,3,6 5 5 6 1,1:48.29,4.1
HV_2024-1-10_6,2,11.0,LA CITY BLANCHE (G371),K Teetan,A S Cruz,115,996,1,9 7 7 8 2,1:48.41,10.0
HV_2024-1-10_6,3,7.0,HELENE FEELING (H215),C Y Ho,C S Shum,117,1220,9,3 3 3 4 3,1:48.55,2.4
HV_2024-1-10_6,4,8.0,NIMBLE NIMBUS (E249),A Atzeni,P F Yiu,115,1153,11,2 2 2 2 4,1:48.67,16.0
HV_2024-1-10_6,5,5.0,TOURBILLON DIAMOND (E054),H Bentley,M Newnham,118,1236,4,10 9 9 9 5,1:48.70,25.0
HV_2024-1-10_6,6,6.0,CHAMPION DRAGON (G070),Y L Chung,A S Cruz,117,1125,2,8 10 10 11 6,1:48.88,20.0
HV_2024-1-10_6,7,4.0,TELECOM FIGHTERS (D482),L Hewitson,Y S Tsui,124,1129,8,1 1 1 1 7,1:48.98,80.0
HV_2024-1-10_6,8,1.0,ENCOUNTERED (G236),K C Leung,K L Man,135,1164,12,7 8 8 7 8,1:48.99,11.0
HV_2024-1-10_6,9,12.0,BERLIN TANGO (E120),M F Poon,A S Cruz,115,1073,10,12 12 12 12 9,1:49.03,66.0
HV_2024-1-10_6,10,2.0,MONEY CATCHER (G171),M Chadwick,F C Lor,134,1156,5,5 4 4 3 10,1:49.06,27.0
HV_2024-1-10_6,11,3.0,SWORD POINT (G448),H Bowman,F C Lor,126,1124,6,4 6 6 5 11,1:49.24,7.8
HV_2024-1-10_6,12,10.0,RISING FROM ASHES (G209),K De Melo,K W Lui,117,1024,7,11 11 11 10 12,1:49.39,35.0
HV_2024-1-10_7,1,10.0,PRIME MINISTER (D288),M F Poon,P F Yiu,128,1154,8,10 10 10 9 1,1:50.44,37
HV_2024-1-10_7,2,6.0,LEAN HERO (G402),K C Leung,D A Hayes,126,1166,1,3 5 4 4 2,1:50.45,6.7
HV_2024-1-10_7,3,1.0,SPLENDID LIVING (E192),L Hewitson,P F Yiu,135,1133,5,1 1 1 1 3,1:50.46,22
HV_2024-1-10_7,4,7.0,MAJESTIC VICTORY (E441),Y L Chung,A S Cruz,121,1036,3,2 3 3 3 4,1:50.57,18
HV_2024-1-10_7,5,3.0,TURIN MASCOT (H165),C Y Ho,P C Ng,131,1092,9,9 9 9 11 5,1:50.63,6.7
HV_2024-1-10_7,6,11.0,EIGHTEEN PALMS (H033),A Badel,C S Shum,119,1217,12,5 2 2 2 6,1:50.71,16
HV_2024-1-10_7,7,5.0,ESCAPE ROUTE (E273),H Bowman,J Size,128,1072,4,7 8 8 5 7,1:50.78,3.9
HV_2024-1-10_7,8,12.0,GALLANT HERO (E480),K Teetan,D J Hall,119,1099,11,12 12 12 12 8,1:50.88,22
HV_2024-1-10_7,9,9.0,INTREPID WINNER (G144),K De Melo,C W Chang,124,1061,6,8 7 7 10 9,1:50.95,7.6
HV_2024-1-10_7,10,8.0,UNIVERSAL HORIZON (G360),A Atzeni,K W Lui,126,1135,2,4 4 5 6 10,1:50.99,10
HV_2024-1-10_7,11,2.0,AWESOME FLUKE (J050),K H Chan,C Fownes,128,1157,10,11 11 11 8 11,1:51.09,17
HV_2024-1-10_7,12,4.0,ROMANTIC LAOS (G476),C L Chau,W K Mo,128,1150,7,6 6 6 7 12,1:51.50,6.8
HV_2024-1-10_7,WV,,S J TOURBILLON (G138),H Bentley,D J Whyte,120,---,---,---,---,---
HV_2024-1-10_8,1,4.0,COPARTNER AMBITION (E218),H Bowman,C S Shum,132,1127,5,6 6 1,1:09.89,6.4
HV_2024-1-10_8,2,5.0,CELESTIAL COLOURS (H362),L Hewitson,J Richards,131,1148,10,1 1 2,1:10.14,8.8
HV_2024-1-10_8,3,8.0,A AMERIC TE SPECSO (H037),A Atzeni,J Size,126,1074,3,11 10 3,1:10.30,7.3
HV_2024-1-10_8,4,6.0,NEVER TOO SOON (E434),K De Melo,D J Hall,131,1115,6,7 7 4,1:10.38,22.0
HV_2024-1-10_8,5,3.0,BRAVE STAR (G268),C Y Ho,K W Lui,133,1098,8,2 2 5,1:10.39,4.5
HV_2024-1-10_8,6,7.0,EXCELLENT PEERS (G033),M Chadwick,F C Lor,129,1146,9,9 11 6,1:10.55,24.0
HV_2024-1-10_8,7,11.0,BEAUTY CHAMP (G137),K Teetan,D J Whyte,121,1178,1,4 4 7,1:10.55,12.0
HV_2024-1-10_8,8,2.0,ATOMIC FORCE (G221),H Bentley,C Fownes,134,1142,11,10 9 8,1:10.62,40.0
HV_2024-1-10_8,9,9.0,HEALTHY HEALTHY (H203),A Badel,P C Ng,126,1163,7,3 3 9,1:10.68,3.9
HV_2024-1-10_8,10,12.0,YOU'REMYEVERYTHING (E413),Y L Chung,A S Cruz,115,998,4,8 8 10,1:10.69,13.0
HV_2024-1-10_8,11,1.0,GRATEFUL HEART (D278),C L Chau,W Y So,133,1122,12,12 12 11,1:10.71,49.0
HV_2024-1-10_8,12,10.0,CALIFORNIA CIBLE (E431),B Avdulla,A S Cruz,125,1236,2,5 5 12,1:10.80,26.0
HV_2024-1-17_1,1,5.0,SUNNY BABY (E166),Z Purton,D A Hayes,134,1115,3,6 7 8 9 1,1:51.19,5.7
HV_2024-1-17_1,2,10.0,DIAMOND WINNER (H285),A Hamelin,J Size,121,1102,6,9 9 10 11 2,1:51.20,10
HV_2024-1-17_1,3,2.0,TURTLE AGAIN (H083),K C Leung,T P Yung,135,1203,1,3 3 3 2 3,1:51.21,2.7
HV_2024-1-17_1,4,7.0,COLOURFUL BARON (G301),L Hewitson,J Richards,130,1094,7,4 6 6 6 4,1:51.27,6.6
HV_2024-1-17_1,5,8.0,HAPPY HERO (G322),B Avdulla,M Newnham,130,1060,5,8 8 7 7 5,1:51.36,17
HV_2024-1-17_1,6,12.0,FOXHUNTER WAY (E296),C Y Ho,K W Lui,120,1055,4,7 5 5 5 6,1:51.37,8.5
HV_2024-1-17_1,7,6.0,UNITED ENDEAVORS (G030),M L Yeung,W Y So,133,1117,2,2 4 4 4 7,1:51.52,10
HV_2024-1-17_1,8,11.0,VIVA A LA (G282),M F Poon,K L Man,119,1103,10,1 1 1 1 8,1:51.58,34
HV_2024-1-17_1,9,9.0,FORTUNE TRIPLE (D274),M Chadwick,Y S Tsui,126,1045,11,11 11 11 8 9,1:51.67,24
HV_2024-1-17_1,10,1.0,CLASSIC ARCHI (G295),H Bentley,D J Whyte,135,1057,8,10 10 9 10 10,1:52.81,21
HV_2024-1-17_1,11,4.0,CIRCUIT ELITE (E487),K De Melo,W K Mo,133,1274,9,5 2 2 3 11,1:53.02,34
HV_2024-1-17_1,WX,3.0,AI ONE (E139),L Ferraris,K H Ting,133,---,---,---,---,---
HV_2024-1-17_1,WV,,M M NEBULA (G279),Z Purton,P C Ng,133,---,---,---,---,---
HV_2024-1-17_2,1,10.0,SUPER CONTENTED (H251),K De Melo,C Fownes,118,1103,5,1 1 1 1 1,1:51.15,2.6
HV_2024-1-17_2,2,7.0,MR ALADDIN (H386),K Teetan,P C Ng,123,1081,9,4 4 4 4 2,1:51.25,8
HV_2024-1-17_2,3,4.0,SERANGOON (H296),H Bentley,A S Cruz,125,1104,1,6 5 5 5 3,1:51.27,15
HV_2024-1-17_2,4,12.0,PALACE PAL (G172),M F Poon,D J Hall,115,985,4,7 8 8 7 4,1:51.32,10
HV_2024-1-17_2,5,5.0,FOREVER GLORIOUS (G229),C Y Ho,K W Lui,124,1113,8,2 2 2 2 5,1:51.39,6.4
HV_2024-1-17_2,6,9.0,STRONGEST BOY (H027),Z Purton,D A Hayes,121,1075,10,10 9 9 9 6,1:51.41,5.7
HV_2024-1-17_2,7,1.0,PRECISE EXPRESS (D198),Y L Chung,P F Yiu,130,1034,2,5 6 6 6 7,1:51.65,16
HV_2024-1-17_2,8,8.0,FLYING SILVER (E478),B Avdulla,C S Shum,122,1032,3,3 3 3 3 8,1:51.90,11
HV_2024-1-17_2,9,6.0,CASA COSMO (G436),L Hewitson,J Richards,123,1052,7,9 10 10 10 9,1:51.95,35
HV_2024-1-17_2,10,3.0,LOOKING COOL (G151),A Atzeni,F C Lor,125,1134,6,8 7 7 8 10,1:52.11,36
HV_2024-1-17_2,11,11.0,VINCY (B213),M L Yeung,C H Yip,116,1084,11,11 11 11 11 11,1:52.73,59
HV_2024-1-17_2,WX,2.0,CONCERTO (E176),L Ferraris,K H Ting,127,---,---,---,---,---
HV_2024-1-17_3,1,11.0,CRYSTAL POWERFUL (H068),A Atzeni,W K Mo,118,1128,6,5 4 1,1:10.84,6.3
HV_2024-1-17_3,2,5.0,FLYING PHANTOM (J086),B Avdulla,J Size,127,1042,9,9 8 2,1:10.99,13
HV_2024-1-17_3,3,12.0,SUPER ELITE (H247),M L Yeung,P F Yiu,117,1087,10,2 2 3,1:11.18,59
HV_2024-1-17_3,4,6.0,CHEONG FAT (H058),Z Purton,C W Chang,126,1155,4,10 10 4,1:11.18,5.8
HV_2024-1-17_3,5,7.0,MULTIDARLING (H148),H T Mo,T P Yung,122,1245,5,3 3 5,1:11.30,8.5
HV_2024-1-17_3,6,9.0,DAN ATTACK (H317),A Hamelin,J Richards,120,1165,11,11 11 6,1:11.30,41
HV_2024-1-17_3,7,3.0,TATTENHAM (H121),L Ferraris,P C Ng,128,1116,8,7 6 7,1:11.31,17
HV_2024-1-17_3,8,1.0,NORDIC COMBINED (G015),H Bentley,W Y So,117,1073,1,8 9 8,1:11.39,8.3
HV_2024-1-17_3,9,2.0,YOUTH POWER (H358),K H Chan,D A Hayes,130,1035,12,12 12 9,1:11.42,116
HV_2024-1-17_3,10,8.0,SHINKANSEN (H277),K Teetan,D J Whyte,123,1142,2,6 7 10,1:11.45,3
HV_2024-1-17_3,11,4.0,BRAVE WITNESS (H425),L Hewitson,C S Shum,127,1075,3,4 5 11,1:11.47,15
HV_2024-1-17_3,12,10.0,MIRACLES (G083),K C Leung,K L Man,119,1133,7,1 1 12,1:12.28,13
HV_2024-1-17_3,WX,,TOP TOP TEA (H048),Y L Chung,C H Yip,130,---,---,---,---,---
HV_2024-1-17_4,1,9.0,HAPPY UNITED (H208),Z Purton,J Richards,120,1122,4,2 2 1,0:57.43,2.8
HV_2024-1-17_4,2,2.0,HEROIC MASTER (G394),A Atzeni,F C Lor,129,1081,6,5 6 2,0:57.63,6.8
HV_2024-1-17_4,3,5.0,ATOMIC ENERGY (H150),Y L Chung,A S Cruz,116,1037,5,3 4 3,0:57.65,7.6
HV_2024-1-17_4,4,6.0,NICCONI COUNTY (G208),C Y Ho,C Fownes,121,1151,1,6 5 4,0:57.66,6.2
HV_2024-1-17_4,5,3.0,CALIFORNIA DEEPLY (G451),L Ferraris,A S Cruz,128,1095,8,9 8 5,0:57.74,13.0
HV_2024-1-17_4,6,10.0,FORTUNE WARRIOR (H229),K Teetan,P C Ng,116,1115,9,1 1 6,0:57.76,7.7
HV_2024-1-17_4,7,7.0,CHAIN OF GOLD (J138),L Hewitson,W K Mo,119,1016,3,8 7 7,0:57.89,33.0
HV_2024-1-17_4,8,1.0,HARMONY N BLESSED (E061),B Avdulla,D A Hayes,135,1216,2,4 3 8,0:57.95,7.2
HV_2024-1-17_4,9,4.0,BEAUTY GLORY (E459),H Bentley,A S Cruz,125,1172,7,7 9 9,0:57.98,27.0
HV_2024-1-17_4,10,8.0,ENFOLDED (H336),K C Leung,J Richards,119,1080,10,10 10 10,0:58.64,95.0
HV_2024-1-17_5,1,7.0,WIN WIN FIGHTER (E347),C Y Ho,K W Lui,127,1088,5,8 8 8 1,1:40.59,4.2
HV_2024-1-17_5,2,2.0,DRAGON STAR (H128),K Teetan,P C Ng,131,1106,9,2 2 2 2,1:40.63,9.5
HV_2024-1-17_5,3,9.0,ATOMIC BEAUTY (H066),K H Chan,A S Cruz,119,1209,3,3 3 3 3,1:40.72,5.8
HV_2024-1-17_5,4,4.0,SATIRICAL GLORY (H073),Z Purton,D A Hayes,130,1210,8,1 1 1 4,1:40.76,4.9
HV_2024-1-17_5,5,5.0,STURDY RUBY (H207),M L Yeung,K L Man,128,1093,4,7 6 7 5,1:40.94,6.4
HV_2024-1-17_5,6,12.0,SUPERB MOVE (G304),Y L Chung,C H Yip,114,1134,11,5 5 5 6,1:41.01,11.0
HV_2024-1-17_5,7,6.0,V LOVE YOU (J048),H Bentley,C S Shum,127,1086,7,4 4 4 7,1:41.09,144.0
HV_2024-1-17_5,8,11.0,RIGHT HONOURABLE (A164),M Chadwick,M Newnham,120,1035,6,10 10 10 8,1:41.52,24.0
HV_2024-1-17_5,9,1.0,INVINCIBLE MISSILE (C037),L Hewitson,C Fownes,135,1130,2,9 9 11 9,1:41.60,10.0
HV_2024-1-17_5,10,8.0,AROMATICA (H437),K C Leung,W Y So,126,1195,10,12 11 9 10,1:41.90,23.0
HV_2024-1-17_5,11,3.0,GOLDEN LINK (D222),M F Poon,P F Yiu,129,1073,12,11 12 12 11,1:41.91,36.0
HV_2024-1-17_5,12,10.0,DRAGON PRIDE (D164),A Hamelin,T P Yung,122,1117,1,6 7 6 12,1:42.06,21.0
HV_2024-1-17_6,1,3.0,HAPPY TRIO (G244),K Teetan,D J Whyte,132,1072,4,5 4 1,1:10.44,6.8
HV_2024-1-17_6,2,4.0,ERNEST FEELING (E209),A Hamelin,J Richards,131,1230,10,11 11 2,1:10.62,17
HV_2024-1-17_6,3,10.0,SUPER EAGLE (G408),Z Purton,W Y So,120,1077,5,6 7 3,1:10.63,3.9
HV_2024-1-17_6,4,5.0,KILINDINI (E236),L Hewitson,W K Mo,131,1150,2,3 3 4,1:10.82,8.5
HV_2024-1-17_6,5,9.0,MELBOURNE HALL (D118),Y L Chung,D J Hall,116,1060,3,7 6 5,1:10.83,55
HV_2024-1-17_6,6,2.0,BEAUTY INFINITY (H377),A Atzeni,J Size,133,1144,8,8 9 6,1:10.88,2.4
HV_2024-1-17_6,7,6.0,GOLDEN LUCK (H159),K C Leung,K L Man,125,1094,11,4 5 7,1:10.93,52
HV_2024-1-17_6,8,8.0,PODIUM (H173),K De Melo,C W Chang,122,1046,7,10 8 8,1:11.12,31
HV_2024-1-17_6,9,1.0,SCOTCH TYCOON (G088),L Ferraris,M Newnham,135,1115,1,2 1 9,1:11.24,14
HV_2024-1-17_6,10,11.0,COLONEL (D090),H T Mo,P F Yiu,114,1196,9,1 2 10,1:11.36,22
HV_2024-1-17_6,11,7.0,LUCKY QUALITY (D050),K H Chan,C Fownes,120,1107,6,9 10 11,1:11.92,26
HV_2024-1-17_6,WX,12.0,ALLOY KING (D287),M F Poon,K H Ting,113,---,---,---,---,---
HV_2024-1-17_7,1,12.0,M UNICORN (G466),C Y Ho,C Fownes,120,1197,6,9 9 7 1,1:40.77,2.7
HV_2024-1-17_7,2,4.0,QUANTUM PATCH (H166),K Teetan,P C Ng,130,1126,11,12 12 10 2,1:40.83,6.4
HV_2024-1-17_7,3,3.0,CALIFORNIA VOCE (H258),B Avdulla,A S Cruz,130,1093,4,8 8 9 3,1:40.97,8.1
HV_2024-1-17_7,4,7.0,ALL BEAUTY (E355),Y L Chung,F C Lor,121,1191,10,11 11 11 4,1:41.11,16.0
HV_2024-1-17_7,5,8.0,SOLID IMPACT (E447),K De Melo,D J Hall,126,1039,7,5 5 5 5,1:41.15,13.0
HV_2024-1-17_7,6,6.0,IVY LEAGUE (H116),L Ferraris,D J Whyte,127,1213,2,6 6 6 6,1:41.18,14.0
HV_2024-1-17_7,7,5.0,LUCKY EIGHT (G204),M F Poon,P F Yiu,127,1155,1,3 4 4 7,1:41.21,15.0
HV_2024-1-17_7,8,2.0,TOURBILLON PRINCE (H122),Z Purton,T P Yung,132,1166,9,1 1 1 8,1:41.42,7.4
HV_2024-1-17_7,9,1.0,SILVER SONIC (H171),H Bentley,K W Lui,132,1064,5,7 7 8 9,1:41.45,15.0
HV_2024-1-17_7,10,11.0,U S S CONSTITUTION (H357),A Atzeni,J Size,123,1013,12,4 2 2 10,1:41.56,32.0
HV_2024-1-17_7,11,9.0,STAR CONTACT (E472),L Hewitson,D A Hayes,126,1229,8,2 3 3 11,1:41.61,20.0
HV_2024-1-17_7,12,10.0,TRADITION (J111),A Hamelin,P C Ng,124,1002,3,10 10 12 12,1:42.01,91.0
HV_2024-1-17_8,1,8.0,WATCH BUDDY (H185),H Bentley,P F Yiu,120,1109,2,4 6 1,1:10.21,7.5
HV_2024-1-17_8,2,5.0,RAGING BLIZZARD (H368),K Teetan,J Size,124,1090,3,3 2 2,1:10.24,1.7
HV_2024-1-17_8,3,6.0,SUGAR SUGAR (G016),L Ferraris,C Fownes,122,1103,1,2 3 3,1:10.48,8.1
HV_2024-1-17_8,4,2.0,ARMOUR EAGLE (G093),A Atzeni,J Richards,131,1159,8,6 5 4,1:10.64,41.0
HV_2024-1-17_8,5,4.0,PRINCE OF PORTY (H009),B Avdulla,D J Hall,124,1162,7,1 1 5,1:10.67,22.0
HV_2024-1-17_8,6,12.0,TOGEPI (G458),L Hewitson,W K Mo,117,1057,4,7 7 6,1:10.71,19.0
HV_2024-1-17_8,7,9.0,GOLDEN SAMURAI (H024),C Y Ho,K W Lui,119,1200,5,9 9 7,1:10.88,25.0
HV_2024-1-17_8,8,7.0,STREET CONQUEROR (H341),M L Yeung,A S Cruz,120,1143,9,11 11 8,1:10.89,17.0
HV_2024-1-17_8,9,10.0,BEAUTY CHAMP (G137),M Chadwick,D J Whyte,118,1182,6,8 8 9,1:10.97,82.0
HV_2024-1-17_8,10,3.0,LUCKY ARCHANGEL (E385),M F Poon,F C Lor,128,1183,12,5 4 10,1:11.27,74.0
HV_2024-1-17_8,11,1.0,BON'S A PEARLA (G449),Z Purton,P C Ng,135,1147,10,10 10 11,1:11.62,8.1
HV_2024-1-17_8,12,11.0,ONLY U (J037),H T Mo,T P Yung,116,1120,11,12 12 12,1:11.68,154.0
HV_2024-1-31_1,1,12.0,GOLDEN FAIRY (E448),A Badel,W Y So,115,1051,6,2 3 3 3 3 1,2:18.79,10.0
HV_2024-1-31_1,2,6.0,HAPPY HERO (G322),K Teetan,M Newnham,130,1055,4,9 9 8 8 8 2,2:18.83,12.0
HV_2024-1-31_1,3,9.0,LOYAL AMBITION (E489),B Avdulla,C Fownes,121,1033,8,3 2 2 2 1 3,2:18.84,12.0
HV_2024-1-31_1,4,8.0,DIAMOND WINNER (H285),A Hamelin,J Size,122,1118,2,6 6 6 6 6 4,2:18.90,4.7
HV_2024-1-31_1,5,7.0,FORTUNE TRIPLE (D274),M Chadwick,Y S Tsui,125,1044,10,10 10 9 9 9 5,2:19.01,18.0
HV_2024-1-31_1,6,3.0,AI ONE (E139),L Ferraris,K H Ting,133,1054,12,12 11 11 12 11 6,2:19.06,27.0
HV_2024-1-31_1,7,2.0,NICE BIRDIE (G470),C L Chau,C S Shum,132,1190,9,4 4 4 5 5 7,2:19.07,7.4
HV_2024-1-31_1,8,1.0,PALACE PAL (G172),H Bowman,D J Hall,135,996,11,7 8 10 10 10 8,2:19.28,4.9
HV_2024-1-31_1,9,5.0,VINCY (B213),Y L Chung,C H Yip,128,1090,5,11 12 12 11 12 9,2:19.28,28.0
HV_2024-1-31_1,10,11.0,JOYFUL CHAMPION (G072),L Hewitson,C W Chang,117,1154,1,5 5 5 4 4 10,2:19.43,8.2
HV_2024-1-31_1,11,10.0,GREEN LASER (E409),M L Yeung,W Y So,120,1125,3,8 7 7 7 7 11,2:19.60,10.0
HV_2024-1-31_1,12,4.0,M M NEBULA (G279),Z Purton,P C Ng,133,1119,7,1 1 1 1 2 12,2:20.46,16.0
HV_2024-1-31_2,1,2.0,HERCULES (C476),H Bowman,C H Yip,135,1082,12,11 9 1,1:10.85,17.0
HV_2024-1-31_2,2,1.0,HARMONY N HOME (C531),Y L Chung,C S Shum,130,1070,11,12 12 2,1:10.87,35.0
HV_2024-1-31_2,3,11.0,DOUBLE SHOW (G250),K Teetan,D J Whyte,126,1228,1,8 8 3,1:10.93,6.4
HV_2024-1-31_2,4,12.0,NOIR RIDER (E138),M L Yeung,C W Chang,115,1190,6,7 7 4,1:11.09,29.0
HV_2024-1-31_2,5,8.0,H Z TOURBILLON (E149),C L Chau,T P Yung,129,1035,4,9 10 5,1:11.20,10.0
