day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2006-1-11_3,5,9.0,MY PRIDE (CG017),O Doleuze,K L Man,123,1098,8,1:11.10,99.0
HV_2006-1-11_3,6,12.0,SURE FORTUNE (CC033),H W Lai,A T Millard,107,1093,6,1:11.20,32.0
HV_2006-1-11_3,7,8.0,WHIPLASH (CG072),G Schofield,C Fownes,124,1127,2,1:11.20,10.0
HV_2006-1-11_3,8,7.0,ACTIVE VALOUR (CG045),R Fradd,B K Ng,125,1038,12,1:11.20,81.0
HV_2006-1-11_3,9,5.0,KING PALM (CC118),C Soumillon,Y O Wong,127,1195,10,1:11.50,21.0
HV_2006-1-11_3,10,1.0,CHOSEN ONE (CD347),A Delpech,D E Ferraris,130,1098,1,1:11.50,6.5
HV_2006-1-11_3,11,11.0,FUJIAN PRINCE (CE006),Y T Cheng,D Cruz,113,1109,3,1:11.60,8.1
HV_2006-1-11_3,12,3.0,GOLDEN STRIDE (CA343),S K Sit,P F Yiu,126,1173,9,1:12.10,89.0
HV_2006-1-11_4,1,3.0,TAKING THE LEAD (CB275),O Doleuze,K L Man,125,977,1,1:40.50,14
HV_2006-1-11_4,2,6.0,MILLION SUCCESS (CE158),B Prebble,D J Hall,122,1049,9,1:40.50,11
HV_2006-1-11_4,3,7.0,MILITARY OPTION (CD237),G Mosse,C Fownes,127,1109,4,1:40.60,7.2
HV_2006-1-11_4,4,9.0,EASTKOWLOON SPIRIT (CC267),G Schofield,B K Ng,118,1228,12,1:40.80,99
HV_2006-1-11_4,5,5.0,ARMONDO (CB387),C Soumillon,J Moore,122,1265,5,1:40.90,5.6
HV_2006-1-11_4,6,8.0,CAPITALAND (CE152),H K Yim,S Woods,116,1015,6,1:40.90,32
HV_2006-1-11_4,7,12.0,SUPER FANTASY (CD162),D Whyte,K W Lui,117,1065,2,1:41.10,2.8
HV_2006-1-11_4,8,11.0,HAPPY KID (CC326),S K Sit,P F Yiu,113,1127,11,1:41.10,66
HV_2006-1-11_4,9,4.0,DON RICARDO (CE262),C Munce,J Size,123,1155,3,1:41.20,6.5
HV_2006-1-11_4,10,1.0,BEST POWER (CG006),S Dye,C S Shum,129,1052,10,1:41.20,11
HV_2006-1-11_4,11,2.0,FORTUNE BOY (CC378),C K Tong,Y S Tsui,119,1203,7,1:42.10,13
HV_2006-1-11_4,12,10.0,TABBRIS (CB088),K S Yu,A Lee,115,1179,8,1:42.10,77
HV_2006-1-11_4,WV,,HANDBAG PREMIER (CD137),F Coetzee,P O'Sullivan,121,---,---,---,---
HV_2006-1-11_5,1,12.0,WATCHMAN (CB327),H K Yim,B K Ng,113,1104,9,1:42.70,31.0
HV_2006-1-11_5,2,2.0,QI'S PET (CD321),S Dye,C S Shum,130,1187,7,1:42.80,10.0
HV_2006-1-11_5,3,1.0,BRILLIANT FLASH (CE042),G Mosse,C Fownes,131,1143,10,1:42.80,7.9
HV_2006-1-11_5,4,7.0,MASTER ABLE (CD349),C Soumillon,T K Ng,120,1194,5,1:43.00,3.7
HV_2006-1-11_5,5,4.0,GLORIOUS RHYTHM (CC163),D Whyte,J Moore,125,1052,1,1:43.00,7.4
HV_2006-1-11_5,6,6.0,FAIRPLAY (CC258),O Doleuze,C H Yip,122,1142,2,1:43.00,6.1
HV_2006-1-11_5,7,10.0,WINWIN COMBO (CB277),A Delpech,K L Man,116,1113,3,1:43.10,19.0
HV_2006-1-11_5,8,5.0,CHERISHED (CB160),F Coetzee,A S Cruz,124,1112,8,1:43.10,4.5
HV_2006-1-11_5,9,3.0,AURELIAN (CC025),H W Lai,L Ho,118,1133,6,1:43.30,11.0
HV_2006-1-11_5,10,9.0,AMBITIOUS MARJU (CE160),C Munce,P O'Sullivan,118,1082,12,1:43.50,71.0
HV_2006-1-11_5,11,11.0,FLYING PROFILE (CD168),M W Leung,D Cruz,110,1069,4,1:43.50,99.0
HV_2006-1-11_5,12,8.0,ACCOLADE (CD121),Y T Cheng,A Lee,116,1012,11,1:44.00,99.0
HV_2006-1-11_6,1,4.0,ADAIKALI (CE181),G Mosse,S Woods,128,1099,12,0:56.50,4.7
HV_2006-1-11_6,2,6.0,AMO (CB125),C Soumillon,Y S Tsui,125,1185,7,0:57.10,9.3
HV_2006-1-11_6,3,5.0,ALWAYS WELCOME (CC183),C Munce,D Oughton,128,1050,8,0:57.20,22.0
HV_2006-1-11_6,4,3.0,BLUE GENES (CG055),F Coetzee,A S Cruz,130,1094,10,0:57.40,9.0
HV_2006-1-11_6,5,8.0,LASER POWER (CE129),B Prebble,D J Hall,119,1134,6,0:57.40,3.4
HV_2006-1-11_6,6,10.0,SUPER FIGHTER (CE167),Y T Cheng,T W Leung,115,1059,1,0:57.50,6.8
HV_2006-1-11_6,7,9.0,EVER MORE (CB130),O Doleuze,J Moore,119,1228,5,0:57.80,11.0
HV_2006-1-11_6,8,11.0,MASTER YING (CB249),K S Yu,T K Ng,113,1196,3,0:57.80,40.0
HV_2006-1-11_6,9,7.0,LIFELINE RAPIDE (CD204),M W Leung,A T Millard,119,1128,9,0:58.00,99.0
HV_2006-1-11_6,10,12.0,SPLENDID SAILS (CG077),C K Tong,C Fownes,104,1101,11,0:58.00,49.0
HV_2006-1-11_6,11,1.0,SENSIBLE WAY (CA175),A Delpech,D E Ferraris,132,1160,4,0:58.10,28.0
HV_2006-1-11_6,12,2.0,VICTORY WARRIOR (CA338),H W Lai,B K Ng,124,1140,2,0:58.90,7.8
HV_2006-1-11_7,1,11.0,KOWLOON FIT (CE247),D Whyte,J Size,119,1016,10,2:17.40,2.9
HV_2006-1-11_7,2,9.0,KA KA WIN (CD006),S Dye,C S Shum,120,1071,4,2:17.40,5.1
HV_2006-1-11_7,3,8.0,DASH AHEAD (CD199),H W Lai,L Ho,114,1038,11,2:17.50,34.0
HV_2006-1-11_7,4,4.0,NASA PEARL (CC068),C Munce,P O'Sullivan,125,1129,9,2:17.50,23.0
HV_2006-1-11_7,5,2.0,BEAR DOMINANCE (CD235),C Soumillon,J Moore,127,1066,12,2:17.70,12.0
HV_2006-1-11_7,6,6.0,SURVEYOR (CC159),E Saint-Martin,J Moore,123,962,6,2:17.90,19.0
HV_2006-1-11_7,7,1.0,SEASONS KNACK (CC242),R Fradd,K W Lui,130,1234,1,2:18.10,6.1
HV_2006-1-11_7,8,7.0,GREEN IN BLUE (CD117),G Mosse,S Woods,122,1001,3,2:18.10,10.0
HV_2006-1-11_7,9,10.0,TRAVIANO (CD370),Y T Cheng,K L Man,118,1078,7,2:18.30,67.0
HV_2006-1-11_7,10,5.0,CHEERFUL HEART (CC206),A Delpech,D E Ferraris,124,1105,2,2:18.40,9.2
HV_2006-1-11_7,11,3.0,WINNING SUNSHINE (CB291),O Doleuze,C H Yip,126,1142,8,2:19.10,16.0
HV_2006-1-11_7,12,12.0,KING HOGAN (CE257),G Schofield,A Lee,116,1212,5,2:19.30,35.0
HV_2006-1-11_8,1,2.0,MULTI MILLIONS (CD207),B Prebble,K L Man,128,1090,5,1:40.60,3.8
HV_2006-1-11_8,2,7.0,FORTUNE WARRIOR (CD096),Y T Cheng,T W Leung,120,1041,11,1:40.70,31.0
HV_2006-1-11_8,3,1.0,FORTUNE PRINCESS (CE122),D Whyte,J Size,129,1061,4,1:40.70,7.7
HV_2006-1-11_8,4,10.0,FREEBIRD (CC319),C Soumillon,D Cruz,120,1095,3,1:40.70,5.9
HV_2006-1-11_8,5,8.0,SHANGHAI KING (CC188),F Coetzee,A S Cruz,122,999,7,1:40.90,11.0
HV_2006-1-11_8,6,4.0,SERIOUS PLAY (CC003),H W Lai,L Ho,118,1103,10,1:41.10,51.0
HV_2006-1-11_8,7,6.0,SUNRISE RAINBOW (CD209),O Doleuze,B K Ng,123,1085,1,1:41.20,5.7
HV_2006-1-11_8,8,12.0,GOLD SANDFIELD (CD054),G Schofield,C H Yip,117,1195,8,1:41.30,17.0
HV_2006-1-11_8,9,11.0,LUCKY WINNER (CE124),C K Tong,C Fownes,108,1142,9,1:41.30,13.0
HV_2006-1-11_8,10,5.0,GOLCONDA (CA111),A Delpech,D E Ferraris,124,1086,12,1:41.90,30.0
HV_2006-1-11_8,11,3.0,CROWNED GEM (CE056),G Mosse,S Woods,127,1246,6,1:42.10,19.0
HV_2006-1-11_8,12,9.0,ELFHELM (CC342),C Munce,P F Yiu,119,1113,2,1:42.40,8.2
HV_2006-1-18_1,1,2.0,TREASURE COLT (CE308),C Soumillon,C H Yip,132,1143,3,1:10.70,3
HV_2006-1-18_1,2,11.0,KAO AND MING (CD023),C Munce,P O'Sullivan,114,1183,2,1:11.00,4.9
HV_2006-1-18_1,3,5.0,CRUSADER OF GOLD (CE188),A Delpech,D E Ferraris,124,1128,4,1:11.10,25
HV_2006-1-18_1,4,9.0,SUPERB (CE093),O Doleuze,Y S Tsui,121,1099,5,1:11.10,8.3
HV_2006-1-18_1,5,10.0,WITHALLMYHEART (CE268),H W Lai,T K Ng,109,1050,9,1:11.30,18
HV_2006-1-18_1,6,6.0,LIBERAL'S RIDE (CG058),D Whyte,J Size,124,1080,6,1:11.40,5
HV_2006-1-18_1,7,12.0,HONG KONG GEM (CE114),Y T Cheng,D Cruz,112,1088,7,1:11.70,60
HV_2006-1-18_1,8,7.0,SMART VIETKONG (CE304),S Dye,C S Shum,124,1104,11,1:11.70,99
HV_2006-1-18_1,9,4.0,SPEED FIGHTER (CD355),C W Wong,P F Yiu,122,1078,10,1:11.70,23
HV_2006-1-18_1,10,8.0,SUNRISE LINING (CG030),G Schofield,B K Ng,124,1068,12,1:12.00,77
HV_2006-1-18_1,11,3.0,FOURSQUARE (CE081),E Saint-Martin,T W Leung,129,1083,8,1:12.10,7.3
HV_2006-1-18_1,12,1.0,EASY PUNCH (CB276),K S Yu,Y O Wong,129,1189,1,1:12.20,21
HV_2006-1-18_1,WV,,GLORY YEARS (CE023),G Mosse,A Lee,125,---,---,---,---
HV_2006-1-18_2,1,4.0,LA MERVEILLE (CC205),C Soumillon,K W Lui,131,1064,3,1:41.60,4.5
HV_2006-1-18_2,2,10.0,MILLENNIUM SUPREME (BV228),H W Lai,B K Ng,117,1155,5,1:41.80,19.0
HV_2006-1-18_2,3,9.0,LUCKY ENCOUNTER (CC143),D Whyte,J Moore,126,992,7,1:41.90,11.0
HV_2006-1-18_2,4,8.0,CAPABEL (CD195),C Munce,P O'Sullivan,126,1072,2,1:42.00,2.9
HV_2006-1-18_2,5,2.0,BRAVERY LUCK (CE108),G Mosse,A Lee,132,1001,1,1:42.10,14.0
HV_2006-1-18_2,6,6.0,BRAVE COMMANDER (CC322),B Prebble,C Fownes,129,1102,4,1:42.10,9.2
HV_2006-1-18_2,7,1.0,RISING WIN (CC089),E Saint-Martin,T W Leung,133,1096,9,1:42.10,7.9
HV_2006-1-18_2,8,7.0,FORTUNE LAD (CB279),S Sanders,D Oughton,127,1155,6,1:42.10,12.0
HV_2006-1-18_2,9,11.0,KINGSTON GLORY (CC310),A Delpech,T K Ng,116,1155,11,1:42.40,34.0
HV_2006-1-18_2,10,3.0,HAPPY HEROES (CD261),R Fradd,C W Chang,131,1112,8,1:42.50,33.0
HV_2006-1-18_2,11,5.0,BAYVIEW LAD (CC148),S Dye,C S Shum,130,1071,10,1:44.10,21.0
HV_2006-1-18_2,12,12.0,BRILLIANT WIN (CD179),Y T Cheng,K L Man,112,1025,12,1:46.00,50.0
HV_2006-1-18_3,1,8.0,LIVERBIRD (CE055),S Dye,C S Shum,126,1103,1,1:41.40,7.6
HV_2006-1-18_3,2,7.0,ROCKET WIN (CE249),S Sanders,P F Yiu,127,1025,5,1:41.60,5.1
HV_2006-1-18_3,3,4.0,AWARD (CE111),C Brown,P O'Sullivan,129,1095,10,1:41.80,6.6
HV_2006-1-18_3,4,5.0,DANRIVA (CA040),O Doleuze,T K Ng,128,1032,6,1:41.80,11.0
HV_2006-1-18_3,5,12.0,ALL FIT (CD065),M W Leung,D Cruz,108,1177,9,1:42.20,99.0
HV_2006-1-18_3,6,10.0,RICH FOR ALL (CG023),F Coetzee,D J Hall,119,1255,7,1:42.20,12.0
HV_2006-1-18_3,7,2.0,ALWAYS ZIETEN (CB090),H W Lai,L Ho,122,1123,3,1:42.40,6.4
HV_2006-1-18_3,8,3.0,ASSET PLAY (CC147),C W Wong,S Woods,119,1133,2,1:42.50,14.0
HV_2006-1-18_3,9,9.0,LEADER (CG012),D Whyte,C H Yip,125,1113,12,1:42.60,6.3
HV_2006-1-18_3,10,6.0,ISLAND SPIRIT (CD014),Y T Cheng,B K Ng,125,1108,11,1:42.70,50.0
HV_2006-1-18_3,11,11.0,OH GREAT (CB288),G Schofield,A Lee,116,1097,8,1:42.70,24.0
HV_2006-1-18_3,12,1.0,LUCKY STALLION (CA249),B Prebble,C Fownes,130,1069,4,1:42.80,8.3
HV_2006-1-18_4,1,7.0,JUBILOSO (CD381),B Prebble,D J Hall,117,1093,2,1:51.50,2.7
HV_2006-1-18_4,2,8.0,SNIPER (CD110),C Brown,P O'Sullivan,117,991,1,1:51.50,10.0
HV_2006-1-18_4,3,4.0,BARRACUDA (CB320),G Mosse,A Lee,120,1087,10,1:51.60,11.0
HV_2006-1-18_4,4,9.0,WINWIN COMBO (CB277),A Delpech,K L Man,117,1111,12,1:51.70,52.0
HV_2006-1-18_4,5,5.0,MR BEAUTIFUL (CB057),G Schofield,K W Lui,120,1022,5,1:51.70,8.0
HV_2006-1-18_4,6,6.0,SOARING ANGEL (CC360),E Saint-Martin,D E Ferraris,120,1187,7,1:51.90,15.0
HV_2006-1-18_4,7,12.0,KING OF SPADES (CC056),C W Wong,T K Ng,104,1049,8,1:51.90,35.0
HV_2006-1-18_4,8,11.0,TOUCH DOWN (CB013),D Whyte,C W Chang,116,1180,9,1:52.10,16.0
HV_2006-1-18_4,9,3.0,BARAKA (CD284),Y T Cheng,Y O Wong,119,1253,4,1:52.10,20.0
HV_2006-1-18_4,10,2.0,ALL OUR WAY (CE217),S Dye,C S Shum,122,1058,6,1:52.50,4.1
HV_2006-1-18_4,11,1.0,FOREVER WIN (CC069),S Sanders,S Woods,131,1161,3,1:52.60,28.0
HV_2006-1-18_4,12,10.0,PURPLE GOLD (CD249),H W Lai,B K Ng,109,1115,11,1:52.60,29.0
HV_2006-1-18_5,1,1.0,RUM SHOT (CE206),Y T Cheng,C H Yip,129,1057,5,1:41.20,6.4
HV_2006-1-18_5,2,2.0,SYDNEY EXPRESS (CG052),A Delpech,D E Ferraris,129,1085,3,1:41.50,6.5
HV_2006-1-18_5,3,5.0,BEST POWER (CG006),S Dye,C S Shum,127,1043,2,1:41.60,7.3
HV_2006-1-18_5,4,11.0,EVER KING (CE147),D Whyte,J Moore,116,973,1,1:41.60,2.6
HV_2006-1-18_5,5,4.0,MILITARY OPTION (CD237),C Soumillon,C Fownes,128,1104,7,1:41.70,8.1
HV_2006-1-18_5,6,6.0,SIXTY SECONDS (CB177),C K Tong,D Oughton,110,1077,12,1:41.80,56.0
HV_2006-1-18_5,7,3.0,KONRAD THE GREAT (CB059),C Munce,A T Millard,128,1084,9,1:41.90,18.0
HV_2006-1-18_5,8,10.0,RIGHT CHOICE (CE102),G Schofield,J Size,116,1053,6,1:42.00,8.3
HV_2006-1-18_5,9,12.0,TABBRIS (CB088),C Brown,A Lee,116,1170,10,1:42.00,68.0
HV_2006-1-18_5,10,9.0,ELFHELM (CC342),H W Lai,P F Yiu,109,1111,11,1:42.70,29.0
HV_2006-1-18_5,11,8.0,KING OF WIN (CD395),B Prebble,S Woods,118,1102,8,1:44.70,74.0
HV_2006-1-18_5,12,7.0,AVOIDANCE OF DOUBT (CG001),R Fradd,D J Hall,118,1050,4,1:45.20,56.0
HV_2006-1-18_6,1,11.0,SHADOW KNIGHT (CE154),E Saint-Martin,J Moore,120,1161,1,1:10.20,3.9
HV_2006-1-18_6,2,9.0,YELLOW DIAMOND (CD246),O Doleuze,Y O Wong,119,1156,9,1:10.20,6.8
HV_2006-1-18_6,3,8.0,FLYING SPRINTER (CD021),H K Yim,T W Leung,117,1208,4,1:10.40,13
HV_2006-1-18_6,4,3.0,FANTASY (CB187),B Prebble,K W Lui,127,1071,2,1:10.50,13
HV_2006-1-18_6,5,2.0,ENGINEERING WONDER (CB300),H W Lai,L Ho,120,1120,8,1:10.60,16
HV_2006-1-18_6,6,10.0,FORTUNE SMILES (CB432),C Brown,J Size,118,1141,10,1:10.90,67
HV_2006-1-18_6,7,5.0,NOBLE MAN (CC099),Y T Cheng,T K Ng,123,1103,11,1:11.00,10
HV_2006-1-18_6,8,6.0,KINGIFLY (CG020),D Whyte,D Oughton,123,1120,12,1:11.10,14
HV_2006-1-18_6,9,4.0,DOWN TOWN (CG054),C Soumillon,C H Yip,125,1074,6,1:11.40,4.1
HV_2006-1-18_6,10,7.0,RICH DRAGON (CG079),G Mosse,C Fownes,122,1116,7,1:11.50,37
HV_2006-1-18_6,11,1.0,CHATEAU KING PRAWN (CE180),S Dye,C S Shum,130,1090,5,1:11.50,41
HV_2006-1-18_6,12,12.0,SUCCESSOR (CE043),G Schofield,A Lee,116,1117,3,1:12.20,8.2
HV_2006-1-18_6,WX,,SUPER BROSE (CC017),---,A S Cruz,123,---,---,---,---
HV_2006-1-18_7,1,7.0,SUPER PRINCE (CD126),O Doleuze,J Moore,120,1113,8,1:10.40,29
HV_2006-1-18_7,2,6.0,SUPER FIGHTER (CE167),E Saint-Martin,T W Leung,120,1057,1,1:10.40,6.4
HV_2006-1-18_7,3,9.0,TOP SCORER (CE110),R Fradd,D J Hall,119,1145,4,1:10.50,13
HV_2006-1-18_7,4,2.0,SUPREME CLASS (CG089),F Coetzee,A S Cruz,125,1117,7,1:10.70,1.5
HV_2006-1-18_7,5,1.0,AMO (CB125),C Soumillon,Y S Tsui,128,1191,3,1:10.80,9.4
HV_2006-1-18_7,6,4.0,BEAUTY PLUS (CC213),H W Lai,K W Lui,113,1012,5,1:11.00,10
HV_2006-1-18_7,7,11.0,CAPE PRINCE (CG066),D Whyte,J Size,117,1104,11,1:11.00,29
HV_2006-1-18_7,8,5.0,INSIDE MAIL (CD138),S Dye,C Fownes,120,1246,9,1:11.30,66
HV_2006-1-18_7,9,10.0,DRAGON INN (CE327),H K Yim,S Woods,116,1041,2,1:11.60,99
HV_2006-1-18_7,10,12.0,SIR OCTAVIUS (CB427),C Munce,P F Yiu,116,1087,6,1:11.60,83
HV_2006-1-18_7,11,3.0,OKEYDOKEY (CD190),S Sanders,D E Ferraris,121,1049,10,1:11.60,99
HV_2006-1-18_7,12,8.0,GOLDEN FARM (CA069),C K Tong,L Ho,106,1155,12,1:11.90,99
HV_2006-1-18_7,WV,,HAPPY ELITE (CD306),B Prebble,A T Millard,119,---,---,---,---
HV_2006-1-18_8,1,5.0,DIAMOND ERA (CE040),C Soumillon,K L Man,120,1027,2,1:40.80,3.3
HV_2006-1-18_8,2,6.0,DORDENMA (CE333),D Whyte,C H Yip,119,1183,11,1:40.90,7.7
HV_2006-1-18_8,3,4.0,VISIONNAIRE (CE302),C Munce,P O'Sullivan,125,1082,3,1:41.20,4.6
HV_2006-1-18_8,4,10.0,CAPITALAND (CE152),H K Yim,S Woods,113,1022,10,1:41.40,67.0
HV_2006-1-18_8,5,1.0,KINGSTON WINNER (CC024),O Doleuze,T K Ng,133,1069,4,1:41.50,13.0
HV_2006-1-18_8,6,12.0,KIDDY SING (CD005),A Delpech,J Size,114,1033,9,1:41.50,34.0
HV_2006-1-18_8,7,9.0,PIONERO (CD402),G Schofield,C Fownes,116,1093,1,1:41.60,7.1
HV_2006-1-18_8,8,8.0,EXPEDITIOUS (CE136),F Coetzee,A S Cruz,116,1136,8,1:41.60,11.0
HV_2006-1-18_8,9,11.0,FRIENDSHIP (CE066),S Dye,C S Shum,115,1025,12,1:41.60,29.0
HV_2006-1-18_8,10,7.0,VITAL PATROL (CC335),C Brown,J Moore,117,1060,6,1:41.60,13.0
HV_2006-1-18_8,11,3.0,I'M NO SQUARE (CG078),G Mosse,C Fownes,126,1115,5,1:41.80,37.0
HV_2006-1-18_8,12,2.0,VIKING TOR (CE207),B Prebble,D J Hall,130,1095,7,1:43.20,11.0
HV_2006-1-4_1,1,6.0,ONE EYE JACK (CD393),O Doleuze,A Lee,127,1126,7,2:18.40,7.0
HV_2006-1-4_1,2,7.0,LUCKY YEARS (CD331),Y T Cheng,B K Ng,122,1156,2,2:19.20,21.0
HV_2006-1-4_1,3,9.0,LUCKY BIRD (CB342),M W Leung,Y O Wong,117,1138,3,2:19.20,17.0
HV_2006-1-4_1,4,1.0,THAT'S IT (CE223),E Saint-Martin,T W Leung,132,1136,5,2:19.40,10.0
HV_2006-1-4_1,5,2.0,WINNING RONGRONG (CD081),G Schofield,K W Lui,131,1092,9,2:19.50,4.3
HV_2006-1-4_1,6,5.0,MAXIMUS (CD255),S Sanders,D Oughton,129,1046,1,2:19.60,6.7
HV_2006-1-4_1,7,4.0,RED FORTUNE (CE192),C Brown,C H Yip,130,1004,4,2:19.60,18.0
HV_2006-1-4_1,8,11.0,HARVEST GALA (CD269),W M Lai,C W Chang,116,1081,11,2:19.80,12.0
HV_2006-1-4_1,9,8.0,WE'RE BUDDIES (CC142),C Soumillon,Y S Tsui,123,1086,10,2:19.80,18.0
HV_2006-1-4_1,10,3.0,NOBLE GLORY (CB145),D Whyte,L Ho,130,1004,6,2:20.30,9.1
HV_2006-1-4_1,11,10.0,SPEED WINNER (CB195),G Mosse,S Woods,121,1203,12,2:20.50,5.5
HV_2006-1-4_1,12,12.0,DASH FOR VICTORIES (CB389),C Munce,K L Man,117,1046,8,2:20.90,58.0
HV_2006-1-4_2,1,10.0,GLORIOUS RHYTHM (CC163),C Soumillon,J Moore,120,1048,3,1:40.90,7.0
HV_2006-1-4_2,2,4.0,LUCKY STALLION (CA249),B Prebble,C Fownes,128,1081,9,1:41.00,15.0
HV_2006-1-4_2,3,12.0,JUBILOSO (CD381),S Dye,D J Hall,114,1083,12,1:41.00,3.6
HV_2006-1-4_2,4,5.0,PROPELLOR (CE263),E Saint-Martin,T W Leung,125,1074,1,1:41.10,7.4
HV_2006-1-4_2,5,2.0,AWARD (CE111),C Brown,P O'Sullivan,130,1097,7,1:41.20,5.5
HV_2006-1-4_2,6,11.0,TOUCH DOWN (CB013),W M Lai,C W Chang,112,1175,5,1:41.20,20.0
HV_2006-1-4_2,7,6.0,TRAVEL LEADER (CD226),G Schofield,D Cruz,125,1142,10,1:41.30,24.0
HV_2006-1-4_2,8,1.0,LUCKY CORDELIA (CD088),H W Lai,L Ho,124,1048,4,1:41.40,14.0
HV_2006-1-4_2,9,7.0,CHINOOK (CC108),A Delpech,D E Ferraris,123,1172,2,1:41.50,9.7
HV_2006-1-4_2,10,9.0,FANTASTIC WIN (CB188),C Munce,Y S Tsui,119,1063,11,1:41.60,31.0
HV_2006-1-4_2,11,3.0,ISLAND SPIRIT (CD014),Y T Cheng,B K Ng,127,1096,8,1:41.70,31.0
HV_2006-1-4_2,12,8.0,JOYFUL WORLD (CC200),O Doleuze,A Lee,121,1099,6,1:42.30,11.0
HV_2006-1-4_3,1,2.0,CLASSA WIN (CA115),H W Lai,L Ho,124,1063,4,1:40.60,16
HV_2006-1-4_3,2,1.0,ADD THE FUN (CD308),O Doleuze,K W Lui,132,1112,1,1:40.90,5.1
HV_2006-1-4_3,3,5.0,VISIONNAIRE (CE302),C Munce,P O'Sullivan,124,1094,2,1:41.00,3.3
HV_2006-1-4_3,4,12.0,EVER KING (CE147),C W Wong,J Moore,103,984,10,1:41.00,15
HV_2006-1-4_3,5,7.0,THOUSAND WINS (CD352),D Whyte,J Size,122,997,5,1:41.30,4.6
HV_2006-1-4_3,6,4.0,KONRAD THE GREAT (CB059),B Prebble,A T Millard,127,1086,8,1:41.30,5.7
HV_2006-1-4_3,7,3.0,I'M NO SQUARE (CG078),S Dye,C Fownes,127,1123,3,1:41.40,21
HV_2006-1-4_3,8,9.0,AVOIDANCE OF DOUBT (CG001),R Fradd,D J Hall,119,1063,6,1:41.70,99
HV_2006-1-4_3,9,8.0,DRAGON AND GOLD (CD244),C Soumillon,C H Yip,121,1121,12,1:42.10,18
