day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2007-1-10_1,1,11.0,OBVIOUSLY (CG085),D Whyte,D E Ferraris,117,1134,9,0:57.50,2.9
HV_2007-1-10_1,2,3.0,KEEN FLYER (CB330),F Coetzee,A T Millard,130,1188,5,0:57.80,7
HV_2007-1-10_1,3,8.0,HURRAY HURRAY (CH010),H K Yim,D J Hall,123,1075,2,0:57.90,24
HV_2007-1-10_1,4,9.0,MILLION CHASE (CD132),W M Lai,C S Shum,117,1112,8,0:58.00,10
HV_2007-1-10_1,5,10.0,MASTER YING (CB249),K S Yu,T K Ng,114,1175,1,0:58.10,6.9
HV_2007-1-10_1,6,12.0,RACING SPIRIT (CE105),C K Tong,K W Lui,107,1056,4,0:58.10,5
HV_2007-1-10_1,7,7.0,CHAMPION PIONEER (CG305),M Nunes,A Lee,125,1095,10,0:58.40,81
HV_2007-1-10_1,8,6.0,CARE FREE MIDAS (CH053),Y T Cheng,Y S Tsui,123,1062,3,0:58.40,24
HV_2007-1-10_1,9,1.0,VICTORY WARRIOR (CA338),P H Lo,B K Ng,125,1141,12,0:58.80,23
HV_2007-1-10_1,10,5.0,DRAGON HORSE (CB131),O Doleuze,T W Leung,129,1172,11,0:59.00,14
HV_2007-1-10_1,11,4.0,MOSHI MOSHI (CG255),C Soumillon,J Moore,125,1088,6,0:59.70,14
HV_2007-1-10_1,12,2.0,BOLD CHAMPION (CG127),M W Leung,P F Yiu,125,1040,7,0:59.90,97
HV_2007-1-10_1,WV,,PERFECT SPOT (CG168),A Delpech,P O'Sullivan,130,---,---,---,---
HV_2007-1-10_2,1,12.0,EASY (CG095),Y T Cheng,K W Lui,113,1092,4,0:57.40,59.0
HV_2007-1-10_2,2,3.0,THUNDER FLASH (CG270),B Prebble,D J Hall,130,1052,5,0:57.70,2.3
HV_2007-1-10_2,3,5.0,GOOD TO GO (CH096),D Whyte,D E Ferraris,127,1127,6,0:57.80,4.3
HV_2007-1-10_2,4,7.0,AMO (CB125),G Mosse,Y S Tsui,123,1166,8,0:57.90,37.0
HV_2007-1-10_2,5,6.0,LUCKY STRAVINSKY (CE195),S Dye,C S Shum,126,1077,2,0:58.00,7.7
HV_2007-1-10_2,6,8.0,PLEZAYRE (CG116),C Soumillon,J Moore,121,1083,12,0:58.10,10.0
HV_2007-1-10_2,7,2.0,CLASSA FOR EVER (CD085),O Doleuze,L Ho,131,1099,3,0:58.20,8.4
HV_2007-1-10_2,8,9.0,SURE JOY (CE299),C W Wong,C H Yip,111,1249,7,0:58.20,27.0
HV_2007-1-10_2,9,4.0,FLYING SPRINTER (CD021),H K Yim,T W Leung,127,1223,11,0:58.20,37.0
HV_2007-1-10_2,10,10.0,VICTORY START (CG216),P H Lo,T K Ng,110,1086,10,0:58.40,99.0
HV_2007-1-10_2,11,1.0,FLASHING STAR (CC018),C K Tong,P F Yiu,125,1204,1,0:58.50,12.0
HV_2007-1-10_2,12,11.0,GANBARIA (CE052),W M Lai,D Cruz,112,1142,9,0:58.70,47.0
HV_2007-1-10_3,1,3.0,PIONERO (CD402),D Whyte,C Fownes,129,1123,5,1:41.20,8.1
HV_2007-1-10_3,2,4.0,KINGSTON WINNER (CC024),W M Lai,T K Ng,126,1080,11,1:41.30,27.0
HV_2007-1-10_3,3,2.0,ALL OUR WAY (CE217),O Doleuze,A Schutz,129,1104,6,1:41.60,4.0
HV_2007-1-10_3,4,5.0,BUDDIES SPIRIT (CD042),D Nikolic,P O'Sullivan,125,1078,4,1:41.60,13.0
HV_2007-1-10_3,5,8.0,ALWAYS HAPPY (CE085),C W Wong,K W Lui,117,1180,10,1:41.80,19.0
HV_2007-1-10_3,6,7.0,SUDDEN SPLENDOR (CE251),F Coetzee,Y S Tsui,125,1013,1,1:41.90,7.0
HV_2007-1-10_3,7,11.0,COME HO CHOI (CE082),Y T Cheng,T W Leung,114,1081,3,1:42.10,23.0
HV_2007-1-10_3,8,9.0,KING OF SHAVER (CH041),C Soumillon,J Moore,123,1149,8,1:42.10,12.0
HV_2007-1-10_3,9,12.0,WINWIN COMBO (CB277),M Nunes,K L Man,115,1094,12,1:42.10,39.0
HV_2007-1-10_3,10,1.0,HAPPY GO LAGO (CE310),B Prebble,A S Cruz,131,1202,2,1:42.20,4.0
HV_2007-1-10_3,11,6.0,CHINOOK (CC108),G Mosse,D E Ferraris,125,1181,7,1:42.30,9.8
HV_2007-1-10_3,12,10.0,TABBRIS (CB088),C K Tong,A Lee,111,1189,9,1:42.60,22.0
HV_2007-1-10_4,1,6.0,GREEN IN BLUE (CD117),S Dye,S Woods,125,1040,8,2:19.50,13.0
HV_2007-1-10_4,2,10.0,SPECIFIC SORCEROR (CA321),D Whyte,K W Lui,117,1061,4,2:19.70,10.0
HV_2007-1-10_4,3,8.0,BROWN BEAUTY (CC029),O Doleuze,D Cruz,119,1054,7,2:19.70,7.4
HV_2007-1-10_4,4,9.0,ONE EYE JACK (CD393),G Mosse,A Lee,119,1123,11,2:19.80,12.0
HV_2007-1-10_4,5,5.0,MEATH (CE143),A Delpech,Y S Tsui,127,1053,3,2:19.90,15.0
HV_2007-1-10_4,6,1.0,ELFHELM (CC342),C Soumillon,P F Yiu,130,1105,5,2:20.00,16.0
HV_2007-1-10_4,7,4.0,ELEPHANT DANCE (CA391),W M Lai,T K Ng,125,1141,1,2:20.10,16.0
HV_2007-1-10_4,8,12.0,FEBURO (CE203),F Coetzee,P O'Sullivan,114,951,6,2:20.10,4.1
HV_2007-1-10_4,9,11.0,DURABLE (CE190),C K Tong,C Fownes,108,1082,2,2:20.20,7.3
HV_2007-1-10_4,10,2.0,SILVER MARK (CE226),B Prebble,D J Hall,128,1144,10,2:20.30,5.9
HV_2007-1-10_4,11,3.0,SPACED (CG034),C W Wong,C H Yip,121,1034,12,2:21.30,29.0
HV_2007-1-10_4,12,7.0,PRIMIATA (CG226),Y T Cheng,K L Man,122,1034,9,2:21.50,17.0
HV_2007-1-10_5,1,8.0,DREAM HORSE (CG029),C Soumillon,A S Cruz,121,1173,12,1:40.10,17.0
HV_2007-1-10_5,2,11.0,TOY QUEST (CC036),D Nikolic,C Fownes,118,1162,6,1:40.20,10.0
HV_2007-1-10_5,3,7.0,GALLANT FALCON (CD194),F Coetzee,A T Millard,122,1148,7,1:40.30,13.0
HV_2007-1-10_5,4,1.0,DON RICARDO (CE262),D Whyte,J Size,127,1156,2,1:40.40,2.9
HV_2007-1-10_5,5,2.0,FORTUNE WARRIOR (CD096),M Nunes,T W Leung,126,1055,8,1:40.50,35.0
HV_2007-1-10_5,6,12.0,TRIUMPH (CC214),Y T Cheng,C H Yip,114,1071,4,1:40.70,11.0
HV_2007-1-10_5,7,4.0,SEASONS TREASURE (CB310),G Mosse,C W Chang,125,1068,3,1:40.70,16.0
HV_2007-1-10_5,8,5.0,CIRCULAR MACHINE (CG049),E Saint-Martin,C S Shum,124,1092,5,1:40.80,3.7
HV_2007-1-10_5,9,3.0,VISIONNAIRE (CE302),O Doleuze,P O'Sullivan,126,1106,10,1:41.00,10.0
HV_2007-1-10_5,10,10.0,VINTAGE GOLD (CG094),P H Lo,S Woods,112,1037,9,1:41.20,69.0
HV_2007-1-10_5,11,6.0,BOOMING CITY (CE325),M Odendaal,D J Hall,122,1214,11,1:41.30,21.0
HV_2007-1-10_5,12,9.0,FORTUNE BOY (CC378),W M Lai,A Schutz,117,1215,1,1:41.50,23.0
HV_2007-1-10_6,1,4.0,SOCRATES (CD336),B Prebble,C Fownes,125,1158,7,1:39.80,9.3
HV_2007-1-10_6,2,1.0,SILVER SUN (CE126),O Doleuze,C H Yip,129,1108,3,1:40.00,3.3
HV_2007-1-10_6,3,3.0,GREENESSY (CE001),Y T Cheng,Y S Tsui,124,1112,11,1:40.10,52
HV_2007-1-10_6,4,5.0,LIBERAL'S CHOICE (CC345),D Nikolic,J Size,121,1044,2,1:40.20,17
HV_2007-1-10_6,5,10.0,BEST POWER (CG006),S Dye,C S Shum,117,1056,10,1:40.20,21
HV_2007-1-10_6,6,6.0,SUPER WONGCHOY (CB318),M Nunes,Y O Wong,120,1178,5,1:40.30,46
HV_2007-1-10_6,7,8.0,CHAMPION KING (CE219),D Whyte,L Ho,118,1204,6,1:40.30,3.2
HV_2007-1-10_6,8,11.0,WINNING REWARD (CE254),C W Wong,K W Lui,110,1042,1,1:40.40,8.5
HV_2007-1-10_6,9,9.0,MULTI MILLIONS (CD207),F Coetzee,K L Man,118,1118,9,1:41.00,11
HV_2007-1-10_6,10,2.0,SUNNY KING (CH105),C Soumillon,J Moore,129,1145,8,1:41.30,6.9
HV_2007-1-10_6,WV-A,7.0,CALIFORNIA PRINCE (CD079),C K Tong,A S Cruz,112,---,---,---,---
HV_2007-1-10_7,1,9.0,FAMOUS DANCER (CD353),E Saint-Martin,J Moore,120,1085,5,1:48.90,8.4
HV_2007-1-10_7,2,6.0,EXCELLENT BOY (CE238),G Mosse,C Fownes,124,1061,12,1:48.90,3.6
HV_2007-1-10_7,3,7.0,NILOMETER (CD052),B Prebble,A S Cruz,124,1084,9,1:49.00,18.0
HV_2007-1-10_7,4,8.0,SOUNDS BEST (CE255),C Soumillon,J Moore,121,1046,7,1:49.00,8.1
HV_2007-1-10_7,5,3.0,HIGH INTELLIGENT (CD317),D Whyte,J Size,129,1155,10,1:49.20,18.0
HV_2007-1-10_7,6,5.0,FRUITY FRUITY (CD061),O Doleuze,P O'Sullivan,126,1142,8,1:49.20,7.7
HV_2007-1-10_7,7,11.0,MAVERICK STAR (CE279),Y T Cheng,C H Yip,114,1122,4,1:49.30,8.6
HV_2007-1-10_7,8,4.0,CHEEKY (CA266),D Nikolic,C Fownes,127,1018,3,1:49.30,16.0
HV_2007-1-10_7,9,1.0,SATURN (CD154),C K Tong,C Fownes,126,1079,2,1:49.40,8.1
HV_2007-1-10_7,10,12.0,RICE FIELD (CE134),M Nunes,J Moore,114,1090,6,1:49.40,21.0
HV_2007-1-10_7,11,10.0,VERY FIT (CE071),W M Lai,A S Cruz,115,1258,1,1:49.60,20.0
HV_2007-1-10_7,12,2.0,AGILITY (CC361),F Coetzee,S Woods,129,1060,11,1:49.90,16.0
HV_2007-1-10_8,1,8.0,LASER POWER (CE129),B Prebble,D J Hall,119,1130,11,1:09.70,11.0
HV_2007-1-10_8,2,2.0,FIFTY FIFTY (CD131),G Mosse,C Fownes,127,1132,2,1:09.90,5.4
HV_2007-1-10_8,3,10.0,BRAMBLE BLITZ (CG283),O Doleuze,D Cruz,119,1117,6,1:10.00,10.0
HV_2007-1-10_8,4,7.0,WIN AGAIN (CD371),C Soumillon,J Moore,121,1206,4,1:10.00,4.6
HV_2007-1-10_8,5,1.0,EXPECTATIONS (CD078),C K Tong,B K Ng,123,1066,12,1:10.30,49.0
HV_2007-1-10_8,6,11.0,CHIMERA (CG242),A Delpech,A T Millard,117,1073,5,1:10.30,67.0
HV_2007-1-10_8,7,5.0,GREAT GUY (CH112),F Coetzee,A S Cruz,122,1028,3,1:10.50,3.1
HV_2007-1-10_8,8,6.0,CHATER POWER (CG312),D Whyte,D E Ferraris,120,1123,1,1:10.60,6.4
HV_2007-1-10_8,9,9.0,TRAVEL CONSULTANT (CG266),C W Wong,C H Yip,112,1065,8,1:10.60,99.0
HV_2007-1-10_8,10,4.0,CANNONISE (CD377),S Dye,A Lee,123,1103,10,1:11.00,17.0
HV_2007-1-10_8,11,12.0,HELENE ELEGANCE (CB004),M Odendaal,S Woods,117,1044,7,1:11.60,67.0
HV_2007-1-10_8,12,3.0,EVERY TIME (CD314),Y T Cheng,C S Shum,124,1236,9,1:11.70,30.0
HV_2007-1-17_1,1,12.0,WINNING CHAMP (CE233),C W Wong,C H Yip,106,1026,3,0:58.10,5.6
HV_2007-1-17_1,2,8.0,DR HAENSLER (CE003),H W Lai,A Lee,114,1146,2,0:58.20,6.1
HV_2007-1-17_1,3,9.0,STEP FORWARD (CB166),E Saint-Martin,A Schutz,133,1171,5,0:58.30,18
HV_2007-1-17_1,4,11.0,BEAMING RIVER (CB078),M Nunes,T W Leung,114,1006,6,0:58.40,10
HV_2007-1-17_1,5,3.0,THUNDER STORM (CA226),B Prebble,B K Ng,131,1136,9,0:58.50,9.8
HV_2007-1-17_1,6,1.0,PROFIT HILL (CE274),P H Lo,S Woods,125,1005,4,0:58.80,9.2
HV_2007-1-17_1,7,6.0,GLOBE RIVER (CD228),D Nikolic,P F Yiu,121,1098,1,0:58.90,4.6
HV_2007-1-17_1,8,5.0,MAJIN BUU (CC334),O Doleuze,Y S Tsui,126,1112,7,0:59.00,8.4
HV_2007-1-17_1,9,2.0,WONDERFUL WORLD (CG133),H K Yim,D J Hall,130,971,8,0:59.00,34
HV_2007-1-17_1,10,7.0,A-TACK (CC343),A Starke,T K Ng,120,1054,12,0:59.30,33
HV_2007-1-17_1,11,4.0,JET RISE (CD346),Y T Cheng,Y O Wong,124,1004,10,0:59.60,10
HV_2007-1-17_1,12,10.0,GIFTED RUNNER (CC139),S K Sit,K W Lui,112,1194,11,1:00.50,34
HV_2007-1-17_1,WV,,RAINBOW EXPRESS (CE144),E Saint-Martin,C S Shum,117,---,---,---,---
HV_2007-1-17_2,1,9.0,PROPELLOR (CE263),M Nunes,T W Leung,119,1052,10,1:10.60,13.0
HV_2007-1-17_2,2,1.0,FLORAL PRINCE (CG299),O Doleuze,L Ho,130,1087,1,1:10.90,4.7
HV_2007-1-17_2,3,4.0,SHINING DRAGON (CC181),M W Leung,C W Chang,118,1009,3,1:10.90,7.6
HV_2007-1-17_2,4,10.0,EUPHORIC KID (CB165),B Prebble,D J Hall,119,1076,4,1:11.20,6.8
HV_2007-1-17_2,5,11.0,NEW TRIUMPH (CG105),S K Sit,Y S Tsui,113,1130,5,1:11.30,7.9
HV_2007-1-17_2,6,5.0,OPERA MAGIC (CB404),C W Wong,C H Yip,115,1178,12,1:11.50,32.0
HV_2007-1-17_2,7,8.0,HAPPY SUNDAY (CE169),K T Yeung,A Lee,113,1095,2,1:11.60,4.2
HV_2007-1-17_2,8,12.0,FAST TRACK (CB375),W M Lai,C Fownes,111,1115,11,1:11.70,16.0
HV_2007-1-17_2,9,6.0,GENERAL SPEEDEE (CG193),E Saint-Martin,T K Ng,121,1135,9,1:11.80,25.0
HV_2007-1-17_2,10,2.0,SIR OCTAVIUS (CB427),D Nikolic,P F Yiu,124,1107,6,1:11.80,21.0
HV_2007-1-17_2,11,3.0,HIGHLAND DAWN (CC138),A Starke,A Schutz,123,1075,7,1:12.00,27.0
HV_2007-1-17_2,12,7.0,MY PRIDE (CG017),C Soumillon,K L Man,121,1113,8,1:12.40,13.0
HV_2007-1-17_3,1,6.0,KING HOGAN (CE257),A Starke,K W Lui,124,1215,2,1:41.60,2.9
HV_2007-1-17_3,2,10.0,VITAL PATROL (CC335),C Soumillon,J Moore,121,1027,8,1:41.80,7.6
HV_2007-1-17_3,3,4.0,COME HO CHOI (CE082),S Dye,T W Leung,116,1086,1,1:41.90,10
HV_2007-1-17_3,4,9.0,RAIN IN SPRING (CC320),O Doleuze,C Fownes,121,958,5,1:42.00,6.1
HV_2007-1-17_3,5,11.0,SPEED OF LIGHT (CC333),H W Lai,B K Ng,110,1128,11,1:42.20,24
HV_2007-1-17_3,6,7.0,SNIPER (CD110),D Nikolic,P O'Sullivan,124,1024,4,1:42.30,31
HV_2007-1-17_3,7,1.0,SPOKESMAN (CD099),A Delpech,D E Ferraris,132,1054,10,1:42.50,15
HV_2007-1-17_3,8,12.0,LA MERVEILLE (CC205),W M Lai,A Schutz,111,1074,3,1:42.60,15
HV_2007-1-17_3,9,2.0,FUJIAN PRINCE (CE006),K T Yeung,A T Millard,124,1119,7,1:42.60,6.3
HV_2007-1-17_3,10,8.0,DRAGON STRIDE (CC370),M Nunes,T K Ng,123,1171,9,1:42.80,23
HV_2007-1-17_3,11,5.0,BARRACUDA (CB320),C W Wong,A Lee,117,1103,6,1:44.80,25
HV_2007-1-17_3,12,3.0,SUNRISE RAINBOW (CD209),M W Leung,C H Yip,123,1081,12,1:45.20,25
HV_2007-1-17_3,WV,,AWESOME DRAGON (CG210),S K Sit,Y S Tsui,122,---,---,---,---
HV_2007-1-17_4,1,3.0,G-ONE LEADING (CE306),B Prebble,J Size,132,1127,1,1:43.10,5.3
HV_2007-1-17_4,2,2.0,NEW COMMAND (CG135),C W Wong,C H Yip,126,1099,11,1:43.10,17
HV_2007-1-17_4,3,4.0,PILLOW KING (CE291),O Doleuze,A Schutz,132,1073,4,1:43.20,2.6
HV_2007-1-17_4,4,10.0,BAYVIEW LAD (CC148),Y T Cheng,C S Shum,114,1096,9,1:43.20,34
HV_2007-1-17_4,5,11.0,JOY AND TREASURE (CD251),H W Lai,A Lee,108,1078,5,1:43.50,11
HV_2007-1-17_4,6,1.0,GREEN IDEAL (CG013),H K Yim,T W Leung,131,1166,2,1:43.60,8.7
HV_2007-1-17_4,7,7.0,HONG KONG GEM (CE114),A Starke,D Cruz,126,1112,8,1:43.70,7.7
HV_2007-1-17_4,8,8.0,WE'RE BUDDIES (CC142),E Saint-Martin,Y S Tsui,123,1090,12,1:43.80,34
HV_2007-1-17_4,9,5.0,FAIRPLAY (CC258),F Coetzee,A T Millard,128,1133,3,1:43.80,7.8
HV_2007-1-17_4,10,9.0,OPTIC KING (CE139),D Nikolic,B K Ng,120,1053,7,1:43.90,24
HV_2007-1-17_4,11,6.0,SWEETIE (CB036),M W Leung,L Ho,123,1044,6,1:44.20,42
HV_2007-1-17_4,WV-A,12.0,A BETTER DRAGON (CC329),A Delpech,K L Man,113,---,---,---,---
HV_2007-1-17_5,1,4.0,CARRY GOOD NEWS (CG219),B Prebble,D J Hall,129,1066,1,1:42.50,2.3
HV_2007-1-17_5,2,7.0,ALWAYS ZIETEN (CB090),H W Lai,L Ho,118,1120,11,1:42.50,23
HV_2007-1-17_5,3,5.0,HARRY HARRY (CD019),K S Yu,K L Man,126,1124,2,1:42.50,18
HV_2007-1-17_5,4,1.0,EVERGREEN (CE106),W M Lai,C H Yip,130,1131,9,1:42.70,10
HV_2007-1-17_5,5,10.0,TIRAMISU (CB386),M Nunes,K W Lui,118,1083,4,1:42.70,11
HV_2007-1-17_5,6,9.0,NOBLE ZOOM (CC298),F Coetzee,C Fownes,119,1075,10,1:42.90,15
HV_2007-1-17_5,7,2.0,VINCERE (CE324),A Starke,A Schutz,132,1113,3,1:42.90,6
HV_2007-1-17_5,8,3.0,WONG'S FAVOURITE (CG131),Y T Cheng,Y S Tsui,129,964,6,1:43.10,36
HV_2007-1-17_5,9,11.0,DANRIVA (CA040),S K Sit,T K Ng,111,1039,5,1:43.10,12
HV_2007-1-17_5,10,8.0,GLORIOUS RHYTHM (CC163),C Soumillon,J Moore,121,1031,7,1:43.60,7.9
HV_2007-1-17_5,11,12.0,MUTUAL GAIN (CE275),C W Wong,T W Leung,106,1049,8,1:43.60,22
HV_2007-1-17_5,WV,6.0,DESERT STRIKE (CB054),O Doleuze,P O'Sullivan,127,---,---,---,---
HV_2007-1-17_6,1,4.0,MOVE IT (CD211),M Nunes,T W Leung,126,1089,4,1:42.20,10.0
HV_2007-1-17_6,2,9.0,TOY QUEST (CC036),O Doleuze,C Fownes,120,1156,2,1:42.30,4.9
HV_2007-1-17_6,3,11.0,FRIENDSHIP (CE066),C W Wong,C S Shum,110,1038,12,1:42.40,24.0
HV_2007-1-17_6,4,12.0,DARE TO WIN (CG099),H K Yim,C H Yip,114,1118,1,1:42.40,4.1
HV_2007-1-17_6,5,6.0,WELL NOTED (CG313),F Coetzee,S Woods,125,1187,5,1:42.50,8.3
HV_2007-1-17_6,6,1.0,SUNBELL (CB391),E Saint-Martin,D Cruz,133,1065,6,1:42.50,12.0
HV_2007-1-17_6,7,3.0,ROYAL FALCON (CE091),C Soumillon,J Moore,127,1042,9,1:42.60,27.0
HV_2007-1-17_6,8,10.0,BODACIOUS (CD170),B Prebble,D J Hall,119,1019,10,1:42.80,10.0
HV_2007-1-17_6,9,5.0,SUPER CEE JAY (CG289),D Nikolic,P O'Sullivan,125,1105,11,1:43.00,14.0
HV_2007-1-17_6,10,2.0,SYDNEY EXPRESS (CG052),A Delpech,D E Ferraris,130,1129,3,1:43.20,10.0
HV_2007-1-17_6,11,8.0,SOLAR (CC198),S Dye,A Lee,120,1031,7,1:43.20,16.0
HV_2007-1-17_6,12,7.0,KING OF FISH (CB105),A Starke,K L Man,124,1182,8,1:44.50,16.0
HV_2007-1-17_7,1,4.0,TACTIC KING (CG081),O Doleuze,D E Ferraris,127,1115,11,1:50.10,14.0
HV_2007-1-17_7,2,11.0,EASY PUNCH (CB276),M W Leung,Y O Wong,109,1187,9,1:50.10,37.0
HV_2007-1-17_7,3,3.0,VICTORY TREASURE (CE031),F Coetzee,C Fownes,128,1091,5,1:50.10,6.7
HV_2007-1-17_7,4,9.0,ROCKET WIN (CE249),A Starke,P F Yiu,121,1052,1,1:50.20,6.4
HV_2007-1-17_7,5,12.0,BRILLIANT ONE (CG212),M Nunes,A T Millard,114,1019,6,1:50.40,16.0
HV_2007-1-17_7,6,1.0,CALIFORNIAMOUNTAIN (CG310),C W Wong,A S Cruz,125,1040,3,1:50.40,4.0
HV_2007-1-17_7,7,2.0,AMSTERDAM (CE140),C Soumillon,J Moore,129,1039,2,1:50.50,4.7
HV_2007-1-17_7,8,10.0,JUBILOSO (CD381),B Prebble,D J Hall,119,1087,12,1:50.80,13.0
HV_2007-1-17_7,9,6.0,MILLENNIUM SPIRIT (BV221),D Nikolic,P O'Sullivan,123,1110,8,1:51.10,12.0
HV_2007-1-17_7,10,8.0,MATIRI KING (CE266),Y T Cheng,C H Yip,119,1093,4,1:51.30,13.0
HV_2007-1-17_7,11,7.0,LAZY BUDDIES (CC208),W M Lai,A Lee,120,1138,10,1:51.60,44.0
HV_2007-1-17_7,12,5.0,HEALTHY WEALTHY (CC067),S Dye,S Woods,124,1142,7,0:00.00,20.0
HV_2007-1-17_8,1,11.0,TIGER PRAWN (CG279),F Coetzee,A T Millard,118,1198,6,1:10.40,2.9
HV_2007-1-17_8,2,12.0,DILIGENT (CC285),M Nunes,K W Lui,114,1072,2,1:10.70,17
HV_2007-1-17_8,3,2.0,FLYING SPRINTER (CD021),H K Yim,T W Leung,124,1211,1,1:10.80,15
HV_2007-1-17_8,4,8.0,MAGIC CHARIOT (CH094),A Delpech,C W Chang,120,1169,3,1:11.00,12
HV_2007-1-17_8,5,3.0,WHIPLASH (CG072),D Nikolic,C Fownes,125,1131,4,1:11.00,7.9
HV_2007-1-17_8,6,4.0,FAIR WIN (CE027),Y T Cheng,D J Hall,113,1165,12,1:11.10,24
HV_2007-1-17_8,7,7.0,INVERNESS (CD108),W M Lai,Y O Wong,118,1213,8,1:11.20,23
HV_2007-1-17_8,8,6.0,LUCKY STRAVINSKY (CE195),S Dye,C S Shum,123,1072,5,1:11.20,10
HV_2007-1-17_8,9,5.0,BULLDOZER (CG062),C W Wong,C H Yip,116,1024,7,1:11.20,6.5
HV_2007-1-17_8,10,1.0,ENGINEERING WONDER (CB300),H W Lai,L Ho,125,1122,10,1:11.30,14
HV_2007-1-17_8,11,9.0,AMO (CB125),E Saint-Martin,Y S Tsui,120,1181,9,1:11.30,34
HV_2007-1-17_8,12,10.0,LUCKY FRUIT (CG026),B Prebble,K L Man,119,1102,11,1:11.30,9.9
HV_2007-1-17_8,WV,,BEAR MACHO (CG152),O Doleuze,D E Ferraris,123,---,---,---,---
HV_2007-1-24_1,1,3.0,DASHING FLAIR (CE330),D Whyte,B K Ng,129,1095,5,1:51.30,11.0
HV_2007-1-24_1,2,7.0,CHALLENGER (CE138),D Nikolic,A Lee,125,1017,1,1:51.40,11.0
HV_2007-1-24_1,3,11.0,FLYING PROFILE (CD168),F Coetzee,D Cruz,121,1089,6,1:51.40,5.4
HV_2007-1-24_1,4,5.0,BAUHINIA (CD118),O Doleuze,S Woods,126,1058,3,1:51.40,5.8
HV_2007-1-24_1,5,6.0,NEW TAMAR (CE156),Y T Cheng,C S Shum,124,1111,9,1:51.60,9.4
HV_2007-1-24_1,6,1.0,BIG WINNER (CD229),K T Yeung,A T Millard,124,1026,10,1:51.60,25.0
HV_2007-1-24_1,7,8.0,MIRACLE DRAGON (CD254),G Mosse,C Fownes,124,967,2,1:51.70,6.1
HV_2007-1-24_1,8,4.0,SABRE AND GOLD (CE179),C W Wong,C H Yip,122,1049,7,1:51.90,4.8
HV_2007-1-24_1,9,2.0,DONGGUAN VICTORY (CB382),B Prebble,Y S Tsui,131,1062,8,1:51.90,13.0
HV_2007-1-24_1,10,9.0,CAPTAIN BUNNY (CD367),K L Chui,Y O Wong,116,1018,11,1:52.00,45.0
HV_2007-1-24_1,11,12.0,NAVIGATE UNICORN (CE235),W M Lai,C W Chang,119,1078,4,1:52.00,56.0
HV_2007-1-24_1,12,10.0,DOLPHIN STAR (CC271),A Starke,T K Ng,123,1149,12,1:52.30,19.0
HV_2007-1-24_2,1,12.0,FAST TRACK (CB375),C K Tong,C Fownes,107,1119,3,1:41.40,6.7
HV_2007-1-24_2,2,2.0,BRILLIANT ONE (CG212),K T Yeung,A T Millard,126,1010,4,1:41.40,7.2
HV_2007-1-24_2,3,7.0,DRAGON STRIDE (CC370),A Starke,T K Ng,123,1168,8,1:41.50,32
HV_2007-1-24_2,4,8.0,RAIN IN SPRING (CC320),O Doleuze,C Fownes,122,965,9,1:41.60,12
HV_2007-1-24_2,5,5.0,SAMBUOYANT (CE172),W M Lai,P O'Sullivan,126,1222,2,1:41.70,5.2
HV_2007-1-24_2,6,10.0,LEADER (CG012),Y T Cheng,C H Yip,113,1097,5,1:41.70,12
HV_2007-1-24_2,7,3.0,MILITARY OPTION (CD237),G Mosse,K L Man,131,1125,1,1:41.70,4
HV_2007-1-24_2,8,9.0,ACTIVE VALOUR (CG045),H W Lai,B K Ng,116,1027,6,1:41.90,21
HV_2007-1-24_2,9,6.0,SUPER FANTASY (CD162),D Whyte,D E Ferraris,126,1091,10,1:42.10,9.9
HV_2007-1-24_2,10,11.0,NOBLE RAIDER (CG162),M W Leung,A Lee,110,1132,11,1:42.30,49
HV_2007-1-24_2,11,1.0,ABLE KNIGHT (CE079),C Soumillon,J Moore,133,1034,7,1:42.40,7.6
HV_2007-1-24_2,WV,4.0,SILVER MARK (CE226),B Prebble,D J Hall,129,---,---,---,---
HV_2007-1-24_3,1,7.0,LIBERAL'S CHOICE (CC345),B Prebble,J Size,121,1055,3,1:41.10,11.0
HV_2007-1-24_3,2,1.0,CONESTOGA (CE313),F Coetzee,D Cruz,129,1200,7,1:41.20,1.9
HV_2007-1-24_3,3,6.0,DISGUISE (CG004),O Doleuze,D E Ferraris,121,1078,6,1:41.40,5.0
HV_2007-1-24_3,4,5.0,EQUATOR KID (CC134),A Starke,Y S Tsui,124,1131,9,1:41.50,49.0
HV_2007-1-24_3,5,8.0,THISTLE KING (CE231),D Whyte,J Size,119,1103,2,1:41.50,7.8
HV_2007-1-24_3,6,9.0,AMAZING ME (CH080),K L Chui,A S Cruz,110,1019,1,1:41.50,17.0
HV_2007-1-24_3,7,4.0,WHATABOB (CD213),C Soumillon,J Moore,127,1184,8,1:41.70,23.0
HV_2007-1-24_3,8,3.0,RUM SHOT (CE206),Y T Cheng,P F Yiu,126,1076,5,1:41.80,17.0
HV_2007-1-24_3,9,2.0,FIFTY FIFTY (CD131),G Mosse,C Fownes,128,1141,4,1:42.40,9.5
HV_2007-1-24_4,1,6.0,QI'S PET (CD321),E Saint-Martin,C S Shum,124,1198,6,1:41.50,6
HV_2007-1-24_4,2,11.0,SPEED OF LIGHT (CC333),P H Lo,B K Ng,110,1132,11,1:41.80,31
