day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
ST_2002-1-12_8,11,9.0,DEPECHE MODE (BV239),W Woods,L Fownes,122,1080,1,2:04.10,26.0
ST_2002-1-12_8,12,12.0,RACE TO HONOUR (BP085),A Suborics,S T Wong,118,1002,11,2:04.10,99.0
ST_2002-1-12_8,13,10.0,VIPER CORP (CA183),S King,T K Ng,120,1221,9,2:04.30,6.3
ST_2002-1-12_8,14,1.0,HIGH SPIRITS (BT233),S K Sit,A S Cruz,130,1219,3,2:04.70,8.0
ST_2002-1-12_9,1,9.0,TENACITY (CA119),D Whyte,Y O Wong,117,1236,2,0:57.20,2.1
ST_2002-1-12_9,2,3.0,STARWAY PATROL (CB002),B Marcus,J Moore,129,1147,5,0:57.20,10.0
ST_2002-1-12_9,3,2.0,SPARKY (BT125),W C Marwing,L Fownes,132,1127,10,0:57.30,3.8
ST_2002-1-12_9,4,10.0,CERTAINTY (BV126),D Dunn,D A Hayes,115,1207,11,0:57.30,25.0
ST_2002-1-12_9,5,4.0,HELENE ELEGANCE (CB004),G Mosse,D A Hayes,128,1041,1,0:57.30,27.0
ST_2002-1-12_9,6,1.0,ASIA RISING (BT270),F Coetzee,Y O Wong,133,1111,6,0:57.70,5.6
ST_2002-1-12_9,7,7.0,KEV BUSHIDO (BV166),R Fradd,G Lane,118,1051,4,0:57.70,13.0
ST_2002-1-12_9,8,11.0,TRICCOLO (CA247),M W Leung,I W Allan,106,1028,9,0:57.80,38.0
ST_2002-1-12_9,9,8.0,BORN DRAGON (BS215),W Woods,L Fownes,117,1075,8,0:58.70,99.0
ST_2002-1-12_9,10,5.0,NORTHERN FLYER (BS032),A Suborics,A T Millard,125,1246,7,0:59.50,51.0
ST_2002-1-12_9,11,6.0,EPIC EXPRESSION (CB158),O Doleuze,I W Allan,118,1025,3,1:01.30,99.0
ST_2002-1-1_1,1,4.0,SIR TIMAH (BT063),W C Marwing,D Hill,125,1163,1,1:11.00,7.9
ST_2002-1-1_1,2,8.0,STARLIGHT SUPREME (BT262),E Legrix,T W Leung,123,1112,4,1:11.10,3.6
ST_2002-1-1_1,3,5.0,GOOD TIME FOR ALL (BS106),D Whyte,Y O Wong,124,1014,7,1:11.10,3.2
ST_2002-1-1_1,4,10.0,PERFECT VISION (CB015),Y T Cheng,D A Hayes,119,1125,5,1:11.20,73.0
ST_2002-1-1_1,5,11.0,HENNESSY STAR (CA071),W Woods,L Fownes,117,1118,8,1:11.70,18.0
ST_2002-1-1_1,6,9.0,SOLO (BT127),S Dye,J Size,120,1174,11,1:12.00,10.0
ST_2002-1-1_1,7,7.0,SKYSTONE (BN233),H K Yim,G Lane,123,1109,6,1:12.20,21.0
ST_2002-1-1_1,8,3.0,DON INSIGHT (CA364),A Suborics,T K Ng,125,1086,3,1:12.40,30.0
ST_2002-1-1_1,9,1.0,LEGEND OF VELOCITY (CA150),K C Tsang,P Chapple-Hyam,125,1161,2,1:12.80,19.0
ST_2002-1-1_1,10,12.0,LANDLORD (BV091),D Dunn,A T Millard,117,997,10,1:13.10,6.1
ST_2002-1-1_1,11,2.0,CONSENSUS (CA112),O Doleuze,K W Lui,127,984,12,1:13.40,62.0
ST_2002-1-1_1,12,6.0,HONG KONG STAR (CB072),J Egan,L Ho,123,1016,9,1:14.60,39.0
ST_2002-1-1_10,1,4.0,SPLENDID PATROL (BV066),Y T Cheng,T P Wong,125,1145,8,1:23.40,8.7
ST_2002-1-1_10,2,3.0,RUN AND WIN (CA131),S Dye,J Size,126,1140,4,1:23.60,2.7
ST_2002-1-1_10,3,5.0,SPRING FOUNTAIN (CA322),S King,D Cruz,125,1117,11,1:23.70,8.9
ST_2002-1-1_10,4,6.0,PO ON WIN (CA282),D Whyte,D A Hayes,120,1064,10,1:23.70,3.7
ST_2002-1-1_10,5,9.0,GOLDEN SPIRIT (CA215),E Saint-Martin,K W Lui,118,1039,2,1:23.90,17
ST_2002-1-1_10,6,10.0,HIN YUEN'S UNICORN (BS319),K H Ting,P C Kan,118,1029,12,1:24.10,33
ST_2002-1-1_10,7,7.0,LION ROCK (CA224),D Dunn,P F Yiu,119,1131,5,1:24.10,7.4
ST_2002-1-1_10,8,2.0,SUPER FORCE (BV141),R Fradd,D Cruz,128,946,6,1:24.30,33
ST_2002-1-1_10,9,12.0,MEHBOOB THE THIRD (CB162),W Woods,L Fownes,114,1104,9,1:24.40,23
ST_2002-1-1_10,10,1.0,HONG KONG LEGEND (BN035),J Egan,J Moore,130,1038,7,1:24.60,35
ST_2002-1-1_10,11,8.0,CHATER JADE (BV063),F Coetzee,G Lane,118,1105,3,1:24.60,34
ST_2002-1-1_10,WV-A,11.0,GOLDEN YEARS (CB010),W C Marwing,I W Allan,116,---,---,---,---
ST_2002-1-1_2,1,6.0,D'OR WIN (CA092),F Coetzee,A S Cruz,123,1181,10,1:23.40,11.0
ST_2002-1-1_2,2,2.0,TOM'S FIRST (CA354),S Dye,D A Hayes,128,1075,8,1:23.70,2.0
ST_2002-1-1_2,3,5.0,MARSHALL SPIRIT (CA016),R Fradd,K W Lui,124,1040,5,1:23.70,14.0
ST_2002-1-1_2,4,4.0,UNIVERSAL CHARGER (BV172),D Whyte,Y O Wong,127,1115,4,1:23.90,6.1
ST_2002-1-1_2,5,7.0,FLAGS UP (BS126),G Mosse,G Lane,123,1088,7,1:24.00,7.3
ST_2002-1-1_2,6,1.0,KONRAD THE GREAT (CB059),W Woods,L Fownes,129,1073,3,1:24.00,16.0
ST_2002-1-1_2,7,8.0,ACE OF PACE (BV131),W C Marwing,P F Yiu,118,1000,9,1:24.30,8.0
ST_2002-1-1_2,8,10.0,SIR GALWAY (BP018),K H Ting,P C Kan,115,1110,6,1:24.50,52.0
ST_2002-1-1_2,9,9.0,ALL THE GLORY (BN058),O Doleuze,D Cruz,118,1145,1,1:24.70,41.0
ST_2002-1-1_2,10,3.0,MANY HAPPY RETURNS (BP126),J Egan,L Ho,127,1011,2,1:24.80,35.0
ST_2002-1-1_3,1,12.0,SECOND OPINION (CA081),O Doleuze,P C Kan,118,1006,4,1:49.80,2.7
ST_2002-1-1_3,2,9.0,CHIEF'S FORTUNE (BS222),S Dye,J Size,120,1017,8,1:49.80,9.3
ST_2002-1-1_3,3,5.0,KINGDOM OF GOLD (CA103),J Egan,P Chapple-Hyam,127,1103,6,1:50.30,25.0
ST_2002-1-1_3,4,14.0,TWEET (CA326),M W Leung,S T Wong,106,1038,9,1:50.40,65.0
ST_2002-1-1_3,5,1.0,RECOGNITION (BT042),E Legrix,L Ho,129,1022,1,1:50.40,8.5
ST_2002-1-1_3,6,10.0,DANELAW (BV212),D Dunn,G Lane,119,1015,7,1:50.50,38.0
ST_2002-1-1_3,7,4.0,CHARMING STRIDE (BV325),H K Yim,T K Ng,127,1087,10,1:50.50,15.0
ST_2002-1-1_3,8,3.0,SKY HAWK (BS070),E Saint-Martin,J Moore,128,977,2,1:50.60,5.3
ST_2002-1-1_3,9,13.0,RED COMMANDER (BP097),K H Ting,T P Wong,116,1124,13,1:50.70,76.0
ST_2002-1-1_3,10,8.0,REPUTATION (BV006),F Coetzee,A S Cruz,121,1037,5,1:50.90,20.0
ST_2002-1-1_3,11,11.0,MISSION POSSIBLE (CA070),S King,D Cruz,119,1050,14,1:51.10,60.0
ST_2002-1-1_3,12,7.0,EYE'S MAGIC (CA114),A Suborics,K W Lui,124,1051,11,1:51.30,27.0
ST_2002-1-1_3,13,6.0,TELECOM TWIN (BV216),D Whyte,K C Lo,127,980,12,1:51.70,9.7
ST_2002-1-1_3,14,2.0,PRIDE AND FORTUNE (BV331),Y T Cheng,Y O Wong,128,1171,3,1:51.70,14.0
ST_2002-1-1_4,1,5.0,SPEEDY FORWARD (BT181),G Mosse,P C Kan,130,1020,10,1:37.30,6.1
ST_2002-1-1_4,2,10.0,TIM'S TONIC (BV324),D Whyte,Y O Wong,122,1055,2,1:37.40,5.5
ST_2002-1-1_4,3,4.0,CLASSIC CHOICE (BV050),W C Marwing,P F Yiu,130,1058,8,1:37.50,3.6
ST_2002-1-1_4,4,14.0,INDIAN TAIPAN (CA098),K C Tsang,D Hill,110,1116,7,1:37.80,60.0
ST_2002-1-1_4,5,9.0,WINNING SUPREME (BP130),M W Leung,K C Lo,116,1112,12,1:38.00,72.0
ST_2002-1-1_4,6,13.0,BABY WAVE SUPREME (BP076),H K Yim,B K Ng,116,1025,6,1:38.10,85.0
ST_2002-1-1_4,7,7.0,SPOT ON (BT237),Y T Cheng,D A Hayes,129,1114,3,1:38.10,25.0
ST_2002-1-1_4,8,2.0,PLATINUM EXPRESS (BV187),S King,D Cruz,131,1076,14,1:38.20,20.0
ST_2002-1-1_4,9,3.0,BELOVED PARTNER (BV022),E Legrix,T W Leung,130,1083,11,1:38.20,10.0
ST_2002-1-1_4,10,11.0,EVERWELL FOREVER (BT195),O Doleuze,T P Wong,120,1019,1,1:38.30,11.0
ST_2002-1-1_4,11,8.0,MEGA-FIGHTER (BV080),D Dunn,J Size,126,1125,9,1:38.50,7.2
ST_2002-1-1_4,12,6.0,JUMBO LUCK (BT111),R Fradd,K W Lui,129,1055,5,1:38.60,8.6
ST_2002-1-1_4,13,12.0,HOI POLLOI (BV012),A Suborics,S T Wong,117,966,13,1:39.10,57.0
ST_2002-1-1_4,14,1.0,HEART'S DESIRE (CA348),J Egan,L Ho,132,996,4,1:39.40,99.0
ST_2002-1-1_5,1,4.0,HALO KING PRAWN (CB124),W C Marwing,I W Allan,127,1138,11,1:23.60,2.4
ST_2002-1-1_5,2,7.0,MR HAPPY (BS234),F Coetzee,P F Yiu,125,996,3,1:24.40,7.0
ST_2002-1-1_5,3,3.0,GOOD MESSAGE (BS302),E Saint-Martin,J Moore,127,1132,2,1:24.40,11.0
ST_2002-1-1_5,4,1.0,ALWAYS ON (BV274),A Suborics,K W Lui,129,1059,10,1:24.40,15.0
ST_2002-1-1_5,5,9.0,WINNING YEARS (BP249),D Dunn,P Chapple-Hyam,122,1074,12,1:24.60,44.0
ST_2002-1-1_5,6,6.0,ZINEDINE (BT242),S King,D Cruz,127,1020,6,1:24.60,14.0
ST_2002-1-1_5,7,8.0,ACCURACY (BT085),H K Yim,K C Lo,123,1127,1,1:24.80,19.0
ST_2002-1-1_5,8,11.0,CHIVAS LAD (CA218),E Legrix,T W Leung,121,1068,5,1:25.20,8.3
ST_2002-1-1_5,9,12.0,ELITE WIN (CA300),K C Tsang,T K Ng,113,1088,4,1:25.50,99.0
ST_2002-1-1_5,10,2.0,CASH FLOW (CA396),J Egan,G Lane,128,1015,9,1:25.70,38.0
ST_2002-1-1_5,11,5.0,UNIVERSAL PEGASUS (CA135),D Whyte,Y O Wong,127,1120,8,1:25.80,6.2
ST_2002-1-1_5,12,10.0,BLESSINGS' PARTNER (BV051),K H Ting,P C Kan,121,1015,7,1:25.90,22.0
ST_2002-1-1_6,1,13.0,NEW CENTURY (CA306),M W Leung,D Oughton,107,1059,2,1:40.80,5.1
ST_2002-1-1_6,2,9.0,TATTENHALL (BV053),H K Yim,T P Wong,122,1079,9,1:41.00,7.3
ST_2002-1-1_6,3,2.0,CHIRAG (BT199),W Woods,L Fownes,128,1166,7,1:41.30,7.7
ST_2002-1-1_6,4,11.0,GRACIOUS FELLOW (CA265),K H Ting,P C Kan,117,1100,1,1:41.40,5.0
ST_2002-1-1_6,5,5.0,SINCERE AND FAITH (BT102),A Suborics,T W Leung,125,1073,8,1:41.50,6.3
ST_2002-1-1_6,6,10.0,LUCKY CHARM (BP252),O Doleuze,G Lane,119,1098,3,1:41.50,33.0
ST_2002-1-1_6,7,12.0,WINNING TOUCH (BN256),D Whyte,Y O Wong,118,1074,14,1:41.60,12.0
ST_2002-1-1_6,8,7.0,WAIALAE WIN (CB012),E Saint-Martin,J Moore,124,1191,5,1:41.70,99.0
ST_2002-1-1_6,9,1.0,PROFIT DAY (BV335),W C Marwing,T K Ng,129,1072,4,1:41.70,8.9
ST_2002-1-1_6,10,4.0,MULTI-WINNER (BS149),S Dye,K W Lui,127,980,10,1:41.80,39.0
ST_2002-1-1_6,11,3.0,COUNTRY DRAGON (BV294),F Coetzee,A S Cruz,127,1015,13,1:42.60,16.0
ST_2002-1-1_6,12,8.0,LIGHTNING FAST (CB076),Y T Cheng,D A Hayes,122,1157,6,1:42.70,99.0
ST_2002-1-1_6,13,6.0,TAI PO FRIEND (CA257),R Fradd,K L Man,124,1086,12,1:42.90,27.0
ST_2002-1-1_6,14,14.0,WINNING DELIGHTS (CA054),J Egan,I W Allan,115,953,11,1:44.20,27.0
ST_2002-1-1_7,1,8.0,PERFECT VICTORY (BP327),O Doleuze,D Cruz,124,1212,2,1:24.10,14.0
ST_2002-1-1_7,2,1.0,ALBELA (BV028),S King,D Cruz,129,1068,7,1:24.20,9.5
ST_2002-1-1_7,3,10.0,ENERGETIC PRINCE (BV265),W C Marwing,K L Man,120,1073,1,1:24.20,4.6
ST_2002-1-1_7,4,3.0,FELICITY (CB079),E Saint-Martin,J Moore,127,1100,5,1:24.30,3.7
ST_2002-1-1_7,5,7.0,AUTHORISED (BP125),D Dunn,J Size,124,1066,12,1:24.40,15.0
ST_2002-1-1_7,6,4.0,BUENO BUENO (CA193),S Dye,D A Hayes,125,1059,6,1:24.60,3.6
