day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Running Position,Finish Time,Win Odds
HV_2013-1-16_2,4,11.0,STAR OF FAME (CH043),U Rispoli,A T Millard,119,1145,3,6 5 4,1:10.86,12.0
HV_2013-1-16_2,5,7.0,FLYING ELITE (N419),Y T Cheng,C H Yip,126,1134,5,9 9 5,1:10.91,73.0
HV_2013-1-16_2,6,3.0,IMPECCABLE (CL383),G Mosse,P F Yiu,130,1102,12,10 11 6,1:10.95,21.0
HV_2013-1-16_2,7,5.0,FLASHING GUY (CL158),A Suborics,K L Man,127,1054,1,2 1 7,1:11.04,12.0
HV_2013-1-16_2,8,1.0,RISING POWER (N294),C Y Ho,C W Chang,130,1036,7,11 10 8,1:11.08,24.0
HV_2013-1-16_2,9,2.0,SERENDIPITY (CL394),O Doleuze,K W Lui,132,1025,4,5 3 9,1:11.32,9.2
HV_2013-1-16_2,10,6.0,SIGHT LOVER (P061),D Whyte,J Size,127,1123,9,4 6 10,1:11.55,3.4
HV_2013-1-16_2,11,10.0,SPICY SHRIMP (CL067),T H So,B K Ng,117,1120,10,3 2 11,1:11.55,28.0
HV_2013-1-16_2,12,12.0,SEA FURY (P048),R Fourie,D E Ferraris,115,1090,8,1 4 12,1:13.48,99.0
HV_2013-1-16_3,1,9.0,GOLD RACER (M383),Y T Cheng,B K Ng,122,1225,8,3 3 1,0:57.83,4.3
HV_2013-1-16_3,2,1.0,TOUCH GO (CL254),B Prebble,K W Lui,133,1094,9,4 5 2,0:57.95,5.1
HV_2013-1-16_3,3,11.0,VINTAGE HUSSLER (CL266),W M Lai,T K Ng,117,1089,2,2 2 3,0:58.09,9.2
HV_2013-1-16_3,4,10.0,GLORY HORSIE (M273),T H So,J Size,116,1225,6,6 6 4,0:58.13,5.0
HV_2013-1-16_3,5,5.0,ORIENTAL PROSPER (N100),A Suborics,Y S Tsui,124,1211,7,8 8 5,0:58.22,8.1
HV_2013-1-16_3,6,4.0,GOLD BALL (N185),O Doleuze,R Gibson,128,1063,5,11 11 6,0:58.27,21.0
HV_2013-1-16_3,7,12.0,PO CHING KING (M342),C Y Ho,A S Cruz,112,1134,12,1 1 7,0:58.34,28.0
HV_2013-1-16_3,8,2.0,NINTH GALAXY (N380),K C Leung,D J Hall,127,1151,10,10 10 8,0:58.35,99.0
HV_2013-1-16_3,9,8.0,FUN 'N' GAMES (P140),Z Purton,C Fownes,122,1031,3,7 7 9,0:58.37,7.3
HV_2013-1-16_3,10,3.0,CHINA POWER (M400),C Y Lui,P F Yiu,118,1124,1,5 4 10,0:58.58,13.0
HV_2013-1-16_3,11,6.0,EVER BEAUTY (CJ161),T Queally,D Cruz,123,1142,4,9 9 11,0:58.59,27.0
HV_2013-1-16_3,12,7.0,BOLERO (CJ137),C W Wong,T K Ng,120,1220,11,12 12 12,0:58.67,52.0
HV_2013-1-16_4,1,8.0,DANZULU (CJ069),U Rispoli,A T Millard,120,1036,4,3 4 4 5 1,1:50.97,9.0
HV_2013-1-16_4,2,6.0,KHARU (CK411),Y T Cheng,L Ho,125,1080,2,6 7 7 2 2,1:51.18,7.6
HV_2013-1-16_4,3,2.0,SUPER STRIKE (CL393),C Y Ho,A Schutz,130,1044,1,7 6 6 8 3,1:51.37,18.0
HV_2013-1-16_4,4,7.0,ALL BOUNTIFUL (N311),D Whyte,J Size,124,1016,6,9 11 12 12 4,1:51.40,3.3
HV_2013-1-16_4,5,12.0,HAPPY SCORE (M041),M L Yeung,A Lee,111,1078,5,10 10 8 10 5,1:51.41,20.0
HV_2013-1-16_4,6,3.0,SUPER TIGER (M365),B Prebble,D J Hall,133,1113,11,12 12 11 11 6,1:51.44,11.0
HV_2013-1-16_4,7,5.0,COMPACT YARN (CK377),C Y Lui,P F Yiu,119,1165,12,5 1 1 1 7,1:51.50,6.4
HV_2013-1-16_4,8,9.0,REAL GENERAL (M086),T Angland,C H Yip,120,1133,8,1 2 2 3 8,1:51.55,14.0
HV_2013-1-16_4,9,10.0,GOLDMEN Y Y (CL036),W M Lai,T K Ng,116,1058,9,11 8 10 9 9,1:51.96,18.0
HV_2013-1-16_4,10,11.0,MOUNT VICTORY (CL033),K C Leung,P O'Sullivan,114,1108,3,8 9 9 6 10,1:52.00,7.2
HV_2013-1-16_4,11,1.0,SHIFACHI TRADITION (CL013),O Doleuze,R Gibson,133,1034,10,2 3 3 4 11,1:52.12,19.0
HV_2013-1-16_4,12,4.0,GABRIAL THE KING (N319),R Fourie,S Woods,130,1052,7,4 5 5 7 12,1:52.32,99.0
HV_2013-1-16_5,1,9.0,ONE OF A KIND (M391),D Whyte,C H Yip,121,1117,4,6 5 5 1,1:42.14,2.3
HV_2013-1-16_5,2,12.0,SUGAR PEGASUS (N029),R Fourie,T W Leung,115,1006,8,9 9 8 2,1:42.19,21.0
HV_2013-1-16_5,3,6.0,YUAN'S FORTUNE (CL021),U Rispoli,Y S Tsui,124,1091,12,12 12 11 3,1:42.47,38.0
HV_2013-1-16_5,4,5.0,DILIGENT III (M211),W C Marwing,K W Lui,125,1199,2,5 3 3 4,1:42.53,4.1
HV_2013-1-16_5,5,10.0,FLORA DANICA (M064),K C Leung,A Schutz,114,1110,3,4 4 4 5,1:42.58,30.0
HV_2013-1-16_5,6,4.0,BRILLIANT CHARIOT (CL242),O Doleuze,C W Chang,126,1094,11,11 11 10 6,1:42.59,61.0
HV_2013-1-16_5,7,7.0,ALL THE WINNERS (CL019),T H So,L Ho,120,1148,1,1 1 1 7,1:42.77,11.0
HV_2013-1-16_5,8,1.0,VERY WELL (M161),B Prebble,D Cruz,133,1181,9,8 7 7 8,1:42.84,7.4
HV_2013-1-16_5,9,3.0,OPTIMIZATION STAR (N179),C Y Lui,D J Hall,117,1072,6,10 10 12 9,1:42.95,99.0
HV_2013-1-16_5,10,11.0,LUCKY CHEVALIER (M113),C Y Ho,D E Ferraris,112,1158,5,2 2 2 10,1:42.96,12.0
HV_2013-1-16_5,11,2.0,EASY GOLD (CL431),T Clark,R Gibson,129,1199,7,7 8 9 11,1:43.15,47.0
HV_2013-1-16_5,12,8.0,GOLDEN OSMANTHUS (N245),Y T Cheng,B K Ng,123,1118,10,3 6 6 12,1:43.32,11.0
HV_2013-1-16_6,1,7.0,FORGIVE AND FORGET (N303),T Clark,C W Chang,118,1018,8,10 10 9 1,1:40.67,2.9
HV_2013-1-16_6,2,11.0,SPIRIT SOARING (N099),W M Lai,J Moore,114,1076,5,6 6 5 2,1:40.68,12.0
HV_2013-1-16_6,3,1.0,MEGA CHAMPION (M149),D Whyte,A S Cruz,133,1040,7,8 8 7 3,1:41.09,7.7
HV_2013-1-16_6,4,10.0,ROYAL KNIGHT (CL094),R Fourie,S Woods,115,1094,1,9 9 10 4,1:41.19,46.0
HV_2013-1-16_6,5,5.0,FLYING IN (CK120),G Mosse,K L Man,123,1080,11,11 11 11 5,1:41.25,32.0
HV_2013-1-16_6,6,3.0,GAMEKEEPERS (M357),M L Yeung,J Size,125,1087,3,4 5 6 6,1:41.64,10.0
HV_2013-1-16_6,7,8.0,DASHING FORTUNE (P046),T H So,B K Ng,113,1180,9,1 1 1 7,1:42.12,22.0
HV_2013-1-16_6,8,4.0,HORSE APLENTY (M376),U Rispoli,Y S Tsui,124,1091,4,2 3 4 8,1:42.34,13.0
HV_2013-1-16_6,9,2.0,JUMBO GOLD (CK393),C Y Ho,C Fownes,127,1154,10,5 2 2 9,1:42.51,9.1
HV_2013-1-16_6,10,6.0,ZACHARY (N146),Z Purton,K W Lui,120,1102,6,3 4 3 10,1:43.26,15.0
HV_2013-1-16_6,11,9.0,PERI PERI SAFFRON (N055),K C Leung,L Ho,113,1163,2,7 7 8 11,1:43.27,4.5
HV_2013-1-16_7,1,1.0,BUNDLE OF LOVE (N324),C Y Lui,J Size,123,1178,2,1 1 1,1:10.23,4.6
HV_2013-1-16_7,2,2.0,DREAM BUILDER (M201),U Rispoli,C Fownes,131,1160,1,3 3 2,1:10.46,3.9
HV_2013-1-16_7,3,10.0,SAMADHI (N200),H W Lai,K L Man,117,1101,3,5 5 3,1:10.51,11.0
HV_2013-1-16_7,4,8.0,PERFECT FINISH (N176),M L Yeung,C S Shum,118,1150,6,9 9 4,1:10.57,38.0
HV_2013-1-16_7,5,6.0,RAINBOW FIGHTER (N193),D Whyte,D E Ferraris,121,1075,8,6 6 5,1:10.62,4.7
HV_2013-1-16_7,6,4.0,KICK SERVE (CL385),O Doleuze,C W Chang,129,1073,7,8 8 6,1:10.65,13.0
HV_2013-1-16_7,7,3.0,SEA THE PEARLS (M281),Z Purton,C H Yip,130,1089,10,11 11 7,1:10.69,7.4
HV_2013-1-16_7,8,9.0,PROLIFIC CHAMPION (M226),B Prebble,A S Cruz,120,972,9,10 10 8,1:10.80,7.3
HV_2013-1-16_7,9,11.0,PROSPERITY AETHON (N391),C Y Ho,P F Yiu,115,1017,4,7 7 9,1:10.85,26.0
HV_2013-1-16_7,10,12.0,SPURS ON (N428),T Clark,R Gibson,118,1043,5,4 4 10,1:10.99,41.0
HV_2013-1-16_7,11,7.0,FOREVER JOYFUL (N411),T Queally,D Cruz,120,1183,11,2 2 11,1:11.13,99.0
HV_2013-1-16_7,12,5.0,GOLDWEAVER (P072),Y T Cheng,Y S Tsui,126,1049,12,12 12 12,1:11.40,99.0
HV_2013-1-16_8,1,7.0,GOOD WORDS (CL371),D Whyte,A S Cruz,120,1135,6,2 2 1,1:09.91,7.9
HV_2013-1-16_8,2,10.0,SILVER OSMANTHUS (N293),Z Purton,C Fownes,120,1102,4,7 6 2,1:10.13,6.4
HV_2013-1-16_8,3,1.0,CHARLES THE GREAT (N171),B Prebble,J Moore,133,1054,2,4 3 3,1:10.17,3.2
HV_2013-1-16_8,4,6.0,JUN GONG (N325),Y T Cheng,C H Yip,121,1147,7,6 7 4,1:10.19,7.6
HV_2013-1-16_8,5,4.0,TALLEY CLOSE (M280),U Rispoli,A T Millard,127,1115,8,9 8 5,1:10.35,11.0
HV_2013-1-16_8,6,2.0,KEEN MARIE (N123),W C Marwing,Y S Tsui,130,1159,3,5 5 6,1:10.36,3.6
HV_2013-1-16_8,7,12.0,TURF MAGIC (CK307),T Angland,C S Shum,120,1036,11,11 10 7,1:10.42,33.0
HV_2013-1-16_8,8,5.0,ROMANTIC CITY (CL023),T H So,T K Ng,121,1247,12,1 1 8,1:10.49,34.0
HV_2013-1-16_8,9,9.0,SUPER PLUS (CJ090),M L Yeung,B K Ng,118,1062,1,3 4 9,1:10.57,35.0
HV_2013-1-16_8,10,3.0,LONDON CHINA TOWN (CL236),T Clark,C W Chang,128,1043,10,12 12 10,1:10.86,88.0
HV_2013-1-16_8,11,8.0,KING OF PATCH (N421),O Doleuze,R Gibson,120,1076,9,10 11 11,1:10.98,99.0
HV_2013-1-16_8,12,11.0,CHOICE TREASURE (N436),K C Leung,D J Hall,116,1156,5,8 9 12,1:11.12,47.0
HV_2013-1-23_1,1,6.0,DYNAMIC CROSS (CL426),K C Leung,L Ho,123,1188,3,1 1 1 1,1:41.80,5.8
HV_2013-1-23_1,2,7.0,EUPHEMISM (CL413),A Suborics,D E Ferraris,125,1127,9,10 11 11 2,1:42.00,17.0
HV_2013-1-23_1,3,2.0,MEGA CASTLE (CL333),G Mosse,K L Man,132,1141,6,6 7 7 3,1:42.05,6.8
HV_2013-1-23_1,4,4.0,MEDIC CHAMPION (M054),U Rispoli,A T Millard,127,1245,11,2 3 3 4,1:42.15,23.0
HV_2013-1-23_1,5,3.0,SMART FORTUNE (M279),T H So,K W Lui,127,1076,7,4 5 5 5,1:42.23,18.0
HV_2013-1-23_1,6,1.0,BESPOKE MASTER (CL227),K C Ng,C H Yip,126,1034,4,5 6 6 6,1:42.28,8.7
HV_2013-1-23_1,7,10.0,DAILY DOUBLE (CK043),H W Lai,T W Leung,115,1137,12,12 10 10 7,1:42.44,67.0
HV_2013-1-23_1,8,5.0,WHITE HART KING (M160),Z Purton,Y S Tsui,126,1214,8,8 9 9 8,1:42.53,4.8
HV_2013-1-23_1,9,9.0,SPICY SIAM (N090),Y T Cheng,B K Ng,123,1050,10,11 12 12 9,1:42.61,12.0
HV_2013-1-23_1,10,8.0,KUNG HEI FAT CHOI (CL157),T Clark,C S Shum,125,1164,1,7 8 8 10,1:42.72,12.0
HV_2013-1-23_1,11,11.0,YOUNG SUPREME (CL074),M L Yeung,A Lee,111,1133,5,9 2 2 11,1:42.78,4.4
HV_2013-1-23_1,12,12.0,SILENT DEMAND (M415),C K Tong,P O'Sullivan,112,1092,2,3 4 4 12,1:42.94,90.0
HV_2013-1-23_2,1,9.0,GLORY WIN (N051),H W Lai,P F Yiu,116,1021,12,5 5 1,1:10.73,8.7
HV_2013-1-23_2,2,2.0,TOMODACHI (M026),B Prebble,D Cruz,133,1112,1,2 1 2,1:10.91,4.2
HV_2013-1-23_2,3,8.0,NOVEL START (M255),W M Lai,T K Ng,120,1087,7,4 3 3,1:11.01,4.5
HV_2013-1-23_2,4,10.0,STAR OF FAME (CH043),U Rispoli,A T Millard,118,1132,6,8 9 4,1:11.05,4.4
HV_2013-1-23_2,5,4.0,HAPPY HOMING (N182),Y T Cheng,C H Yip,128,1062,4,7 7 5,1:11.24,6.1
HV_2013-1-23_2,6,1.0,GERONIMO MEADOW (N226),C K Tong,C W Chang,131,1048,2,6 6 6,1:11.27,51.0
HV_2013-1-23_2,7,5.0,AMAZING ALWAYS (N432),N Callan,D E Ferraris,122,1143,11,10 10 7,1:11.33,38.0
HV_2013-1-23_2,8,12.0,GOAL AND GOLD (N229),M L Yeung,J Size,114,972,5,9 8 8,1:11.36,58.0
HV_2013-1-23_2,9,7.0,GREAT ALEXANDER (P019),G Mosse,C Fownes,121,1148,3,1 2 9,1:11.39,14.0
HV_2013-1-23_2,10,3.0,DRAGIMOVA (N151),D Whyte,K L Man,129,1177,10,3 4 10,1:11.44,12.0
HV_2013-1-23_2,11,11.0,LITTLE RAINFOREST (N101),T H So,C S Shum,114,968,8,11 11 11,1:11.54,27.0
HV_2013-1-23_2,12,6.0,JACK'S GEM (N331),M Chadwick,D J Hall,120,1080,9,12 12 12,1:11.62,99.0
HV_2013-1-23_3,1,8.0,ASMODAI (M101),K C Ng,B K Ng,115,1055,9,2 2 1,0:58.33,3.3
HV_2013-1-23_3,2,7.0,PAR EXCELLENCE (CK020),N Callan,D E Ferraris,126,1061,12,10 10 2,0:58.45,36.0
HV_2013-1-23_3,3,4.0,INVICTUS (N282),T Clark,J Moore,131,1076,5,4 5 3,0:58.47,7.4
HV_2013-1-23_3,4,11.0,MARVEL PLUS (CL281),M L Yeung,A Lee,111,1195,1,5 3 4,0:58.52,14.0
HV_2013-1-23_3,5,2.0,DIAMOND ANGEL (M212),D Whyte,K L Man,131,1051,4,9 8 5,0:58.56,3.2
HV_2013-1-23_3,6,9.0,SEIZE THE DAY (CJ152),U Rispoli,Y S Tsui,117,1066,7,7 9 6,0:58.58,11.0
HV_2013-1-23_3,7,5.0,SHANGHAI PIONEER (CL252),K C Leung,T W Leung,129,1048,2,6 6 7,0:58.67,8.8
HV_2013-1-23_3,8,12.0,FRIENDS SUPPORT (CL375),W M Lai,P F Yiu,113,997,11,12 12 8,0:58.73,99.0
HV_2013-1-23_3,9,1.0,K-MOOCHI (N035),C W Wong,C H Yip,131,1084,8,11 11 9,0:58.87,74.0
HV_2013-1-23_3,10,10.0,FAIRY DRAGON (CL018),M Chadwick,C S Shum,111,1144,6,1 1 10,0:58.88,26.0
HV_2013-1-23_3,11,3.0,FASCINATING SMILE (CK335),B Prebble,P O'Sullivan,131,1035,10,3 4 11,0:58.91,18.0
HV_2013-1-23_3,12,6.0,BRILLIANT LIGHT (M388),T Queally,D Cruz,130,1093,3,8 7 12,0:59.20,17.0
HV_2013-1-23_4,1,4.0,CARE FREE PEGASUS (N362),O Doleuze,K L Man,130,1161,7,7 7 6 1,1:41.32,6.5
HV_2013-1-23_4,2,8.0,APPROVE (N299),W C Marwing,J Moore,125,1117,1,4 4 4 2,1:41.53,2.8
HV_2013-1-23_4,3,6.0,TWIN TURBO (M250),Z Purton,Y S Tsui,128,1164,6,6 6 5 3,1:41.66,3.9
HV_2013-1-23_4,4,12.0,VIVA GUY (CK318),T H So,L Ho,114,1121,4,9 9 9 4,1:41.81,8.8
HV_2013-1-23_4,5,9.0,OPTIMIZATION STAR (N179),K C Leung,D J Hall,123,1055,10,11 11 11 5,1:41.87,99
HV_2013-1-23_4,6,5.0,TOM'S EIGHTH (CL087),G Mosse,A T Millard,124,1154,12,3 1 1 6,1:41.92,23
HV_2013-1-23_4,7,10.0,BILLION (CH316),K C Ng,K W Lui,111,1186,2,1 2 2 7,1:41.94,18
HV_2013-1-23_4,8,3.0,PERFECT MOMENT (N168),A Suborics,C H Yip,131,1118,8,8 8 8 8,1:41.95,16
HV_2013-1-23_4,9,7.0,RAY'S FAVOURITE (CL045),C K Tong,B K Ng,124,1074,3,2 3 3 9,1:41.96,47
HV_2013-1-23_4,10,1.0,GOOD FELLOW (N107),D Whyte,R Gibson,133,1025,11,10 10 10 10,1:41.96,16
HV_2013-1-23_4,11,11.0,EMPIRE CITY (CL169),U Rispoli,A Schutz,118,1122,9,5 5 7 11,1:42.57,14
HV_2013-1-23_4,12,2.0,HEALTHY MANNER (CL151),T Angland,C S Shum,131,1140,5,12 12 12 12,1:44.07,50
HV_2013-1-23_4,WV,,SNITZEL KID (CL379),N Callan,C Fownes,130,---,---,---,---,---
HV_2013-1-23_5,1,3.0,FORTUNE BRAVO (N054),A Suborics,P F Yiu,130,1091,6,2 2 2 1,1:41.84,20.0
HV_2013-1-23_5,2,9.0,EASY AHEAD (CK212),K C Ng,L Ho,115,1133,8,1 1 1 2,1:41.90,19.0
HV_2013-1-23_5,3,5.0,AMBITIOUS TREASURE (CJ173),H W Lai,C S Shum,125,1073,4,3 3 3 3,1:42.18,57.0
HV_2013-1-23_5,4,10.0,RECORD HIGH (CK202),D Whyte,Y S Tsui,121,1246,1,4 5 5 4,1:42.18,4.6
HV_2013-1-23_5,5,11.0,SURE CHAMP (N013),T Clark,R Gibson,117,1017,12,11 11 8 5,1:42.22,4.2
HV_2013-1-23_5,6,7.0,COOL BEAN (N076),G Mosse,D Cruz,124,1046,10,10 10 11 6,1:42.26,4.7
HV_2013-1-23_5,7,2.0,TRAVEL GUIDE (CK101),Z Purton,C H Yip,131,1103,2,6 7 7 7,1:42.37,4.9
HV_2013-1-23_5,8,6.0,PLAIN RED BANNER (N327),O Doleuze,P F Yiu,127,1073,7,8 8 9 8,1:42.44,32.0
HV_2013-1-23_5,9,1.0,COMMON GOAL (M167),B Prebble,K L Man,133,1155,9,9 9 10 9,1:42.64,10.0
HV_2013-1-23_5,10,12.0,HEART OF GRACE (M398),C K Tong,C Fownes,114,1062,3,5 4 4 10,1:42.74,99.0
HV_2013-1-23_5,11,8.0,PRONOUNCED HONOUR (N313),T Angland,P O'Sullivan,124,1220,11,12 12 12 11,1:43.26,99.0
HV_2013-1-23_5,12,4.0,WIN ESPRIT (M404),N Callan,A Schutz,128,1104,5,7 6 6 12,1:43.35,11.0
HV_2013-1-23_6,1,2.0,SUNNY FAY (M119),T Queally,J Moore,133,1120,6,7 7 1,1:10.35,11.0
HV_2013-1-23_6,2,1.0,GENUINE LEADER (N046),Z Purton,A T Millard,133,1077,2,3 3 3,1:10.67,1.4
HV_2013-1-23_6,3,10.0,LOADS OF JOY (CL088),W C Marwing,K W Lui,120,1261,11,2 2 2,1:10.55,42.0
HV_2013-1-23_6,4,3.0,HANDSOME HANDSOME (N009),G Mosse,L Ho,132,971,4,6 6 4,1:10.91,85.0
HV_2013-1-23_6,5,8.0,MAGNUMOUS (N251),M Chadwick,A S Cruz,121,1036,1,8 8 5,1:10.95,16.0
HV_2013-1-23_6,6,6.0,MAKE IT (CL139),K C Leung,T W Leung,122,1130,8,11 10 6,1:11.02,17.0
HV_2013-1-23_6,7,11.0,RIDE ON THE FIRE (M137),T Clark,C Fownes,120,1121,10,1 1 7,1:11.07,12.0
HV_2013-1-23_6,8,12.0,MASTER RIO (CK188),W M Lai,K L Man,117,1076,5,5 5 8,1:11.08,60.0
HV_2013-1-23_6,9,5.0,FINN MACCOOL (CK072),N Callan,D E Ferraris,124,1065,7,10 11 9,1:11.11,16.0
HV_2013-1-23_6,10,9.0,QUANTUM POWER (M134),O Doleuze,R Gibson,123,1089,3,9 9 10,1:11.34,15.0
HV_2013-1-23_6,11,7.0,SMART KIDS (CL253),Y T Cheng,C H Yip,124,1123,12,4 4 11,1:11.46,46.0
HV_2013-1-23_6,12,4.0,KING'S FOLKS (N296),H W Lai,C W Chang,126,1071,9,12 12 12,1:11.61,99.0
HV_2013-1-23_7,1,6.0,INDIGO WAY (M227),H W Lai,K L Man,123,1080,6,7 6 8 7 1,1:50.85,5.2
HV_2013-1-23_7,2,8.0,TURBO JEWELLERY (N379),D Whyte,J Size,123,1071,12,2 3 4 4 2,1:50.97,2.4
HV_2013-1-23_7,3,10.0,HEI HEI POSH (M390),U Rispoli,C S Shum,117,1112,1,3 4 3 3 3,1:50.98,6.8
HV_2013-1-23_7,4,7.0,SUNSHINE DAY (N116),N Callan,A S Cruz,123,1028,4,8 8 6 6 4,1:51.06,37.0
HV_2013-1-23_7,5,12.0,SUPER TIGER (M365),K C Leung,D J Hall,114,1104,5,10 9 10 10 5,1:51.14,10.0
HV_2013-1-23_7,6,11.0,MING HOI TREASURE (CK145),M L Yeung,K W Lui,114,1146,8,9 11 12 12 6,1:51.22,31.0
HV_2013-1-23_7,7,4.0,REGENCY WINNER (CK410),M Chadwick,A S Cruz,124,1098,11,11 12 11 11 7,1:51.25,9.7
HV_2013-1-23_7,8,3.0,NOBLE BOY (M206),Z Purton,L Ho,132,1057,7,1 1 1 1 8,1:51.26,45.0
HV_2013-1-23_7,9,9.0,VICTORY MASCOT (CJ243),C K Tong,C Fownes,115,1012,10,12 10 9 9 9,1:51.31,48.0
HV_2013-1-23_7,10,1.0,HEAR THE ROAR (M152),W C Marwing,S Woods,133,1166,2,5 5 5 5 10,1:51.61,10.0
HV_2013-1-23_7,11,2.0,GOODVIEW SUCCESSOR (M043),K C Ng,C H Yip,125,1197,9,6 7 7 8 11,1:51.85,48.0
HV_2013-1-23_7,12,5.0,FORTUNE WINNER (CK315),A Suborics,P F Yiu,125,1118,3,4 2 2 2 12,1:52.39,23.0
HV_2013-1-23_8,1,6.0,CIRCUIT STAR (N220),M Chadwick,A S Cruz,115,1023,4,6 7 7 1,1:40.76,2.8
HV_2013-1-23_8,2,8.0,STEP FASTER (N295),T Clark,C Fownes,117,1060,8,8 8 8 2,1:40.90,10.0
HV_2013-1-23_8,3,1.0,GALAXY PRANCER (N389),D Whyte,K L Man,131,1109,6,7 6 4 3,1:40.96,2.6
HV_2013-1-23_8,4,5.0,TREASURE GOLD (M233),R Fourie,A T Millard,120,1096,3,4 4 5 4,1:40.96,38.0
HV_2013-1-23_8,5,12.0,EASY TO RICH (N304),W M Lai,C Fownes,115,1094,1,1 1 1 5,1:41.04,36.0
HV_2013-1-23_8,6,9.0,FAY DEEP (P071),K C Leung,P O'Sullivan,114,1125,2,3 3 2 6,1:41.25,7.2
HV_2013-1-23_8,7,2.0,JIMSON THE BEST (CL016),K C Ng,C H Yip,123,1308,12,9 9 9 7,1:41.34,51.0
HV_2013-1-23_8,8,11.0,LET'S GOAL (M061),U Rispoli,A S Cruz,118,1122,10,11 10 10 8,1:41.34,85.0
HV_2013-1-23_8,9,10.0,LEO'S PRIDE (CK094),C K Tong,K W Lui,114,1109,11,12 12 12 9,1:41.61,99.0
HV_2013-1-23_8,10,4.0,BLESSING (CJ337),T Angland,A Schutz,125,1102,9,10 11 11 10,1:41.67,26.0
HV_2013-1-23_8,11,7.0,PACKING CROSS (N353),T H So,L Ho,114,1126,5,2 2 3 11,1:42.70,48.0
HV_2013-1-23_8,12,3.0,ABSOLUTE FANTASY (M284),Y T Cheng,Y S Tsui,125,1138,7,5 5 6 12,1:42.97,10.0
HV_2013-1-30_1,1,4.0,MIRAGE R (M055),T Angland,C S Shum,128,1113,10,4 4 4 4 4 1,2:19.86,20.0
HV_2013-1-30_1,2,1.0,KENSWORTH KID (N075),O Doleuze,R Gibson,133,1121,9,6 6 6 6 5 2,2:20.00,19.0
HV_2013-1-30_1,3,9.0,MR SPEEDY (M183),T H So,B K Ng,113,1100,1,1 1 1 1 1 3,2:20.11,6.2
HV_2013-1-30_1,4,11.0,STARLIT WARRIOR (M162),C K Tong,T W Leung,113,1069,7,3 3 3 3 3 4,2:20.12,17.0
HV_2013-1-30_1,5,6.0,SUNSEEKER (CL161),K C Leung,P O'Sullivan,118,1079,6,11 11 9 9 9 5,2:20.15,6.0
HV_2013-1-30_1,6,2.0,SUPER BRAND (M155),Z Purton,C S Shum,133,1005,11,2 2 2 2 2 6,2:20.16,34.0
HV_2013-1-30_1,7,5.0,WATCH FIRST (CL160),G Mosse,C H Yip,123,1111,3,8 8 8 8 8 7,2:20.28,7.3
HV_2013-1-30_1,8,10.0,CHANTILLY (CL153),H W Lai,L Ho,113,1060,5,9 9 10 10 10 8,2:20.30,4.6
HV_2013-1-30_1,9,7.0,KING GALILEO (CL028),M Chadwick,A Schutz,115,1120,2,7 7 7 7 7 9,2:20.30,4.2
HV_2013-1-30_1,10,8.0,SPARKLING (CK149),U Rispoli,K L Man,117,1068,8,10 10 11 11 11 10,2:20.34,54.0
