day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Running Position,Finish Time,Win Odds
HV_2014-1-15_5,3,1.0,PENIAPHOBIA (S143),M Chadwick,A S Cruz,133,1079,11,6 4 3,0:57.20,15.0
HV_2014-1-15_5,4,10.0,FANTASTICO (P178),J Moreira,P F Yiu,120,1101,4,8 7 4,0:57.27,2.0
HV_2014-1-15_5,5,6.0,TANGO FIRE (S081),B Prebble,J Moore,127,1038,9,5 6 5,0:57.40,8.6
HV_2014-1-15_5,6,2.0,TOUCH GO (CL254),A Suborics,K W Lui,133,1095,7,4 5 6,0:57.44,35.0
HV_2014-1-15_5,7,7.0,EASTERN PROMISE (N196),H W Lai,K L Man,124,1119,10,9 9 7,0:57.47,55.0
HV_2014-1-15_5,8,8.0,ST YAZIN (N409),Z Purton,T K Ng,125,1069,5,12 12 8,0:57.49,5.3
HV_2014-1-15_5,9,3.0,GOLD EDITION (N048),G Mosse,Y S Tsui,132,1098,8,1 1 9,0:57.55,58.0
HV_2014-1-15_5,10,9.0,DIAMOND ELEGANCE (N102),W C Marwing,R Gibson,120,1182,1,7 8 10,0:57.66,20.0
HV_2014-1-15_5,11,4.0,ROMAN WIN (P318),D Whyte,C H Yip,132,1073,12,11 11 11,0:57.73,99.0
HV_2014-1-15_5,12,11.0,TOPSPIN EXPRESS (N004),C Y Ho,A T Millard,115,1078,3,10 10 12,0:57.89,40.0
HV_2014-1-15_6,1,11.0,JAMESINA (CH290),M Demuro,D E Ferraris,116,1132,4,11 11 11 10 1,1:50.41,12.0
HV_2014-1-15_6,2,7.0,FORGIVE AND FORGET (N303),B Prebble,C W Chang,125,1034,5,5 4 4 5 2,1:50.48,11.0
HV_2014-1-15_6,3,2.0,WRATH OF FIRE (CL420),W C Marwing,D Cruz,133,1058,11,12 12 12 12 3,1:50.51,12.0
HV_2014-1-15_6,4,1.0,TODOS CON SUERTE (P350),G Mosse,L Ho,133,1173,7,7 5 5 4 4,1:50.55,5.1
HV_2014-1-15_6,5,4.0,GREEN MANNER (N425),T Angland,Y S Tsui,129,1219,10,9 9 9 9 5,1:50.56,12.0
HV_2014-1-15_6,6,12.0,MAZANDARAN (P408),M Chadwick,A S Cruz,115,1114,3,2 2 2 1 6,1:50.70,5.1
HV_2014-1-15_6,7,5.0,AMBASSADORSHIP (N217),J Moreira,P F Yiu,127,1130,12,10 10 10 11 7,1:50.75,4.1
HV_2014-1-15_6,8,9.0,INDIGO WAY (M227),Z Purton,K L Man,120,1097,9,6 8 8 8 8,1:50.86,7.2
HV_2014-1-15_6,9,10.0,ALWAYS SOMETHING (CK288),K C Leung,R Gibson,114,1118,2,8 7 7 6 9,1:50.93,25.0
HV_2014-1-15_6,10,6.0,AXIOM (P095),C Y Ho,A Schutz,125,1079,1,1 1 1 2 10,1:51.14,71.0
HV_2014-1-15_6,11,3.0,WINNING APEX (N128),N Pinna,C W Chang,130,1059,6,3 3 3 3 11,1:51.50,99.0
HV_2014-1-15_6,12,8.0,ENABLING (M229),D Whyte,T P Yung,124,1065,8,4 6 6 7 12,1:52.04,21.0
HV_2014-1-15_7,1,5.0,MY NAME IS BOND (M287),Z Purton,C Fownes,127,1053,4,7 7 1,1:09.55,3.0
HV_2014-1-15_7,2,12.0,SHARP HUNTER (P097),J Moreira,K W Lui,115,1121,5,4 3 2,1:09.58,5.7
HV_2014-1-15_7,3,6.0,STEP FASTER (N295),T Angland,W Y So,124,1077,11,11 10 3,1:09.64,18.0
HV_2014-1-15_7,4,3.0,TARZAN I AM (P299),B Prebble,J Size,133,1294,2,3 4 4,1:09.82,5.7
HV_2014-1-15_7,5,8.0,JOYFUL THE GREAT (N407),D Whyte,A Lee,121,1089,9,10 11 5,1:09.95,11.0
HV_2014-1-15_7,6,4.0,WITHINMYHEART (M176),H W Lai,T K Ng,128,1068,1,5 5 6,1:09.97,31.0
HV_2014-1-15_7,7,1.0,ATACX (N448),C Y Lui,P F Yiu,126,1261,7,6 6 7,1:10.16,9.8
HV_2014-1-15_7,8,7.0,NORDIC ONE (N370),G Mosse,D Cruz,122,1014,8,2 2 8,1:10.17,15.0
HV_2014-1-15_7,9,2.0,ROCKET LET WIN (P330),M Chadwick,A S Cruz,133,1106,12,12 12 9,1:10.32,89.0
HV_2014-1-15_7,10,11.0,SPITFIRE (P282),C Y Ho,A T Millard,114,1110,6,1 1 10,1:10.38,65.0
HV_2014-1-15_7,11,10.0,MONEYMAKER (M244),K C Leung,T P Yung,115,1097,3,9 9 11,1:10.71,6.5
HV_2014-1-15_7,12,9.0,GOLDEN BAUHINIA (CK123),M Demuro,Y S Tsui,117,1082,10,8 8 12,1:10.78,99.0
HV_2014-1-15_8,1,4.0,BULLISH FRIEND (N333),M Chadwick,A S Cruz,123,1141,2,3 3 1,1:09.89,4.1
HV_2014-1-15_8,2,8.0,TOUR DE FORCE (N297),J Moreira,J Size,117,1113,12,8 7 2,1:09.91,4.1
HV_2014-1-15_8,3,1.0,EL ZONDA (CK132),A Suborics,A S Cruz,133,1075,8,7 8 3,1:10.10,13
HV_2014-1-15_8,4,5.0,TAI SING YEH (CL037),Z Purton,K L Man,122,1032,1,5 5 4,1:10.11,9.5
HV_2014-1-15_8,5,11.0,CHARITY JOY (P278),H W Lai,C S Shum,111,1062,3,1 1 5,1:10.13,3.5
HV_2014-1-15_8,6,6.0,SHAHJEE (M151),B Prebble,P F Yiu,119,1176,10,4 4 6,1:10.13,12
HV_2014-1-15_8,7,7.0,GREEN ZONE (M302),C Y Lui,C Fownes,107,1228,5,6 6 7,1:10.36,22
HV_2014-1-15_8,8,10.0,NEW GLORY (CK304),C K Tong,C W Chang,112,1246,6,2 2 8,1:10.41,99
HV_2014-1-15_8,9,3.0,IMPERIAL ROME (N012),M Demuro,D E Ferraris,124,981,4,12 12 9,1:10.50,10
HV_2014-1-15_8,10,12.0,HOLIDAY SUN (CJ328),K C Ng,D Cruz,108,968,7,9 9 10,1:10.57,99
HV_2014-1-15_8,11,2.0,WINDICATOR STAR (N233),G Mosse,C Fownes,125,1196,9,11 11 11,1:10.58,61
HV_2014-1-15_8,12,9.0,CHEETAH BOY (CL192),C Y Ho,Y S Tsui,113,1135,11,10 10 12,1:11.09,99
HV_2014-1-15_8,WV,,EXCITING DREAM (P191),D Whyte,J Moore,117,---,---,---,---,---
HV_2014-1-22_1,1,3.0,HIGHLAND DRAGON (N265),G Mosse,S Woods,132,1068,8,2 2 1,0:57.52,10.0
HV_2014-1-22_1,2,8.0,SPICY SHRIMP (CL067),O Doleuze,W Y So,124,1104,6,5 4 2,0:57.76,3.5
HV_2014-1-22_1,3,7.0,MEGA (N243),M Demuro,D Cruz,124,1154,3,11 11 3,0:57.90,5.1
HV_2014-1-22_1,4,6.0,FLYING KEEPER (M191),Z Purton,C Fownes,128,1105,5,9 8 4,0:57.92,7.0
HV_2014-1-22_1,5,9.0,DAILY DOUBLE (CK043),K C Leung,A Lee,119,1085,4,7 6 5,0:58.02,19.0
HV_2014-1-22_1,6,10.0,KING OF THE DAY (CL324),W M Lai,T K Ng,116,1097,1,3 3 6,0:58.04,14.0
HV_2014-1-22_1,7,4.0,LUCKY RED (CJ059),D Whyte,T K Ng,132,1150,2,1 1 7,0:58.13,5.1
HV_2014-1-22_1,8,1.0,CHINA GOOD (CL258),H W Lai,S Woods,131,1083,7,10 10 8,0:58.13,13.0
HV_2014-1-22_1,9,5.0,GRACYTOM (CL408),A Suborics,W Y So,131,1043,9,8 7 9,0:58.36,28.0
HV_2014-1-22_1,10,11.0,VAJRA THRONE (M359),C K Tong,Y S Tsui,112,1165,10,4 5 10,0:58.70,70.0
HV_2014-1-22_1,11,2.0,HAPPY GOAL (N213),N Callan,L Ho,132,1057,11,6 9 11,0:59.65,18.0
HV_2014-1-22_2,1,1.0,AMBITIOUS TREASURE (CJ173),H W Lai,W Y So,131,1102,8,4 4 3 1,1:41.24,6.3
HV_2014-1-22_2,2,7.0,FIERY PATROL (M360),G Mosse,Y S Tsui,123,1023,6,6 6 5 2,1:41.59,9.4
HV_2014-1-22_2,3,9.0,GOOD TIMES ROLL (P033),J Moreira,C Fownes,119,1078,4,3 3 4 3,1:41.67,2.5
HV_2014-1-22_2,4,6.0,MAN AND MING (P026),T Angland,C H Yip,125,1103,7,8 8 7 4,1:41.90,11.0
HV_2014-1-22_2,5,4.0,CASA JUNIOR (M366),D Whyte,T K Ng,126,1084,10,2 2 1 5,1:41.90,14.0
HV_2014-1-22_2,6,10.0,ALL MY KINGDOMS (N367),C K Tong,K W Lui,112,1216,12,1 1 2 6,1:42.03,17.0
HV_2014-1-22_2,7,3.0,YOUNG HAPPY (M305),Z Purton,S Woods,132,1065,2,9 9 10 7,1:42.03,7.8
HV_2014-1-22_2,8,2.0,MASTER GUNNER (CJ142),M Demuro,D Cruz,133,1060,5,11 11 12 8,1:42.09,12.0
HV_2014-1-22_2,9,12.0,GOLDMEN Y Y (CL036),W M Lai,T K Ng,113,1062,9,12 12 11 9,1:42.16,64.0
HV_2014-1-22_2,10,8.0,DYNAMIC CROSS (CL426),K C Ng,L Ho,114,1163,3,5 5 6 10,1:42.19,19.0
HV_2014-1-22_2,11,5.0,CITY DELIGHT (N239),O Doleuze,K L Man,126,1094,1,7 7 8 11,1:42.23,24.0
HV_2014-1-22_2,12,11.0,MARVEL PLUS (CL281),K C Leung,A Lee,113,1234,11,10 10 9 12,1:42.40,36.0
HV_2014-1-22_3,1,3.0,HORSE APLENTY (M376),J Moreira,Y S Tsui,132,1099,6,3 4 3 1,1:40.58,4.3
HV_2014-1-22_3,2,10.0,FUN HEROES (CL207),N Callan,T P Yung,122,1144,4,6 6 6 2,1:40.61,10.0
HV_2014-1-22_3,3,1.0,BETTER ANNOUNCE (N254),G Mosse,P F Yiu,133,1161,8,1 1 1 3,1:40.72,9.1
HV_2014-1-22_3,4,2.0,THE UNTOUCHABLELAD (CK398),D Whyte,L Ho,133,1096,1,11 11 10 4,1:40.76,2.9
HV_2014-1-22_3,5,4.0,SPIRIT SOARING (N099),W M Lai,W Y So,132,1106,3,4 3 4 5,1:40.89,7.2
HV_2014-1-22_3,6,7.0,FLYING IBIS (P023),O Doleuze,R Gibson,128,1048,7,5 5 5 6,1:40.89,18.0
HV_2014-1-22_3,7,5.0,DEMOKLES (P116),T Angland,C H Yip,131,1041,12,10 10 9 7,1:40.92,21.0
HV_2014-1-22_3,8,6.0,MAGNANIMOUS (CK111),M Chadwick,D Cruz,131,1058,5,8 8 7 8,1:40.92,32.0
HV_2014-1-22_3,9,9.0,CRIMSON HEART (P237),M Demuro,A T Millard,122,1081,11,12 12 11 9,1:41.22,67.0
HV_2014-1-22_3,10,8.0,SPEEDYGONZALEZ (N412),A Suborics,C Fownes,128,1130,10,7 7 8 10,1:41.32,9.6
HV_2014-1-22_3,11,12.0,LEELI'S STAR (N219),K C Ng,T K Ng,108,1055,2,2 2 2 11,1:41.66,25.0
HV_2014-1-22_3,12,11.0,GOLD PRECIOUS (P364),H W Lai,C S Shum,119,1175,9,9 9 12 12,1:43.39,99.0
HV_2014-1-22_4,1,10.0,PEARL WIN (P085),J Moreira,A T Millard,119,1045,6,8 6 1,1:09.62,2.6
HV_2014-1-22_4,2,6.0,FIRE STARTER (S002),O Doleuze,R Gibson,126,1059,7,5 4 2,1:10.05,6.9
HV_2014-1-22_4,3,8.0,CREATIVE UNION (M338),T Angland,K W Lui,121,972,10,10 9 3,1:10.06,19.0
HV_2014-1-22_4,4,12.0,JADE PIPPO (P052),M Demuro,P F Yiu,116,1057,5,3 3 4,1:10.23,9.5
HV_2014-1-22_4,5,1.0,KING DERBY (P225),W C Marwing,C S Shum,133,1064,12,11 11 5,1:10.48,46.0
HV_2014-1-22_4,6,5.0,KING TAI SING (P175),D Whyte,K L Man,127,1072,8,9 10 6,1:10.59,20.0
HV_2014-1-22_4,7,4.0,KYNAM (P213),K C Leung,J Moore,127,1146,3,4 5 7,1:10.83,4.8
HV_2014-1-22_4,8,9.0,NIGHTLIGN (CJ145),Z Purton,A Lee,120,1076,11,7 7 8,1:10.85,37.0
HV_2014-1-22_4,9,11.0,MIGHT AND VISION (S057),M Chadwick,A S Cruz,117,1103,4,6 8 9,1:10.96,34.0
HV_2014-1-22_4,10,2.0,LOVELY BOY (N322),G Mosse,C Fownes,130,1087,9,1 1 10,1:11.06,7.4
HV_2014-1-22_4,11,7.0,PEARL STAR (P334),K C Ng,C H Yip,117,1111,2,12 12 11,1:11.30,99.0
HV_2014-1-22_4,12,3.0,TOMODACHI (M026),H W Lai,D Cruz,128,1106,1,2 2 12,1:12.17,17.0
HV_2014-1-22_5,1,6.0,TWIN TURBO (M250),J Moreira,Y S Tsui,126,1157,2,4 4 1 1,1:40.99,4.1
HV_2014-1-22_5,2,1.0,ONE OF A KIND (M391),D Whyte,C H Yip,133,1125,3,6 5 6 2,1:41.06,3.1
HV_2014-1-22_5,3,4.0,BLOSSOM DAILY (M174),N Callan,C Fownes,127,1195,6,3 3 2 3,1:41.09,44.0
HV_2014-1-22_5,4,11.0,OYSTER (CL146),W M Lai,C W Chang,120,1061,11,12 12 11 4,1:41.36,13.0
HV_2014-1-22_5,5,12.0,PANTHER RUN (CL140),K C Leung,K W Lui,113,1058,9,11 11 10 5,1:41.39,10.0
HV_2014-1-22_5,6,7.0,YEUNG SING (P001),M Demuro,A Lee,126,1061,5,5 6 4 6,1:41.50,13.0
HV_2014-1-22_5,7,9.0,GOOD THINKER (M127),C Y Lui,P F Yiu,115,1058,1,2 2 5 7,1:41.52,8.0
HV_2014-1-22_5,8,3.0,VERY WELL (M161),M Chadwick,D Cruz,129,1177,8,9 8 8 8,1:41.82,30.0
HV_2014-1-22_5,9,2.0,JUN JU (N291),Z Purton,C H Yip,131,1127,4,8 9 7 9,1:42.47,6.5
HV_2014-1-22_5,10,5.0,SPLENDID VICTORY (P034),N Pinna,A T Millard,127,1070,7,1 1 3 10,1:42.73,41.0
HV_2014-1-22_5,11,10.0,FLUKE (CJ061),G Mosse,L Ho,121,1088,10,7 7 9 11,1:43.04,34.0
HV_2014-1-22_5,12,8.0,LITTLE RAINFOREST (N101),O Doleuze,C S Shum,123,993,12,10 10 12 12,1:43.63,45.0
HV_2014-1-22_6,1,11.0,LONDON WALK (P410),M Demuro,P F Yiu,119,1090,3,12 12 1,1:10.11,12.0
HV_2014-1-22_6,2,9.0,OVETT (P351),J Moreira,A T Millard,120,1146,1,3 3 2,1:10.12,5.0
HV_2014-1-22_6,3,6.0,COUR VALANT (P190),A Suborics,C H Yip,123,1036,4,8 10 3,1:10.14,6.1
HV_2014-1-22_6,4 DH,7.0,SUNNY FAY (M119),G Mosse,J Moore,123,1128,5,4 5 4,1:10.32,15.0
HV_2014-1-22_6,4 DH,12.0,MULTIEXPRESS (P029),M Chadwick,A S Cruz,118,1117,12,5 4 4,1:10.32,30.0
HV_2014-1-22_6,6,2.0,SWIFT SHADOW (S052),D Whyte,J Size,129,1082,11,11 9 6,1:10.33,28.0
HV_2014-1-22_6,7,5.0,SUPER PLUS (CJ090),K C Leung,P O'Sullivan,123,1082,2,6 7 7,1:10.39,46.0
HV_2014-1-22_6,8,1.0,HAWTHORNE (CL136),C Y Lui,T P Yung,124,1114,9,2 2 8,1:10.47,46.0
HV_2014-1-22_6,9,10.0,DISCIPLES TWELVE (P018),Z Purton,C Fownes,120,1114,6,7 8 9,1:10.49,2.7
HV_2014-1-22_6,10,3.0,MY GOAL (CJ131),N Pinna,K W Lui,127,1090,8,9 6 10,1:10.53,99.0
HV_2014-1-22_6,11,4.0,RAINBOW FIGHTER (N193),T Angland,D Cruz,126,1074,10,10 11 11,1:10.68,18.0
HV_2014-1-22_6,12,8.0,WINFULL PATROL (P063),O Doleuze,R Gibson,122,1198,7,1 1 12,1:10.70,6.0
HV_2014-1-22_7,1,7.0,CHATER DREAM (P117),N Callan,D E Ferraris,121,1089,1,3 4 4 1,1:40.25,11.0
HV_2014-1-22_7,2,10.0,BULLISH BOY (P008),M Chadwick,A S Cruz,120,1048,3,1 1 1 2,1:40.36,4.8
HV_2014-1-22_7,3,12.0,FAT CHOY HONG KONG (N253),W M Lai,C H Yip,116,1031,5,2 2 2 3,1:40.60,29.0
HV_2014-1-22_7,4,11.0,CLASSIC JEWELLERY (M329),J Moreira,J Size,120,1073,2,4 5 5 4,1:40.68,3.6
HV_2014-1-22_7,5,5.0,ALBICELESTE (P273),D Whyte,J Moore,123,1029,7,8 10 10 5,1:40.71,3.8
HV_2014-1-22_7,6,4.0,PLEASURE GAINS (P246),Z Purton,K L Man,129,1194,11,10 9 9 6,1:40.75,4.3
HV_2014-1-22_7,7,8.0,TRAVEL BRAND (N112),T Angland,C H Yip,121,1050,12,12 11 11 7,1:40.93,30.0
HV_2014-1-22_7,8,6.0,MIGHTY HIGH (CL096),A Suborics,L Ho,122,1109,6,7 8 6 8,1:40.98,99.0
HV_2014-1-22_7,9,2.0,FUN RIDER (CK231),M Demuro,D Cruz,129,1097,9,11 12 12 9,1:41.00,20.0
HV_2014-1-22_7,10,3.0,PERFECT CHEERS (M341),G Mosse,C Fownes,129,1125,8,6 3 3 10,1:41.03,63.0
HV_2014-1-22_7,11,1.0,PACKING OK (CL372),W C Marwing,C S Shum,133,1106,10,9 6 8 11,1:41.42,99.0
HV_2014-1-22_7,12,9.0,VITAL PRINCE (P397),K C Leung,C W Chang,119,1019,4,5 7 7 12,1:42.45,99.0
HV_2014-1-22_8,1,7.0,ENTHUSIASM (P127),J Moreira,D E Ferraris,123,1110,5,5 6 7 1,1:40.37,6.4
HV_2014-1-22_8,2,9.0,JAZZY FEELING (P149),O Doleuze,R Gibson,122,1029,4,7 8 6 2,1:40.37,5.7
HV_2014-1-22_8,3,2.0,MAJESTIC ANTHEM (P238),G Mosse,A S Cruz,132,1054,10,2 2 2 3,1:40.51,10
HV_2014-1-22_8,4,4.0,ROYAL PARTNER (N394),Z Purton,C Fownes,130,1090,6,10 5 4 4,1:40.71,3.5
HV_2014-1-22_8,5,1.0,FIRST SIGHT LOVE (P067),M Demuro,A Lee,133,1081,12,12 12 10 5,1:40.77,8.2
HV_2014-1-22_8,6,5.0,KA YING KID (P189),N Callan,T P Yung,126,1055,11,11 10 8 6,1:40.83,50
HV_2014-1-22_8,7,12.0,INVICTUS (N282),W C Marwing,J Moore,124,1135,8,6 1 1 7,1:40.94,40
HV_2014-1-22_8,8,6.0,WHY NOT (N053),A Suborics,C H Yip,124,1185,1,4 9 11 8,1:41.01,25
HV_2014-1-22_8,9,11.0,SUPERNINSKY (N266),K C Leung,C W Chang,118,1048,9,9 3 3 9,1:41.15,99
HV_2014-1-22_8,10,8.0,ELECTRONIC FORTUNE (N097),T Angland,K L Man,122,1079,7,1 4 5 10,1:41.20,10
HV_2014-1-22_8,11,3.0,GO GO WIN (S073),N Pinna,P F Yiu,130,1120,3,8 11 12 11,1:41.59,57
HV_2014-1-22_8,12,10.0,D'OR WONGCHOY (P315),D Whyte,A Schutz,121,1192,2,3 7 9 12,1:43.33,5.6
HV_2014-1-22_8,WV,,HOME WITH GLORY (CL171),C Y Lui,K W Lui,111,---,---,---,---,---
HV_2014-1-8_1,1,3.0,FRIENDS OF YAN OI (M406),T Angland,T P Yung,130,1150,5,3 4 1,1:10.44,3.8
HV_2014-1-8_1,2,9.0,RAY OF GOLD (N443),G Mosse,Y S Tsui,123,1124,4,10 9 2,1:10.54,5.9
HV_2014-1-8_1,3,1.0,NOVEL START (M255),C Y Ho,T K Ng,131,1113,6,1 1 3,1:10.63,6.1
HV_2014-1-8_1,4,10.0,FLYING KEEPER (M191),Z Purton,C Fownes,121,1101,1,9 10 4,1:10.64,5.3
HV_2014-1-8_1,5,2.0,ALL TIMES LUCKY (P064),K C Ng,C H Yip,125,1063,2,6 7 5,1:10.67,14.0
HV_2014-1-8_1,6,4.0,SHANGHAI PIONEER (CL252),K C Leung,K W Lui,128,1060,10,8 6 6,1:10.89,12.0
HV_2014-1-8_1,7,6.0,POSITIVE ENERGY (P011),N Pinna,P F Yiu,127,1170,3,12 11 7,1:11.03,16.0
HV_2014-1-8_1,8,5.0,CHINA GOOD (CL258),H W Lai,S Woods,126,1097,7,7 8 8,1:11.05,37.0
HV_2014-1-8_1,9,12.0,INFINITE COURAGE (P057),M Chadwick,A S Cruz,113,1042,9,11 12 9,1:11.13,36.0
HV_2014-1-8_1,10,7.0,SERENDIPITY (CL394),D Whyte,C S Shum,127,1009,11,2 2 10,1:11.15,18.0
HV_2014-1-8_1,11,11.0,TELECOM CHIEF (P025),J Moreira,D E Ferraris,115,1035,8,4 5 11,1:11.36,11.0
HV_2014-1-8_1,12,8.0,GRACYTOM (CL408),B Prebble,W Y So,126,1051,12,5 3 12,1:11.59,39.0
HV_2014-1-8_2,1,12.0,OCEAN ROAR (N317),D Whyte,R Gibson,118,1180,5,1 1 1,0:57.08,4.0
HV_2014-1-8_2,2,11.0,CALL ME ACHIEVER (N134),J Moreira,Y S Tsui,119,1198,8,3 3 2,0:57.16,4.9
HV_2014-1-8_2,3,4.0,GENTILIS (S011),T Angland,C H Yip,125,1062,10,6 5 3,0:57.23,19.0
