day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2000-1-12_4,9,7.0,COLOURFUL ERA (BP234),B Doyle,T W Leung,120,985,11,1:40.10,33
HV_2000-1-12_4,10,3.0,PINKY LONG LEGS (BN186),D Whyte,J Moore,127,1082,10,1:40.30,14
HV_2000-1-12_4,11,12.0,WASABI (BP109),K H Yu,P F Yiu,109,1000,12,1:40.30,21
HV_2000-1-12_4,WV-A,8.0,ELECTRONIC ZONE (BP032),C H Tse,A S Cruz,108,---,---,---,---
HV_2000-1-12_5,1,12.0,COMEDY (BS140),G Boss,A T Millard,115,1159,3,1:41.10,4.3
HV_2000-1-12_5,2,2.0,WINNING YEARS (BP249),W M Lai,T W Leung,125,1038,4,1:41.20,16.0
HV_2000-1-12_5,3,3.0,AMERICAN WAY (BL110),K Fallon,D Oughton,123,1162,9,1:41.50,11.0
HV_2000-1-12_5,4,1.0,HARMONY PRINCE (BS092),P Smullen,S T Wong,128,1099,5,1:41.70,10.0
HV_2000-1-12_5,5,11.0,WINNING LUCK (BP227),C W Mok,T K Ng,108,1155,8,1:42.00,30.0
HV_2000-1-12_5,6,10.0,SIR TIMAH (BT063),F Sanchez,D Hill,116,1123,7,1:42.10,6.8
HV_2000-1-12_5,7,4.0,THE MIGHTY SWORD (BS132),F Coetzee,A S Cruz,122,1029,2,1:42.30,4.9
HV_2000-1-12_5,8,5.0,SKY COAST (BL216),D Harrison,K W Lui,121,986,6,1:42.30,21.0
HV_2000-1-12_5,9,7.0,FORTUNE SALLIAN (BT120),S King,P F Yiu,117,1089,1,1:42.40,13.0
HV_2000-1-12_5,10,9.0,NANSEN (BM119),K H Ting,P C Kan,115,1117,12,1:43.10,8.9
HV_2000-1-12_5,11,8.0,CHEERFUL BIRD (BT043),Y T Cheng,D Cruz,106,1031,10,1:43.90,81.0
HV_2000-1-12_5,12,6.0,JOYFUL STAR (BT108),B Marcus,D A Hayes,120,1078,11,0:00.00,9.5
HV_2000-1-12_6,1,8.0,PROSPEROUS DYNASTY (BT026),S K Sit,L Ho,115,995,4,1:42.10,8.7
HV_2000-1-12_6,2,3.0,MANLEY'S FORTUNE (BS039),C W Mok,T P Wong,125,1115,1,1:42.20,10.0
HV_2000-1-12_6,3,7.0,PROUD OF YOU (BN101),P Smullen,T P Cheung,123,1016,5,1:42.40,39.0
HV_2000-1-12_6,4,2.0,GUSCOTT (BS207),R Fradd,B K Ng,136,1089,12,1:42.60,5.7
HV_2000-1-12_6,5,4.0,ACTION PLAN (BP194),E Legrix,J Moore,128,1090,7,1:42.60,12.0
HV_2000-1-12_6,6,11.0,CROWN REGENT (BS034),S King,L Fownes,118,1202,9,1:42.60,18.0
HV_2000-1-12_6,7,6.0,POPULAR ACCLAIM (BP258),K S Yu,P Chapple-Hyam,124,1009,8,1:43.10,12.0
HV_2000-1-12_6,8,9.0,MONEY COME-IN (BN103),F Coetzee,D Hill,121,1093,3,1:43.10,11.0
HV_2000-1-12_6,9,10.0,WORD FROM ROME (BM226),D Whyte,B Hutchison,121,1181,2,1:43.20,5.0
HV_2000-1-12_6,10,12.0,INTREPID STAR (BM053),J Quinn,P C Kan,116,1059,6,1:43.40,13.0
HV_2000-1-12_6,11,5.0,SWIFTY-SWIFTY (BN111),W M Lai,T K Ng,128,1127,11,1:48.40,27.0
HV_2000-1-12_6,12,1.0,COOL STRIKE (BT172),B Doyle,T W Leung,136,1033,10,1:49.80,5.2
HV_2000-1-12_7,1,3.0,EXPEDIENT (BT046),R Fradd,B K Ng,131,1023,12,1:40.70,15.0
HV_2000-1-12_7,2,2.0,MANY HAPPY RETURNS (BP126),E Saint-Martin,L Ho,134,986,4,1:40.70,6.1
HV_2000-1-12_7,3,1.0,HAPPY CHAMP (BS226),D Whyte,T K Ng,137,1127,5,1:40.80,4.9
HV_2000-1-12_7,4,11.0,TRADER JOE (BT121),W S Yu,T W Leung,108,1058,6,1:40.80,5.3
HV_2000-1-12_7,5,4.0,HORNET (BP238),J Quinn,P C Kan,131,1075,9,1:41.00,12.0
HV_2000-1-12_7,6,5.0,STRIKERS (BP090),C T Cheng,T P Cheung,120,1028,3,1:41.00,15.0
HV_2000-1-12_7,7,10.0,HAPPY FOREVER (BP144),K H Ting,P C Kan,120,1055,1,1:41.10,13.0
HV_2000-1-12_7,8,12.0,SIR GALWAY (BP018),Y T Cheng,P C Kan,103,1099,10,1:41.30,11.0
HV_2000-1-12_7,9,8.0,WILLIAM'S SURPASS (BP285),D Harrison,S T Wong,122,1048,2,1:41.40,14.0
HV_2000-1-12_7,10,6.0,INDY'S GEM (BS077),F Sanchez,P Chapple-Hyam,126,1016,8,1:42.40,11.0
HV_2000-1-12_7,11,7.0,FULL METAL JACKET (BS007),F Coetzee,A S Cruz,124,1068,11,1:42.80,9.9
HV_2000-1-12_7,12,9.0,CHARMING GUEST (BM098),K H Yu,P F Yiu,115,1053,7,1:43.20,40.0
HV_2000-1-26_1,1,11.0,BOY DRAGON (BT064),R Fradd,J Moore,119,1100,10,0:58.90,9
HV_2000-1-26_1,2,7.0,TIME WELL (BP139),G Boss,A T Millard,127,1132,4,0:58.90,5.6
HV_2000-1-26_1,3,8.0,WORD OF HONOUR (BS183),W Woods,L Fownes,125,1125,1,0:59.10,3.1
HV_2000-1-26_1,4,12.0,STAR FLEET (BP002),D Boeuf,K C Lo,119,1111,9,0:59.20,34
HV_2000-1-26_1,5,13.0,GOLD TALENT (BM216),W M Lai,T K Ng,117,1094,6,0:59.40,9.6
HV_2000-1-26_1,6,4.0,TIM'S DRAGON (BP206),C P Ting,L Ho,121,1055,5,0:59.40,32
HV_2000-1-26_1,7,14.0,TRULY DELIGHTED (BP057),F Sanchez,T K Ng,118,1101,13,0:59.50,43
HV_2000-1-26_1,8,1.0,BLAZING BOB (BT016),B Marcus,I W Allan,134,1004,7,0:59.60,23
HV_2000-1-26_1,9,9.0,MIGHTY SPIRIT (BP315),S King,P F Yiu,120,1091,2,0:59.70,17
HV_2000-1-26_1,10,10.0,MONEY STAR (BT302),K H Ting,P C Kan,120,1003,14,0:59.70,60
HV_2000-1-26_1,11,2.0,KINLING SUPERSTAR (BP037),E Saint-Martin,L Ho,134,1118,11,0:59.80,15
HV_2000-1-26_1,12,3.0,CHARMING DRAGON (BM237),K H Yu,P F Yiu,127,1093,8,0:59.90,5.6
HV_2000-1-26_1,13,5.0,MAJESTY (BT061),J Quinn,L Fownes,113,1090,12,1:00.00,51
HV_2000-1-26_1,14,6.0,STARLIGHT SUPREME (BT262),W S Yu,T W Leung,122,1051,3,1:00.00,25
HV_2000-1-26_1,WV,,SHARP SHOOTER (BL137),C T Cheng,D Hill,122,---,---,---,---
HV_2000-1-26_2,1,9.0,SURPRISE SURPRISE (BM047),D Whyte,D Oughton,115,997,8,2:31.00,7.9
HV_2000-1-26_2,2,7.0,TREMENDOUS WAY (BN106),R Fradd,S T Wong,121,1040,7,2:31.00,6.4
HV_2000-1-26_2,3,1.0,BRILLIANT LEADER (BS211),C T Cheng,B Hutchison,130,1044,5,2:31.10,6
HV_2000-1-26_2,4,2.0,STRATEGIC MOVE (BP233),K Fallon,D Oughton,134,1079,4,2:31.10,6.9
HV_2000-1-26_2,5,4.0,ALY BABA (BP045),E Saint-Martin,L Ho,130,1069,6,2:31.10,10
HV_2000-1-26_2,6,5.0,SUPER GOAL (BL150),K H Ting,P C Kan,129,1191,3,2:31.40,12
HV_2000-1-26_2,7,6.0,FRUITFUL TRIP (BP331),W Woods,L Fownes,126,1091,1,2:31.50,5.1
HV_2000-1-26_2,8,3.0,THE ESTABLISHMENT (BS127),G Boss,A T Millard,133,1006,2,2:32.30,4
HV_2000-1-26_2,WV,8.0,THE RICH MAN (BS130),K S Yu,T P Wong,115,---,---,---,---
HV_2000-1-26_3,1,8.0,RED DEVIL (BT272),P Smullen,S T Wong,119,978,1,1:42.30,10.0
HV_2000-1-26_3,2,11.0,COMFORT (BT156),S King,P F Yiu,115,991,4,1:42.40,6.8
HV_2000-1-26_3,3,13.0,GUSCOTT (BS207),R Fradd,B K Ng,115,1085,10,1:42.50,4.3
HV_2000-1-26_3,4,10.0,SUPERIOR TITLE (BT053),E Saint-Martin,L Ho,119,993,3,1:42.60,27.0
HV_2000-1-26_3,5,3.0,EASY STAR (BS056),G Boss,A T Millard,126,1123,9,1:42.80,23.0
HV_2000-1-26_3,6,7.0,GRAND PRIZE (BL087),J Quinn,P C Kan,120,1010,2,1:42.90,11.0
HV_2000-1-26_3,7,9.0,THE MIGHTY SWORD (BS132),F Sanchez,A S Cruz,119,1027,11,1:43.00,10.0
HV_2000-1-26_3,8,2.0,CAVALO (BS152),B Marcus,D A Hayes,127,1141,12,1:43.20,7.2
HV_2000-1-26_3,9,4.0,SUPER CONQUEROR (BM110),D Whyte,K C Lo,123,1137,5,1:43.40,13.0
HV_2000-1-26_3,10,1.0,RETURN A SMILE (BT112),K Fallon,I W Allan,128,1140,8,1:43.50,4.8
HV_2000-1-26_3,11,5.0,HAVE A GOOD TIME (BV090),D Boeuf,S T Wong,122,997,13,1:43.70,99.0
HV_2000-1-26_3,12,6.0,GUESS WHAT (BT104),W M Lai,T W Leung,121,947,7,1:43.70,38.0
HV_2000-1-26_3,13,12.0,BIG TREASURE (BN164),K C Tsang,L Fownes,109,1107,6,1:43.90,37.0
HV_2000-1-26_4,1,7.0,CENTURY HORSE (BT267),B Doyle,T W Leung,126,1038,9,1:41.90,4.1
HV_2000-1-26_4,2,11.0,TELECOM PRINCE (BP223),D Whyte,Y O Wong,121,1075,13,1:42.00,21.0
HV_2000-1-26_4,3,13.0,GOLDEN BELL (BT256),K H Ting,P C Kan,117,979,1,1:42.30,14.0
HV_2000-1-26_4,4,5.0,HARMONY PRINCE (BS092),P Smullen,S T Wong,128,1101,6,1:42.30,8.1
HV_2000-1-26_4,5,6.0,STOIC (BT155),W Woods,L Fownes,127,911,8,1:42.40,3.5
HV_2000-1-26_4,6,1.0,ARRECTIS AURIBUS (BP062),C T Cheng,D Cruz,124,1074,7,1:42.50,9.9
HV_2000-1-26_4,7,12.0,EXPRESS LOT (BT188),B Marcus,D A Hayes,119,1056,2,1:42.50,12.0
HV_2000-1-26_4,8,4.0,CITY FORTUNE (BS181),W M Lai,T K Ng,128,1083,10,1:42.70,64.0
HV_2000-1-26_4,9,3.0,WALKING TALL (BS258),G Boss,A T Millard,129,1129,11,1:42.90,31.0
HV_2000-1-26_4,10,8.0,LASER PRIDE (BS277),S King,P F Yiu,125,1091,3,1:43.10,21.0
HV_2000-1-26_4,11,2.0,TYPHOON (BT145),K H Yu,I W Allan,126,1061,4,1:43.10,21.0
HV_2000-1-26_4,12,10.0,AMZA GLORY (BL178),E Saint-Martin,L Ho,122,1027,5,1:43.40,50.0
HV_2000-1-26_4,13,14.0,MANLEY'S FORTUNE (BS039),K S Yu,T P Wong,113,1132,14,1:43.50,24.0
HV_2000-1-26_4,14,9.0,AMERICAN WAY (BL110),K Fallon,D Oughton,124,1160,12,1:44.50,14.0
HV_2000-1-26_5,1,2.0,NEVER SAY NEVER (BT028),R Fradd,J Moore,131,1002,8,1:41.00,7.8
HV_2000-1-26_5,2,14.0,GIANT FIGHT (BP140),K K Lai,S T Wong,103,1158,4,1:41.20,67.0
HV_2000-1-26_5,3,6.0,BORN DRAGON (BS215),W Woods,L Fownes,126,1008,13,1:41.20,24.0
HV_2000-1-26_5,4,9.0,MUNDAHISH (BT250),D Boeuf,B K Ng,121,1081,5,1:41.50,28.0
HV_2000-1-26_5,5,13.0,SOUND GALLOP (BP265),K S Yu,T P Wong,119,1087,6,1:41.50,44.0
HV_2000-1-26_5,6,11.0,BRAVEHEART (BN129),C T Cheng,D Oughton,113,1109,3,1:41.70,26.0
HV_2000-1-26_5,7,8.0,SIR GALWAY (BP018),K H Ting,P C Kan,124,1106,7,1:41.90,8.3
HV_2000-1-26_5,8,3.0,DARING STEED (BP276),K H Yu,P F Yiu,124,1169,10,1:42.00,33.0
HV_2000-1-26_5,9,4.0,LIK RAMBO (BN212),E Saint-Martin,L Ho,129,1032,12,1:42.10,36.0
HV_2000-1-26_5,10,10.0,NICE MEMORIES (BV152),J Quinn,P C Kan,121,950,1,1:42.10,87.0
HV_2000-1-26_5,11,7.0,GRAND START (BP312),P Smullen,T K Ng,124,1122,14,1:42.50,68.0
HV_2000-1-26_5,12,5.0,NEW DYNASTY (BT291),D Whyte,I W Allan,129,1070,11,1:42.80,2.0
HV_2000-1-26_5,13,12.0,VICTORY DRUM (BT006),K Fallon,I W Allan,120,1091,9,1:45.70,5.2
HV_2000-1-26_5,14,1.0,AISLO (BT036),S K Sit,D Hill,126,972,2,1:48.20,18.0
HV_2000-1-26_6,1,5.0,SHINE OF KOWLOON (BP164),B Marcus,D Cruz,134,1029,3,1:42.50,12.0
HV_2000-1-26_6,2,12.0,MAJESTIC CONQUEROR (BN052),D Boeuf,K W Lui,126,1089,9,1:42.60,35.0
HV_2000-1-26_6,3,2.0,BE MY HEART (BP049),K H Yu,B K Ng,130,1046,11,1:42.60,4.3
HV_2000-1-26_6,4,4.0,WINNING LUCK (BP227),R Fradd,T K Ng,135,1159,10,1:42.80,9.9
HV_2000-1-26_6,5,3.0,BOLD VICTORY (BS023),S K Sit,K C Lo,128,1025,6,1:43.00,31.0
HV_2000-1-26_6,6,11.0,ACTION PLAN (BP194),C T Cheng,J Moore,120,1073,13,1:43.20,20.0
HV_2000-1-26_6,7,14.0,SUPER SPLENDID (BT081),F Sanchez,T K Ng,122,1083,5,1:43.40,10.0
HV_2000-1-26_6,8,7.0,CASH FORTUNE (BM188),K C Tsang,B Hutchison,127,1080,7,1:43.50,11.0
HV_2000-1-26_6,9,1.0,COOL RUNNING (BT018),C M Ho,A S Cruz,126,1063,8,1:43.80,11.0
HV_2000-1-26_6,10,10.0,RISING GLORY (BN219),E Saint-Martin,L Ho,129,1132,12,1:44.00,41.0
HV_2000-1-26_6,11,6.0,SAINT TAK (BN198),D Whyte,B Hutchison,133,1113,1,1:44.90,6.2
HV_2000-1-26_6,12,8.0,COUP POUR ROI (BP074),P Smullen,T P Cheung,131,1159,2,1:45.80,9.2
HV_2000-1-26_6,13,9.0,SOUNDS GOOD (BT099),S King,P F Yiu,131,1003,4,1:46.20,11.0
HV_2000-1-26_6,14,13.0,CIGAR KING (BS044),J Quinn,P C Kan,123,1011,14,1:46.50,26.0
HV_2000-1-26_7,1,5.0,DRAGON POWER (BT162),B Marcus,D A Hayes,126,1131,11,1:42.30,7.8
HV_2000-1-26_7,2,7.0,AMERICAN CHAMPION (BN179),K Fallon,D Oughton,124,1004,9,1:42.30,6.2
HV_2000-1-26_7,3,8.0,SCENIC WONDER (BT266),W Woods,L Fownes,124,1131,14,1:42.30,11
HV_2000-1-26_7,4,4.0,LIKETY WIN (BT038),E Saint-Martin,L Ho,128,1052,3,1:42.40,14
HV_2000-1-26_7,5,3.0,DANCING SPIRIT (BT178),K C Tsang,L Fownes,123,1106,2,1:42.60,20
HV_2000-1-26_7,6,1.0,CONCERT STAR (BT004),R Fradd,A S Cruz,130,1249,1,1:42.70,2.2
HV_2000-1-26_7,7,14.0,ELECTRONIC DRAGON (BP019),S King,P F Yiu,115,1211,6,1:42.70,25
HV_2000-1-26_7,8,10.0,LITTLE PLAYTHING (BS082),B Doyle,T W Leung,122,1018,12,1:42.80,33
HV_2000-1-26_7,9,12.0,WINNING SUPREME (BP130),J Quinn,P C Kan,119,1075,13,1:43.00,12
HV_2000-1-26_7,10,13.0,PO ON POWER (BN258),C T Cheng,J Moore,111,1026,4,1:43.30,17
HV_2000-1-26_7,11,9.0,IDEAL PARTNER (BT159),D Boeuf,K W Lui,123,1039,5,1:43.70,18
HV_2000-1-26_7,12,6.0,JAMIESON (BV190),K H Ting,P C Kan,126,959,8,1:44.50,77
HV_2000-1-26_7,WX-A,2.0,CITY PATROL (BN048),K S Yu,T P Wong,128,---,---,---,---
HV_2000-1-26_7,WV-A,11.0,ON FIRE (BP248),F Sanchez,P Chapple-Hyam,121,---,---,---,---
HV_2000-1-5_1,1,9.0,NEW PEGASUS II (BS256),S King,L Fownes,117,1116,12,1:51.40,7.8
HV_2000-1-5_1,2,8.0,PARADISE CHASE (BS059),E Legrix,G Lane,119,982,3,1:51.50,4.6
HV_2000-1-5_1,3,11.0,SUPER DRIVE (BS296),J Quinn,P C Kan,115,1050,9,1:51.50,68.0
HV_2000-1-5_1,4,5.0,RED COMMANDER (BP097),D Whyte,T P Wong,126,1086,5,1:51.80,2.4
HV_2000-1-5_1,5,3.0,SAVVY TRIO (BN156),R Fradd,T K Ng,128,1089,2,1:51.90,10.0
HV_2000-1-5_1,6,12.0,MERRY MAPLE (BM038),W M Lai,P C Kan,113,1118,1,1:52.10,36.0
HV_2000-1-5_1,7,10.0,UNLIMITEDDIMENSION (BM120),E Saint-Martin,K C Lo,119,990,7,1:52.40,18.0
HV_2000-1-5_1,8,1.0,AERIAL SHOT (BT259),B Marcus,D A Hayes,128,1003,8,1:52.70,10.0
HV_2000-1-5_1,9,7.0,CHARISMA (BM221),K H Ting,P C Kan,122,1001,11,1:52.70,16.0
HV_2000-1-5_1,10,4.0,OSPREY REEF (BS272),F Sanchez,D Hill,126,999,10,1:53.00,20.0
HV_2000-1-5_1,11,6.0,WIN STAR (BS285),D Boeuf,K W Lui,123,1058,4,1:54.30,49.0
HV_2000-1-5_1,12,2.0,EASY MONEY (BT101),W S Yu,T W Leung,121,1074,6,0:00.00,25.0
HV_2000-1-5_2,1,7.0,SAINT TAK (BN198),B Doyle,B Hutchison,125,1100,3,1:41.70,18
HV_2000-1-5_2,2,2.0,BE MY HEART (BP049),K H Yu,B K Ng,128,1050,9,1:42.00,3.4
HV_2000-1-5_2,3,5.0,KING'S GLAMOUR (BN180),R Fradd,J Moore,127,1083,12,1:42.00,7.2
HV_2000-1-5_2,4,3.0,CASH FORTUNE (BM188),S King,B Hutchison,133,1093,5,1:42.30,9
HV_2000-1-5_2,5,11.0,DIAMOND KING (BN121),D Whyte,Y O Wong,119,1131,11,1:42.60,4.5
HV_2000-1-5_2,6,1.0,SHINING WINNER (BL141),E Legrix,G Lane,134,1119,4,1:42.80,12
HV_2000-1-5_2,7,4.0,NAMJONG BROTHERS (BN025),F Coetzee,A S Cruz,128,1168,1,1:42.90,35
HV_2000-1-5_2,8,6.0,CIGAR KING (BS044),J Quinn,P C Kan,125,1008,7,1:43.10,8.3
HV_2000-1-5_2,9,10.0,V-MING (BL048),D Boeuf,T K Ng,122,1046,6,1:43.20,18
HV_2000-1-5_2,10,9.0,LUCKY GUEST (BN051),K S Yu,K W Lui,124,1000,2,1:43.30,12
HV_2000-1-5_2,11,12.0,SUPER LORD (BM067),K H Ting,P C Kan,113,1051,10,1:43.40,49
HV_2000-1-5_2,12,8.0,TIANJIN PRIDE (BT185),K C Tsang,L Fownes,120,1075,8,1:44.80,99
HV_2000-1-5_2,WX,,THE VITALITY STAR (BT201),Y T Cheng,S T Wong,118,---,---,---,---
HV_2000-1-5_3,1,6.0,GOLDEN BULLET (BP120),F Sanchez,T W Leung,124,1074,6,1:41.70,6.0
HV_2000-1-5_3,2,8.0,STAR OF WAH YAN (BP105),R Fradd,A T Millard,122,1039,2,1:41.90,6.0
HV_2000-1-5_3,3,5.0,GRAND PRIZE (BL087),J Quinn,P C Kan,126,997,1,1:42.00,8.3
HV_2000-1-5_3,4,3.0,CHEERFUL (BM193),K H Ting,T W Leung,129,1084,3,1:42.30,18.0
HV_2000-1-5_3,5,1.0,LASER PRIDE (BS277),K H Yu,P F Yiu,127,1082,8,1:42.30,5.6
HV_2000-1-5_3,6,7.0,BEETLE (BT196),D Boeuf,B K Ng,123,933,12,1:42.40,15.0
HV_2000-1-5_3,7,11.0,FULL MARKS (BS139),S K Sit,L Ho,109,1143,10,1:42.50,25.0
HV_2000-1-5_3,8,9.0,BIG TREASURE (BN164),K C Tsang,L Fownes,116,1099,5,1:42.50,17.0
HV_2000-1-5_3,9,2.0,SUPER CONQUEROR (BM110),D Whyte,K C Lo,131,1126,11,1:42.80,14.0
HV_2000-1-5_3,10,10.0,COOL RUNNING (BT018),F Coetzee,A S Cruz,121,1055,9,1:42.80,3.5
HV_2000-1-5_3,11,4.0,HAVE A GOOD TIME (BV090),P Smullen,S T Wong,129,971,4,1:43.20,83.0
HV_2000-1-5_3,12,12.0,CHAMPION RANGER (BT149),W M Lai,P C Kan,113,999,7,1:43.20,99.0
HV_2000-1-5_4,1,7.0,MANY HAPPY RETURNS (BP126),E Saint-Martin,L Ho,129,989,10,1:40.20,8.9
HV_2000-1-5_4,2,3.0,BRILLIANT WAY (BS209),W Woods,L Fownes,134,1064,7,1:40.50,9.4
HV_2000-1-5_4,3,1.0,DECOUVERT (BT114),B Doyle,T W Leung,135,1028,3,1:40.50,5.5
HV_2000-1-5_4,4,11.0,DESTINATION (BS113),F Coetzee,A S Cruz,122,1145,9,1:40.50,36.0
HV_2000-1-5_4,5,2.0,IMPRESSIONIST (BT077),E Legrix,I W Allan,135,999,8,1:40.50,5.9
HV_2000-1-5_4,6,12.0,DIAMOND AND GOLD (BP100),J Quinn,P C Kan,114,1080,5,1:40.80,24.0
HV_2000-1-5_4,7,10.0,AISLO (BT036),F Sanchez,D Hill,122,962,6,1:40.80,12.0
HV_2000-1-5_4,8,8.0,TOP LIGHT (BP219),Y T Cheng,D A Hayes,119,1035,4,1:40.90,7.4
HV_2000-1-5_4,9,6.0,ALL WIN (BT106),R Fradd,J Moore,130,1096,2,1:41.00,5.6
HV_2000-1-5_4,10,9.0,CHARMING GUEST (BM098),K H Yu,P F Yiu,118,1052,1,1:41.30,32.0
HV_2000-1-5_4,11,5.0,STRIKERS (BP090),B Marcus,T P Cheung,132,1038,12,1:41.50,11.0
HV_2000-1-5_4,12,4.0,PERFECT STAR (BP031),D Whyte,T K Ng,133,1166,11,1:41.50,16.0
HV_2000-1-5_5,1,1.0,SCENIC WONDER (BT266),W Woods,L Fownes,134,1135,7,1:41.50,2.5
HV_2000-1-5_5,2,5.0,DANCING SURPASS (BT027),R Fradd,B Hutchison,126,1071,3,1:41.60,10.0
HV_2000-1-5_5,3,11.0,GOLDEN BELL (BT256),K H Ting,P C Kan,119,983,8,1:41.80,15.0
