day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Running Position,Finish Time,Win Odds
HV_2010-1-13_1,1,1.0,ALMIGHTY (CK006),A Gryder,D Cruz,133,1211,12,10 10 10 1,1:41.22,19.0
HV_2010-1-13_1,2,4.0,AIPODER IMAGE (CJ031),T H So,L Ho,118,989,7,1 1 1 2,1:41.34,2.4
HV_2010-1-13_1,3,9.0,ZERO GRAVITY (CH037),D Whyte,K L Man,123,1132,2,2 4 2 3,1:41.38,23.0
HV_2010-1-13_1,4,2.0,DASHING CHAMPION (CC015),M Chadwick,B K Ng,130,1174,6,4 5 4 4,1:41.45,9.5
HV_2010-1-13_1,5,5.0,DAILY DOUBLE (CK043),B Doyle,T W Leung,128,1103,8,9 9 9 5,1:41.46,4.0
HV_2010-1-13_1,6,12.0,MAXIMUM CHARM (CJ056),M W Leung,Y O Wong,111,1055,4,8 8 8 6,1:41.63,21.0
HV_2010-1-13_1,7,8.0,ROMANCING TAMAR (CK176),W M Lai,C S Shum,121,1028,10,11 11 11 7,1:41.72,19.0
HV_2010-1-13_1,8,10.0,FABULOUS START (CK151),Z Purton,T K Ng,119,1006,5,7 7 7 8,1:41.74,10.0
HV_2010-1-13_1,9,11.0,BAUHINIA (CD118),S K Sit,S Woods,114,1050,1,5 6 5 9,1:41.78,21.0
HV_2010-1-13_1,10,7.0,GENERAL POWER (CJ256),O Doleuze,C W Chang,126,1066,9,6 3 3 10,1:45.34,18.0
HV_2010-1-13_1,11,3.0,LANCELOT (CJ271),K C Leung,A Lee,124,1211,11,3 2 6 11,1:45.97,73.0
HV_2010-1-13_1,12,6.0,PERFECT MATCH (CJ072),W Pike,J Size,128,1051,3,12 12 12 12,1:47.58,25.0
HV_2010-1-13_2,1,2.0,TRAVEL GUIDE (CK101),K C Leung,C H Yip,126,1037,1,4 4 3 1,1:41.32,2.2
HV_2010-1-13_2,2,12.0,ROCKALOT (CH163),J Lloyd,P F Yiu,115,1020,5,5 5 6 2,1:41.60,33.0
HV_2010-1-13_2,3,9.0,BULB TREASURE (CH048),H W Lai,T K Ng,117,1090,2,2 2 2 3,1:41.63,9.0
HV_2010-1-13_2,4,1.0,MEGA BULLET (CH192),A Suborics,C Fownes,133,1077,3,6 6 5 4,1:41.79,15.0
HV_2010-1-13_2,5,11.0,LUCKY TYCOON (CH318),W M Lai,A Schutz,113,1035,6,3 3 4 5,1:41.89,6.1
HV_2010-1-13_2,6,3.0,MAINLAND SHUTTLE (CG315),G Mosse,A S Cruz,132,1154,7,8 8 7 6,1:41.96,6.3
HV_2010-1-13_2,7,5.0,HARRY HARRY (CD019),Z Purton,K L Man,131,1165,12,11 11 10 7,1:42.03,13.0
HV_2010-1-13_2,8,10.0,SAMBUOYANT (CE172),W Pike,P O'Sullivan,117,1244,4,12 12 12 8,1:42.21,45.0
HV_2010-1-13_2,9,7.0,SPICY SHRIMP (CL067),K L Chui,Y S Tsui,119,1057,10,9 9 8 9,1:42.25,20.0
HV_2010-1-13_2,10,6.0,ENERGIZED (CK135),S K Sit,C W Chang,126,983,9,1 1 1 10,1:42.51,70.0
HV_2010-1-13_2,11,4.0,SUNSHINE BOY (CJ281),D Whyte,B K Ng,132,1014,11,10 10 11 11,1:42.68,24.0
HV_2010-1-13_2,12,8.0,FORTUNE WARRIOR (CD096),B Doyle,T W Leung,121,1079,8,7 7 9 12,1:42.93,21.0
HV_2010-1-13_3,1,4.0,HIGH RETURN (CK164),O Doleuze,C H Yip,131,1142,2,4 5 1,1:10.55,2.9
HV_2010-1-13_3,2,11.0,BIG KAHUNA (CG177),J Lloyd,P O'Sullivan,118,1082,6,8 8 2,1:10.57,21
HV_2010-1-13_3,3,12.0,WITHALLMYHEART (CE268),M W Leung,T K Ng,115,1139,7,2 3 3,1:10.65,27
HV_2010-1-13_3,4,3.0,DARPANA (CK256),D Whyte,D E Ferraris,131,1014,10,10 10 4,1:10.73,16
HV_2010-1-13_3,5,1.0,COUNTRY MAGIC (CH069),M Chadwick,A S Cruz,130,1071,9,5 2 5,1:10.82,14
HV_2010-1-13_3,6,7.0,ALL THE WINNERS (CL019),H W Lai,L Ho,122,1161,11,1 1 6,1:10.88,25
HV_2010-1-13_3,7,2.0,MORNING GREEN (CK352),B Prebble,D J Hall,132,1114,5,6 6 7,1:10.89,2.6
HV_2010-1-13_3,8,5.0,LUCKY WINNER (CE124),K C Leung,A Schutz,119,1137,1,7 7 8,1:10.97,6.3
HV_2010-1-13_3,9,8.0,SHOWTIME (CK278),W Pike,J Size,124,1002,8,3 4 9,1:11.03,19
HV_2010-1-13_3,10,9.0,WIN PET (CK409),B Doyle,T W Leung,124,1096,3,9 9 10,1:11.11,53
HV_2010-1-13_3,11,10.0,SOLITAIRE (CK167),C W Wong,C S Shum,116,1199,4,11 11 11,1:13.62,99
HV_2010-1-13_3,WV,6.0,SPARKLING FEELING (CL047),A Suborics,C Fownes,126,---,---,---,---,---
HV_2010-1-13_4,1,3.0,STEEL NERVES (CG320),J Lloyd,C W Chang,130,1172,7,7 7 6 1,1:41.11,24
HV_2010-1-13_4,2,6.0,PERFECT TEN (CL030),B Prebble,C Fownes,122,1134,4,5 4 4 2,1:41.22,2.2
HV_2010-1-13_4,3,8.0,CENTURY MOLLY (CK067),C W Wong,D Cruz,116,1058,3,2 3 3 3,1:41.27,4.7
HV_2010-1-13_4,4,11.0,CLASSA SUPREME (CG261),T H So,L Ho,104,1023,11,4 2 1 4,1:41.30,11
HV_2010-1-13_4,5,9.0,HAPPY CHA CHA (CK296),W C Marwing,Y S Tsui,118,1000,5,8 8 9 5,1:41.43,42
HV_2010-1-13_4,6,1.0,CHATER DE LAGO (CG246),M Chadwick,D E Ferraris,130,1212,6,9 9 8 6,1:41.47,9.5
HV_2010-1-13_4,7,7.0,SOHNA (CG183),O Doleuze,S Woods,121,1097,1,3 5 5 7,1:41.58,5.8
HV_2010-1-13_4,8,5.0,AMAZING FORTUNE (CH235),H W Lai,K W Lui,123,1100,8,10 10 10 8,1:41.74,16
HV_2010-1-13_4,9,12.0,LIVERBIRD (CE055),W Pike,C S Shum,114,1162,12,11 11 11 9,1:41.84,28
HV_2010-1-13_4,10,4.0,KINGSTON MARBLE (CE244),W M Lai,T K Ng,126,1081,10,1 1 2 10,1:42.15,54
HV_2010-1-13_4,11,10.0,PERPETUAL DELIGHT (CK200),K L Chui,A Schutz,112,1026,2,6 6 7 11,1:42.31,89
HV_2010-1-13_4,WV-A,2.0,ELECTRONIC MASTER (CJ135),D Whyte,K L Man,132,---,---,---,---,---
HV_2010-1-13_5,1,4.0,YUE LU TREASURE (CJ184),B Prebble,D J Hall,123,974,8,9 8 9 1,1:39.74,4.0
HV_2010-1-13_5,2,7.0,GOOD PARTNER (CE221),T H So,L Ho,111,1150,6,8 9 8 2,1:40.18,22.0
HV_2010-1-13_5,3,11.0,MY MATE ADRIC (CL004),M Chadwick,Y S Tsui,114,1128,9,2 2 2 3,1:40.20,7.3
