day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2001-10-31_8,5,10.0,AUTHORISED (BP125),D Dunn,J Size,115,1059,11,0:59.00,24.0
HV_2001-10-31_8,6,2.0,CLASSIC JESTER (BP208),M W Leung,I W Allan,122,1035,9,0:59.10,10.0
HV_2001-10-31_8,7,7.0,WIN OKAY (CA188),H K Yim,K W Lui,123,1096,3,0:59.30,6.4
HV_2001-10-31_8,8,8.0,TOP QUALITY (BT212),R Fradd,P F Yiu,119,1086,7,0:59.30,40.0
HV_2001-10-31_8,9,4.0,JUST WIN (BV312),A Marcus,T W Leung,127,1002,5,0:59.40,3.9
HV_2001-10-31_8,10,9.0,SMART WIN (CA372),K H Ting,P C Kan,118,965,1,0:59.40,37.0
HV_2001-10-31_8,11,11.0,GOOD TIME FOR ALL (BS106),W Woods,Y O Wong,116,1015,12,1:00.10,16.0
HV_2001-10-31_8,12,6.0,WINNING PLEASURE (CA240),D Whyte,D Oughton,125,1036,10,1:01.10,7.3
HV_2001-11-21_1,1,1.0,AMITY (CA036),D Dunn,D A Hayes,133,1059,11,0:58.50,3.5
HV_2001-11-21_1,2,10.0,FLYING KNIGHT (BV268),W C Marwing,I W Allan,115,1168,5,0:58.70,4.5
HV_2001-11-21_1,3,4.0,WINWIN COMBINATION (BP340),A Marcus,L Fownes,127,1126,8,0:58.80,12.0
HV_2001-11-21_1,4,2.0,HEAVENLY WIND (BP313),S King,D Cruz,132,1129,2,0:58.80,9.9
HV_2001-11-21_1,5,11.0,FORTUNE RIVER (BT226),K C Tsang,B K Ng,110,1173,6,0:58.80,11.0
HV_2001-11-21_1,6,8.0,KEY LARGO (BP320),W M Lai,D Hill,123,1084,7,0:58.90,17.0
HV_2001-11-21_1,7,12.0,GLORIOUS WINNER (CA083),J Egan,L Ho,113,1055,4,0:59.20,13.0
HV_2001-11-21_1,8,9.0,CORE PRINCIPLES (BS229),E Legrix,Y O Wong,120,1100,1,0:59.20,19.0
HV_2001-11-21_1,9,3.0,ARROWMINT (BN011),R Fradd,T K Ng,130,1046,12,0:59.30,15.0
HV_2001-11-21_1,10,7.0,GOOD SPIRIT (BS246),H K Yim,K C Lo,123,1045,10,0:59.40,8.9
HV_2001-11-21_1,11,5.0,HANDSOME FORTUNE (CA009),K H Ting,K C Lo,126,1060,3,0:59.50,16.0
HV_2001-11-21_1,12,6.0,GOLD FLASK (BS221),T Culhane,T W Leung,123,1044,9,0:59.50,45.0
HV_2001-11-21_2,1,6.0,SONIC (BP066),K C Tsang,L Fownes,120,1143,3,1:11.00,14.0
HV_2001-11-21_2,2,2.0,WELL EXPRESS (BV023),A Marcus,T W Leung,127,1087,8,1:11.00,8.0
HV_2001-11-21_2,3,9.0,TAI PO FRIEND (CA257),R Fradd,K L Man,121,1079,11,1:11.00,12.0
HV_2001-11-21_2,4,3.0,CIRCUIT KINGDOM (CB046),D Whyte,Y O Wong,126,1098,12,1:11.10,9.3
HV_2001-11-21_2,5,11.0,AUTHORISED (BP125),D Dunn,J Size,120,1073,9,1:11.20,5.8
HV_2001-11-21_2,6,7.0,SUNNY (BV040),F Coetzee,D Cruz,123,1046,4,1:11.30,4.1
HV_2001-11-21_2,7,5.0,SWEETIE (CB036),J Egan,L Ho,126,1030,5,1:11.30,24.0
HV_2001-11-21_2,8,1.0,JET JACKSON (BT157),E Legrix,J Moore,129,968,2,1:11.60,4.5
HV_2001-11-21_2,9,8.0,THE BEST WINNER (BP329),S King,D Hill,123,1100,1,1:11.60,40.0
HV_2001-11-21_2,10,12.0,WINNING MASCOT (BT105),K H Ting,P C Kan,116,1064,6,1:12.00,23.0
HV_2001-11-21_2,11,10.0,ASIA STAR (CA264),S K Sit,T P Wong,117,1151,10,1:13.00,99.0
HV_2001-11-21_2,12,4.0,LIGHTNING FAST (CB076),B Marcus,D A Hayes,126,1173,7,1:13.20,12.0
HV_2001-11-21_3,1,10.0,NOBLE BOY (BV222),A Marcus,A T Millard,122,1025,3,1:41.60,3.8
HV_2001-11-21_3,2,3.0,WINNING LUCK (BP227),R Fradd,T K Ng,129,1176,5,1:41.90,5.5
HV_2001-11-21_3,3,11.0,MAGIC WIN (BV196),D Whyte,I W Allan,118,1183,6,1:42.10,4.7
HV_2001-11-21_3,4,2.0,WATCH ME WIN (CA211),D Dunn,T W Leung,129,998,4,1:42.20,29.0
HV_2001-11-21_3,5,7.0,FUN MANAGER (CA044),B Marcus,D A Hayes,127,1051,7,1:42.30,6.8
HV_2001-11-21_3,6,5.0,MELROSE STAR (BS091),W M Lai,Y O Wong,128,1124,1,1:42.30,16.0
HV_2001-11-21_3,7,8.0,QUI VIVRA VERRA (BP143),S Dye,D Oughton,125,1129,9,1:42.40,13.0
HV_2001-11-21_3,8,1.0,SKY HAWK (BS070),M W Leung,J Moore,122,963,11,1:43.10,8.0
HV_2001-11-21_3,9,9.0,MISSION POSSIBLE (CA070),S King,D Cruz,124,1043,2,1:43.40,89.0
HV_2001-11-21_3,10,4.0,FLOWERS PRIDE (CA123),H K Yim,T P Wong,128,1075,8,1:43.60,30.0
HV_2001-11-21_3,11,12.0,TWEET (CA326),J Egan,S T Wong,118,1045,10,1:43.80,23.0
HV_2001-11-21_3,12,6.0,BOLD VICTORY (BS023),T Culhane,K C Lo,127,1050,12,1:44.60,29.0
HV_2001-11-21_4,1,8.0,JADE RUYI (BV118),J Egan,L Ho,121,973,11,1:51.50,3.5
HV_2001-11-21_4,2,3.0,THISTLEJADE (CA161),T Culhane,T P Wong,130,1024,4,1:51.60,11.0
HV_2001-11-21_4,3,2.0,SUCCESSFUL SPIRIT (BV226),F Coetzee,A S Cruz,131,1195,3,1:51.70,8.7
HV_2001-11-21_4,4,9.0,HONEST STEED (BV135),D Whyte,S T Wong,120,980,12,1:51.70,5.6
HV_2001-11-21_4,5,6.0,MILLENNIUM LEGEND (BV246),G Mosse,P C Kan,123,1022,1,1:51.90,7.2
HV_2001-11-21_4,6,10.0,CHARMING STRIDE (BV325),W M Lai,T K Ng,117,1065,5,1:51.90,27.0
HV_2001-11-21_4,7,12.0,KASHMAC (BT084),S King,D Oughton,115,1063,6,1:51.90,35.0
HV_2001-11-21_4,8,5.0,QUICK STEP (CA074),H K Yim,D Cruz,127,1073,7,1:52.00,7.0
HV_2001-11-21_4,9,1.0,GUSCOTT (BS207),K C Tsang,B K Ng,129,1108,2,1:52.10,12.0
HV_2001-11-21_4,10,7.0,WE KNOW WHEN (BN165),M W Leung,G Lane,115,1039,8,1:52.60,33.0
HV_2001-11-21_4,11,4.0,EXPRESS LOT (BT188),S Dye,D A Hayes,127,1099,9,1:52.80,27.0
HV_2001-11-21_4,12,11.0,EYE'S MAGIC (CA114),E Legrix,K W Lui,116,1037,10,1:53.60,19.0
HV_2001-11-21_5,1,1.0,LONGMARK (BT294),W M Lai,T K Ng,130,1105,12,1:41.40,33
HV_2001-11-21_5,2,2.0,TELECOM PRINCE (BP223),D Whyte,Y O Wong,129,1103,8,1:41.50,3.7
HV_2001-11-21_5,3,10.0,DANCING SURPASS (BT027),D Dunn,J Size,116,1131,2,1:41.70,8.5
HV_2001-11-21_5,4,6.0,BOLD VISION (CA091),W C Marwing,L Fownes,123,1039,1,1:41.70,4.7
HV_2001-11-21_5,5,3.0,WONDERFUL LIFE (BV285),F Coetzee,A S Cruz,129,1014,7,1:41.90,6
HV_2001-11-21_5,6,7.0,HARMONY PRINCE (BS092),H K Yim,S T Wong,122,1119,6,1:41.90,10
HV_2001-11-21_5,7,8.0,FAIRY TALE (BV233),E Legrix,K W Lui,121,1021,3,1:42.10,16
HV_2001-11-21_5,8,12.0,STAR OF TAI PO (BT293),G Mosse,P C Kan,120,1075,10,1:42.80,11
HV_2001-11-21_5,9,11.0,LEAD TO WIN (BV081),K C Tsang,B K Ng,112,1079,11,1:43.00,24
HV_2001-11-21_5,10,5.0,WORLD STAR (BT141),S Dye,G Lane,124,1037,5,1:44.10,9.8
HV_2001-11-21_5,11,9.0,ARABICA (BS254),M W Leung,D Cruz,112,1157,4,1:45.40,48
HV_2001-11-21_5,12,4.0,HONG KONG STAR (CB072),J Egan,L Ho,126,1008,9,0:00.00,89
HV_2001-11-21_5,WV,,INCREDIBLE (CA359),S King,D A Hayes,113,---,---,---,---
HV_2001-11-21_6,1,3.0,NEW ASIANS (BT019),S Dye,K W Lui,128,1005,12,1:41.70,10.0
HV_2001-11-21_6,2,11.0,FRENCH CONNECTION (CA384),K H Ting,P C Kan,115,1097,2,1:41.70,10.0
HV_2001-11-21_6,3,5.0,SIROCCO (CA169),R Fradd,A T Millard,126,1059,9,1:41.80,2.2
HV_2001-11-21_6,4,8.0,WONDERFUL WINNERS (BN217),W C Marwing,K L Man,121,1020,5,1:42.00,12.0
HV_2001-11-21_6,5,2.0,CELESTIAL CHIEF (BT107),B Marcus,D A Hayes,130,1171,3,1:42.00,11.0
HV_2001-11-21_6,6,4.0,HIGHLAND LEGEND (BT139),A Marcus,J Moore,126,1034,6,1:42.00,23.0
HV_2001-11-21_6,7,7.0,DANCING SOUND (CA066),D Whyte,L Ho,122,1055,4,1:42.30,5.9
HV_2001-11-21_6,8,12.0,FRUITFUL TRIP (BP331),K C Tsang,L Fownes,110,1124,10,1:42.40,47.0
HV_2001-11-21_6,9,6.0,NON SEQUITUR (BV093),F Coetzee,A S Cruz,123,955,1,1:42.70,21.0
HV_2001-11-21_6,10,1.0,TEMMOKU (BV108),E Legrix,T W Leung,131,956,11,1:42.90,40.0
HV_2001-11-21_6,11,10.0,WINNING PLEASURE (CA240),M W Leung,D Oughton,112,1035,8,1:43.30,31.0
HV_2001-11-21_6,12,9.0,PROFIT DAY (BV335),H K Yim,T K Ng,119,1083,7,1:43.70,16.0
HV_2001-11-21_7,1,8.0,SUPER GOAL STRIKER (BV173),B Marcus,A S Cruz,132,1045,1,1:51.10,5.1
HV_2001-11-21_7,2,10.0,HIGH SKY (BS203),W C Marwing,P F Yiu,115,997,4,1:51.10,15
HV_2001-11-21_7,3,6.0,HORNET (BP238),G Mosse,P C Kan,122,1096,8,1:51.20,14
HV_2001-11-21_7,4,3.0,HUNTING LAD (BP153),D Dunn,D A Hayes,123,1057,12,1:51.30,13
HV_2001-11-21_7,5,9.0,SCENIC WONDER (BT266),S King,L Fownes,120,1189,7,1:51.30,8.7
HV_2001-11-21_7,6,12.0,ASPIRATION (BP003),A Marcus,A T Millard,115,1024,6,1:51.40,13
HV_2001-11-21_7,7,4.0,TELECOM CHIEF (BS098),D Whyte,Y O Wong,123,1109,5,1:51.40,3.5
HV_2001-11-21_7,8,11.0,MANY HAPPY RETURNS (BP126),S K Sit,L Ho,111,1013,9,1:51.70,40
HV_2001-11-21_7,9,2.0,MILLENNIUM SUPREME (BV228),F Coetzee,A S Cruz,124,1135,11,1:51.70,8.4
HV_2001-11-21_7,10,5.0,EVER GLORY (CA199),J Egan,K W Lui,122,1090,3,1:51.90,11
HV_2001-11-21_7,11,1.0,BIA DESERT (CB108),H K Yim,D Cruz,131,1069,2,1:52.20,28
HV_2001-11-21_7,12,7.0,SLOTOP (CA064),S Dye,G Lane,121,1144,10,1:53.00,14
HV_2001-11-21_7,WV,,PEACEFUL CENTURY (BV232),E Legrix,T W Leung,120,---,---,---,---
HV_2001-11-21_8,1,11.0,FLIGHT OF FANCY (BV069),J Egan,L Fownes,113,1077,3,1:50.40,7.8
HV_2001-11-21_8,2,7.0,CHOCOLATE TYCOON (BT257),F Coetzee,A S Cruz,119,1189,8,1:50.50,6.3
HV_2001-11-21_8,3,1.0,ARRIBA-ARRIBA (BT079),H K Yim,K L Man,127,1022,5,1:50.70,30.0
HV_2001-11-21_8,4,4.0,CUPID (BV043),D Dunn,D Hill,124,1032,7,1:50.80,8.1
HV_2001-11-21_8,5,10.0,DANDY BUNNY (BV328),S Dye,S T Wong,114,1060,9,1:50.80,4.6
HV_2001-11-21_8,6,2.0,FRAME'S PEOPLE (BV257),D Whyte,T K Ng,127,1200,4,1:50.90,5.0
HV_2001-11-21_8,7,6.0,EXCEL KID (BN168),A Marcus,J Moore,123,1082,1,1:51.00,29.0
HV_2001-11-21_8,8,9.0,MAJESTIC WARRIOR (BV234),W C Marwing,I W Allan,115,1025,11,1:51.50,13.0
HV_2001-11-21_8,9,8.0,TAMBORA STAR (BS097),S K Sit,K W Lui,115,1146,2,1:51.80,21.0
HV_2001-11-21_8,10,5.0,STINGER (BV109),M W Leung,D Oughton,117,1063,10,1:52.00,29.0
HV_2001-11-21_8,11,12.0,ME AND YOU (BT011),K H Ting,P F Yiu,113,1234,6,1:52.40,31.0
HV_2001-11-21_8,12,3.0,DIAMOND AND GOLD (BP100),G Mosse,P C Kan,126,1113,12,1:52.70,7.3
HV_2001-11-28_1,1,3.0,OPTIC CHIEF (BV072),W M Lai,Y O Wong,129,988,8,1:52.70,5.8
HV_2001-11-28_1,2,10.0,BORN SMART (BV138),W C Marwing,D Cruz,119,1054,4,1:52.70,40.0
HV_2001-11-28_1,3,6.0,SPARTAN (BN118),A Marcus,A T Millard,123,1114,2,1:52.90,6.3
HV_2001-11-28_1,4,9.0,CHIEF'S FORTUNE (BS222),R Fradd,J Size,120,1013,12,1:53.10,3.7
HV_2001-11-28_1,5,8.0,FLORAL CHEERS (BV068),H K Yim,K W Lui,121,1118,1,1:53.20,6.9
HV_2001-11-28_1,6,1.0,EXCELLENCE FOREVER (CA297),G Mosse,P C Kan,133,903,11,1:53.20,8.3
HV_2001-11-28_1,7,2.0,WIN IT ALL (BN026),J Egan,B K Ng,130,1040,9,1:53.20,8.2
HV_2001-11-28_1,8,7.0,NATURE'S TREASURE (BV167),E Legrix,L Ho,122,1073,5,1:54.20,16.0
HV_2001-11-28_1,9,12.0,UNCONDITIONAL LOVE (BV273),M W Leung,D Oughton,106,970,3,1:54.50,28.0
HV_2001-11-28_1,10,4.0,WINNING SUPREME (BP130),K H Ting,K C Lo,128,1106,10,1:55.70,32.0
HV_2001-11-28_1,11,11.0,FLYING MAGIC (BV057),K C Tsang,T K Ng,110,1234,7,1:57.60,99.0
HV_2001-11-28_1,TNP,5.0,ALLEZ ALLEZ (BV205),T Culhane,S T Wong,125,937,6,---,14.0
HV_2001-11-28_2,1,11.0,GOLD FLASK (BS221),E Legrix,T W Leung,117,1043,1,1:12.00,16.0
HV_2001-11-28_2,2,6.0,HEADING TO WIN (BM068),F Coetzee,A S Cruz,126,1194,4,1:12.10,7.0
HV_2001-11-28_2,3,7.0,ARROWMINT (BN011),R Fradd,T K Ng,125,1038,12,1:12.10,17.0
HV_2001-11-28_2,4,1.0,SOLO (BT127),S Dye,J Size,130,1154,5,1:12.30,4.0
HV_2001-11-28_2,5,3.0,RORY'S BID (BP272),A Marcus,J Moore,129,1114,10,1:12.30,17.0
HV_2001-11-28_2,6,12.0,CORE PRINCIPLES (BS229),H K Yim,Y O Wong,113,1097,8,1:12.40,48.0
HV_2001-11-28_2,7,9.0,CALIFORNIA TYCOON (CA051),W C Marwing,P F Yiu,120,1008,11,1:12.40,28.0
HV_2001-11-28_2,8,2.0,NO COMPETITOR (BP157),M W Leung,G Lane,122,1150,9,1:12.50,12.0
HV_2001-11-28_2,9,4.0,AMERICAN WIN (BV065),B Marcus,D Oughton,128,1073,2,1:12.50,4.0
HV_2001-11-28_2,10,5.0,EYE'S MAGIC (CA114),D Dunn,K W Lui,126,1035,7,1:12.50,71.0
HV_2001-11-28_2,11,10.0,KEY LARGO (BP320),W M Lai,D Hill,118,1085,6,1:12.50,17.0
HV_2001-11-28_2,12,8.0,SOUND LOVER (BN110),K H Ting,K C Lo,124,1093,3,1:12.70,5.6
HV_2001-11-28_3,1,8.0,COUNTRY DRAGON (BV294),F Coetzee,A S Cruz,122,1015,3,1:41.50,2.3
HV_2001-11-28_3,2,10.0,PROFIT TREASURE (CA077),D Dunn,K L Man,120,1001,4,1:41.70,12.0
HV_2001-11-28_3,3,2.0,JUST IN TIME (BV215),R Fradd,A T Millard,129,1122,6,1:41.90,5.8
HV_2001-11-28_3,4,9.0,DE INTEGRO (BS079),J Egan,P Chapple-Hyam,120,1093,1,1:41.90,10.0
HV_2001-11-28_3,5,5.0,HANDSOME MAN (BS012),A Marcus,T W Leung,124,1050,5,1:42.10,14.0
HV_2001-11-28_3,6,6.0,INDY'S GEM (BS077),M W Leung,D Oughton,117,1016,10,1:42.40,24.0
HV_2001-11-28_3,7,12.0,WINNING DELIGHTS (CA054),W C Marwing,I W Allan,117,954,2,1:42.50,10.0
HV_2001-11-28_3,8,7.0,MILLENNIUM LEGEND (BV246),G Mosse,P C Kan,123,1022,7,1:42.60,6.4
HV_2001-11-28_3,9,1.0,CULLINAN (BV034),E Legrix,Y O Wong,129,1087,11,1:43.50,34.0
HV_2001-11-28_3,10,3.0,SEATTLE SUN (BS116),K C Tsang,D Cruz,126,1059,8,1:43.90,35.0
HV_2001-11-28_3,11,11.0,GLORY ST PAUL'S (CA303),H K Yim,T K Ng,117,998,9,1:45.80,99.0
HV_2001-11-28_3,12,4.0,GOLDEN KING (CA358),W M Lai,K C Lo,127,1157,12,1:47.30,99.0
HV_2001-11-28_4,1,2.0,AFICIONADO (BV293),S Dye,J Size,126,1157,7,1:11.00,2.6
HV_2001-11-28_4,2,6.0,CALIFORNIA KID (CA219),D Dunn,D A Hayes,123,1137,5,1:11.00,6.0
HV_2001-11-28_4,3,1.0,FAIRWAY FINDER (BV021),F Coetzee,J Moore,130,1093,4,1:11.00,9.6
HV_2001-11-28_4,4,10.0,CYBER WISDOM (BV308),T Culhane,T W Leung,118,1056,1,1:11.00,5.0
HV_2001-11-28_4,5,4.0,THE MOST DAUNTLESS (BT171),M W Leung,G Lane,119,1105,10,1:11.20,35.0
HV_2001-11-28_4,6,5.0,TURF LUCK (CB014),R Fradd,K W Lui,126,1040,8,1:11.20,16.0
HV_2001-11-28_4,7,8.0,LUCKY KING (CA304),W M Lai,T K Ng,120,1041,3,1:11.30,9.7
HV_2001-11-28_4,8,9.0,HAPPY LIFE (BV332),E Legrix,B K Ng,118,1031,12,1:11.80,30.0
HV_2001-11-28_4,9,12.0,STAR OF WAH YAN (BP105),S K Sit,A T Millard,110,1069,2,1:11.90,38.0
HV_2001-11-28_4,10,7.0,TOP QUALITY (BT212),W C Marwing,P F Yiu,121,1086,9,1:11.90,35.0
HV_2001-11-28_4,11,11.0,HENNESSY STAR (CA071),B Marcus,L Fownes,117,1122,6,1:11.90,14.0
HV_2001-11-28_4,12,3.0,HAPPY HARVEST (CB087),K C Tsang,K L Man,123,1093,11,1:12.00,99.0
HV_2001-11-28_5,1,2.0,BACK SEAT DRIVER (CA011),A Marcus,T W Leung,128,1151,3,0:58.10,4.6
HV_2001-11-28_5,2,3.0,TOP WINNER (CA007),S Dye,D A Hayes,127,1092,6,0:58.10,2.4
HV_2001-11-28_5,3,9.0,HUGE HOPE (BV245),J Egan,J Moore,118,1150,4,0:58.30,16.0
HV_2001-11-28_5,4,8.0,INSPIRED (CA312),M W Leung,G Lane,115,1023,1,0:58.60,7.9
HV_2001-11-28_5,5,7.0,SPEED WIN (BS001),W M Lai,T K Ng,124,1041,5,0:58.80,21.0
HV_2001-11-28_5,6,5.0,HORACE'S HORSE (CB043),B Marcus,L Fownes,126,1099,7,0:58.90,37.0
HV_2001-11-28_5,7,10.0,BOLD'N POWER (BT068),D Dunn,S T Wong,117,1203,2,0:59.00,8.2
HV_2001-11-28_5,8,1.0,CAPITAL STAR (BT083),W C Marwing,P Chapple-Hyam,129,961,9,0:59.20,20.0
HV_2001-11-28_5,9,12.0,WINNING MASCOT (BT105),K H Ting,P C Kan,113,1066,11,0:59.40,16.0
HV_2001-11-28_5,10,4.0,APRIL HARE (CB080),F Coetzee,A S Cruz,126,1117,8,0:59.50,16.0
HV_2001-11-28_5,11,11.0,LOVE ON EARTH (BT110),K C Tsang,D Cruz,113,987,12,0:59.60,45.0
HV_2001-11-28_5,12,6.0,RENA'S WUNDERBAR (CA285),H K Yim,K W Lui,124,1059,10,1:00.40,99.0
HV_2001-11-28_6,1,5.0,BOBO DUCK (CA063),R Fradd,D Cruz,125,1259,1,1:41.40,3.0
HV_2001-11-28_6,2,7.0,AMERICAN CHAMPION (BN179),B Marcus,D Oughton,121,1046,3,1:41.70,11.0
HV_2001-11-28_6,3,6.0,HONEST DRAGON (BS223),E Legrix,L Ho,122,1081,5,1:41.80,5.0
HV_2001-11-28_6,4,1.0,GOOD FRIENDS (BV213),M W Leung,B K Ng,124,1109,8,1:41.90,14.0
HV_2001-11-28_6,5,11.0,ENORMOUS WAY (BV136),J Egan,S T Wong,115,994,2,1:42.00,9.9
HV_2001-11-28_6,6 DH,8.0,HIN YUEN'S UNICORN (BS319),G Mosse,P C Kan,121,1031,9,1:42.30,10.0
HV_2001-11-28_6,6 DH,9.0,THE GREATEST (BN260),A Marcus,J Moore,121,1107,12,1:42.30,16.0
HV_2001-11-28_6,8,3.0,TOP LIGHT (BP219),D Dunn,D A Hayes,127,1076,4,1:42.40,10.0
HV_2001-11-28_6,9,10.0,EN RAPPORT (BP122),K C Tsang,L Fownes,117,1146,6,1:42.50,41.0
HV_2001-11-28_6,10,4.0,FORTUNE DANCER (BS081),H K Yim,T K Ng,126,1171,7,1:42.90,17.0
HV_2001-11-28_6,11,2.0,HAPPY CHAMP (BS226),F Coetzee,K W Lui,127,1117,10,1:43.00,12.0
HV_2001-11-28_6,12,12.0,WISH COME TRUE (CA379),S Dye,T W Leung,114,1119,11,1:43.90,60.0
HV_2001-11-28_7,1,1.0,MY HONOUR (BT205),R Fradd,D Cruz,129,1092,6,0:57.60,6.5
HV_2001-11-28_7,2,10.0,RARE (BS153),H K Yim,G Lane,118,1086,4,0:57.60,10.0
HV_2001-11-28_7,3,9.0,SAINTLY PARTNERS (BV292),S Dye,J Size,123,1090,3,0:57.70,3.0
HV_2001-11-28_7,4,11.0,COMME D'HABITUDE (CA107),M W Leung,D Oughton,110,1110,5,0:58.00,14.0
HV_2001-11-28_7,5,8.0,MERRY MERRY (BV298),G Mosse,P C Kan,125,1165,2,0:58.10,6.2
HV_2001-11-28_7,6,5.0,SUPER CENTURY (BV029),F Coetzee,A S Cruz,126,1035,1,0:58.20,25.0
HV_2001-11-28_7,7,7.0,LOYAL DEVOTION (BV075),S K Sit,T W Leung,122,1029,10,0:58.30,15.0
HV_2001-11-28_7,8,6.0,BACCURA (CB020),J Egan,L Fownes,125,1032,9,0:58.40,99.0
HV_2001-11-28_7,9,4.0,CERTAINTY (BV126),B Marcus,D A Hayes,127,1202,8,0:58.50,4.7
HV_2001-11-28_7,10,2.0,OPTIC FRIENDLY (CA252),W M Lai,Y O Wong,129,947,12,0:58.70,99.0
HV_2001-11-28_7,11,12.0,BULLISH (BP318),D Dunn,P F Yiu,115,1143,7,0:58.70,38.0
HV_2001-11-28_7,12,3.0,EXPEDIENT (BT046),E Legrix,B K Ng,128,1025,11,0:58.70,24.0
HV_2001-11-28_8,1,3.0,LUCKY SUPERSTAR (CA270),H K Yim,S T Wong,125,1053,5,1:41.30,2.9
HV_2001-11-28_8,2,6.0,FRENCH CONNECTION (CA384),K H Ting,P C Kan,120,1093,7,1:41.40,6.6
HV_2001-11-28_8,3,7.0,GOLDEN SPIRIT (CA215),D Dunn,K W Lui,120,1046,11,1:41.70,35
HV_2001-11-28_8,4,8.0,VICTORY MOUNT (BP195),J Egan,J Moore,120,1120,10,1:41.70,64
HV_2001-11-28_8,5,9.0,ME AND YOU (BT011),R Fradd,P F Yiu,118,1234,2,1:41.70,8.9
HV_2001-11-28_8,6,10.0,RANGEELA (BS035),A Marcus,L Fownes,117,1264,12,1:41.80,52
HV_2001-11-28_8,7,2.0,D'OR WIN (CA092),F Coetzee,A S Cruz,125,1165,3,1:41.80,4
HV_2001-11-28_8,8,1.0,HAPPY FOREVER (BP144),W C Marwing,K L Man,130,1052,9,1:42.20,11
HV_2001-11-28_8,9,4.0,SUPER FORCE (BV141),B Marcus,D Cruz,125,952,6,1:42.20,10
HV_2001-11-28_8,10,5.0,DANCING SOUND (CA066),E Legrix,L Ho,122,1051,4,1:42.40,11
HV_2001-11-28_8,11,12.0,TABBRIS (CB088),S Dye,D A Hayes,115,1138,1,1:43.20,55
HV_2001-11-28_8,12,11.0,FOREVER BEST (CA375),W M Lai,T W Leung,113,1040,8,0:00.00,99
HV_2001-11-28_8,WV,,DON INSIGHT (CA364),W M Lai,T K Ng,115,---,---,---,---
HV_2001-12-12_1,1,4.0,NO COMPETITOR (BP157),B Marcus,G Lane,130,1144,6,0:58.40,8.1
HV_2001-12-12_1,2,9.0,HAPPY ECLIPSE (BV188),J Egan,A T Millard,126,1127,10,0:58.50,26
HV_2001-12-12_1,3,5.0,RORY'S BID (BP272),A Marcus,J Moore,130,1113,1,0:58.50,12
HV_2001-12-12_1,4,10.0,GOLDEN BELL (BT256),K H Ting,P C Kan,123,1047,5,0:58.50,4.7
HV_2001-12-12_1,5,6.0,AMERICAN WIN (BV065),D Whyte,D Oughton,129,1080,7,0:58.60,5.4
HV_2001-12-12_1,6,12.0,FLYING KNIGHT (BV268),S K Sit,I W Allan,111,1170,12,0:58.80,12
HV_2001-12-12_1,7,2.0,SOLO (BT127),S Dye,J Size,132,1151,3,0:58.80,3.3
HV_2001-12-12_1,8,11.0,KEY LARGO (BP320),W M Lai,D Hill,118,1102,8,0:58.80,32
HV_2001-12-12_1,9,3.0,WYNDAM ALL (CA231),D Dunn,D A Hayes,131,973,2,0:59.00,18
HV_2001-12-12_1,10,1.0,BANK ON IT (BT236),M W Leung,A S Cruz,125,1067,9,0:59.10,10
HV_2001-12-12_1,11,8.0,GLORY ST PAUL'S (CA303),A Starke,T K Ng,126,1005,11,0:59.60,87
HV_2001-12-12_1,WV-A,7.0,HEAVENLY WIND (BP313),S King,D Cruz,129,---,---,---,---
HV_2001-12-12_2,1,7.0,CHEEKY (CA266),J Egan,L Ho,123,981,10,1:10.90,6.5
HV_2001-12-12_2,2,4.0,WELL EXPRESS (BV023),A Marcus,T W Leung,126,1093,9,1:11.10,12.0
HV_2001-12-12_2,3,12.0,LATIN DANCER (CA230),S K Sit,P Chapple-Hyam,110,1015,7,1:11.20,99.0
HV_2001-12-12_2,4,6.0,CALIFORNIA KID (CA219),D Dunn,D A Hayes,123,1126,5,1:11.20,5.4
HV_2001-12-12_2,5,5.0,JET JACKSON (BT157),E Saint-Martin,J Moore,125,970,12,1:11.20,38.0
HV_2001-12-12_2,6,9.0,SUNNY (BV040),D Whyte,D Cruz,120,1054,1,1:11.50,9.2
HV_2001-12-12_2,7,10.0,TAI PO FRIEND (CA257),R Fradd,K L Man,120,1084,3,1:11.80,2.7
HV_2001-12-12_2,8,3.0,MISSION SEALED (BN100),F Coetzee,T K Ng,128,1148,11,1:11.80,21.0
HV_2001-12-12_2,9,2.0,AFICIONADO (BV293),S Dye,J Size,128,1156,8,1:11.90,6.4
HV_2001-12-12_2,10,11.0,TOP OF THE CROWN (CB033),W M Lai,K C Lo,118,1053,2,1:12.40,99.0
HV_2001-12-12_2,11,8.0,SHERDIL (CA305),W Woods,L Fownes,122,1016,4,1:12.60,14.0
HV_2001-12-12_2,12,1.0,MUNDAHISH (BT250),K C Tsang,B K Ng,126,1088,6,1:13.30,53.0
HV_2001-12-12_3,1,7.0,NOBLE BOY (BV222),L Dettori,A T Millard,123,1023,5,1:41.80,1.8
HV_2001-12-12_3,2,1.0,TELECOM PRINCE (BP223),A Starke,Y O Wong,133,1111,9,1:42.20,8.5
HV_2001-12-12_3,3,4.0,ALBELA (BV028),M Kinane,D Cruz,130,1071,2,1:42.20,13.0
