day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Running Position,Finish Time,Win Odds
HV_2012-1-11_5,12,4.0,FRESH AIR (CL206),N Callan,Y S Tsui,128,1116,11,11 11 12,1:11.65,87.0
HV_2012-1-11_6,1,7.0,GOODVIEW SUCCESSOR (M043),Z Purton,C H Yip,118,1190,5,9 6 5 5 5 1,2:16.80,4.1
HV_2012-1-11_6,2,3.0,FUN HEROES (CL207),N Callan,P F Yiu,127,1084,10,6 8 7 7 7 2,2:17.29,10.0
HV_2012-1-11_6,3,11.0,VICTORY MASCOT (CJ243),C K Tong,C Fownes,112,1014,12,10 10 9 8 8 3,2:17.39,16.0
HV_2012-1-11_6,4,5.0,OWNERS' GLORY (CL391),D Beadman,C S Shum,121,1012,11,12 12 12 12 11 4,2:17.56,11.0
HV_2012-1-11_6,5,1.0,STRAIGHT FORWARD (CL100),G Mosse,R Gibson,133,1112,4,11 11 10 10 9 5,2:17.62,10.0
HV_2012-1-11_6,6,12.0,EAGLE SPIRIT (CL326),M Du Plessis,A Schutz,113,1223,6,4 5 6 6 6 6,2:17.69,6.0
HV_2012-1-11_6,7,10.0,LET'S GOAL (M061),C W Wong,A S Cruz,111,1107,8,3 3 3 4 3 7,2:18.01,9.9
HV_2012-1-11_6,8,8.0,GLORY OF INDIA (CK130),J Lloyd,J Size,114,1015,7,2 2 4 3 4 8,2:18.05,10.0
HV_2012-1-11_6,9,2.0,HOLLYWOOD KISS (M126),Y T Cheng,L Ho,128,1024,9,7 4 2 2 1 9,2:18.19,11.0
HV_2012-1-11_6,10,6.0,SURE CHAMP (N013),G Cheyne,A T Millard,119,1020,2,8 9 11 11 12 10,2:18.63,75.0
HV_2012-1-11_6,11,9.0,WEALTH PARK (M300),W M Lai,Y S Tsui,111,1000,1,1 1 1 1 2 11,2:19.13,19.0
HV_2012-1-11_6,12,4.0,ANTIPASTO (CK213),K C Leung,J Moore,118,952,3,5 7 8 9 10 12,2:21.43,9.1
HV_2012-1-11_7,1,7.0,PURE CHAMPION (M178),G Mosse,A S Cruz,120,1142,10,8 8 6 5 1,1:48.61,3.5
HV_2012-1-11_7,2,11.0,PACKING OK (CL372),J Lloyd,J Moore,114,1079,2,3 3 4 2 2,1:48.69,5.4
HV_2012-1-11_7,3,1.0,NOBLE CONQUEROR (CG169),Z Purton,C Fownes,133,1172,8,10 10 9 8 3,1:49.26,14.0
HV_2012-1-11_7,4,2.0,MIGHTY HIGH (CL096),B Doyle,J Moore,132,1069,6,6 5 3 3 4,1:49.27,26.0
HV_2012-1-11_7,5,6.0,JACOBEE (CL179),D Beadman,J Moore,120,1066,5,9 9 10 11 5,1:49.32,6.6
HV_2012-1-11_7,6,9.0,FAMILISTS (M102),T Clark,D J Hall,117,1079,1,7 6 7 6 6,1:49.46,4.7
HV_2012-1-11_7,7,10.0,HANDSOME ZULU (M024),Y T Cheng,L Ho,114,1097,3,4 4 5 7 7,1:49.61,14.0
HV_2012-1-11_7,8,5.0,MILITARY MOVE (M077),N Callan,J Moore,122,1110,4,5 7 8 9 8,1:49.63,10.0
HV_2012-1-11_7,9,3.0,SIGHT WINNER (CJ049),T Angland,J Size,130,1093,7,1 1 1 1 9,1:49.84,38.0
HV_2012-1-11_7,10,4.0,SUPER SATIN (CK116),O Doleuze,C Fownes,125,1132,12,12 12 12 10 10,1:49.93,18.0
HV_2012-1-11_7,11,12.0,RIDE WITH THE WIND (CL183),M Du Plessis,J Size,113,939,11,11 11 11 12 11,1:50.15,55.0
HV_2012-1-11_7,12,8.0,SUPER PISTACHIO (CL099),G Cheyne,A S Cruz,120,1042,9,2 2 2 4 12,1:51.13,50.0
HV_2012-1-11_8,1,7.0,PIZZAZZ (CL145),K C Leung,P O'Sullivan,120,1190,12,12 12 1,1:09.74,8.8
HV_2012-1-11_8,2,4.0,CROWN WITNESS (M013),G Mosse,A S Cruz,124,1262,5,2 2 2,1:09.74,3.8
HV_2012-1-11_8,3,9.0,GROOVY (CL401),Z Purton,C H Yip,120,1190,4,5 4 3,1:09.76,5.4
HV_2012-1-11_8,4,2.0,CHATER MIKADO (M100),N Callan,D E Ferraris,127,1163,1,10 10 4,1:09.83,6.8
HV_2012-1-11_8,5,12.0,FLYING SMART (M117),Y T Cheng,D J Hall,114,1152,8,7 7 5,1:09.89,10.0
HV_2012-1-11_8,6,3.0,ROMANTIC CITY (CL023),H W Lai,P F Yiu,124,1208,7,1 1 6,1:09.92,42.0
HV_2012-1-11_8,7,8.0,JUMBO GOLD (CK393),O Doleuze,C Fownes,122,1158,3,3 3 7,1:09.96,8.8
HV_2012-1-11_8,8,5.0,PAGANINI'S SOUL (CL373),M Du Plessis,J Size,124,1089,2,6 6 8,1:10.12,9.6
HV_2012-1-11_8,9,1.0,FORTUNE RED PEPPER (CK199),J Lloyd,C W Chang,129,1155,10,11 11 9,1:10.16,77.0
HV_2012-1-11_8,10,11.0,WITHINMYHEART (M176),G Cheyne,T K Ng,119,1056,11,8 8 10,1:10.25,62.0
HV_2012-1-11_8,11,6.0,ELITE SIXTY-SIX (CK085),D Beadman,J Moore,123,1030,9,4 5 11,1:10.34,23.0
HV_2012-1-11_8,12,10.0,TOUCH GO (CL254),T Angland,K W Lui,120,1089,6,9 9 12,1:10.42,10.0
HV_2012-1-18_1,1,7.0,RAY'S FAVOURITE (CL045),B Prebble,B K Ng,124,1071,1,3 3 3 1,1:41.00,1.7
HV_2012-1-18_1,2,12.0,SONOFTHEWEST (CL063),M Du Plessis,A Schutz,114,1158,7,1 1 1 2,1:41.16,41.0
HV_2012-1-18_1,3,4.0,EPATANT (CL349),N Callan,P F Yiu,125,1104,12,4 4 4 3,1:41.44,22.0
HV_2012-1-18_1,4,5.0,MACASSAR (CL382),D Whyte,Y S Tsui,125,1009,3,6 7 7 4,1:41.58,9.9
HV_2012-1-18_1,5,11.0,FORTUNE BUNNY (CL310),T Clark,P O'Sullivan,117,1058,11,12 12 12 5,1:41.63,99.0
HV_2012-1-18_1,6,8.0,CLASSA (CK267),H W Lai,L Ho,121,1122,5,7 8 6 6,1:41.67,10.0
HV_2012-1-18_1,7,2.0,SPARKLING (CK149),J Lloyd,K L Man,127,1085,6,2 2 2 7,1:41.74,12.0
HV_2012-1-18_1,8,3.0,TELECOM NEW STAR (M084),C Y Ho,D J Hall,122,1068,9,10 10 10 8,1:41.95,21.0
HV_2012-1-18_1,9,10.0,METREVELLI (M165),B Doyle,D E Ferraris,123,1141,4,9 9 9 9,1:41.97,99.0
HV_2012-1-18_1,10,6.0,BULB TREASURE (CH048),W M Lai,T K Ng,122,1110,2,5 6 8 10,1:42.03,10.0
HV_2012-1-18_1,11,1.0,EAST OCEAN (CK340),T Angland,A Lee,133,1210,10,8 5 5 11,1:42.37,10.0
HV_2012-1-18_1,12,9.0,EVER KING (CE147),M Guyon,D Cruz,123,1063,8,11 11 11 12,1:42.66,38.0
HV_2012-1-18_2,1,9.0,BRILLIANT ONE (CG212),W M Lai,T K Ng,120,1089,3,10 10 1,1:10.35,27.0
HV_2012-1-18_2,2,5.0,CHARMGOLD (CK002),T H So,L Ho,126,1136,4,6 5 2,1:10.37,19.0
HV_2012-1-18_2,3,12.0,STAR SON (CL111),C K Tong,C W Chang,112,958,6,9 9 3,1:10.52,20.0
HV_2012-1-18_2,4,7.0,LUCKY NISTELROOY (CL118),D Whyte,A T Millard,123,1186,10,3 3 4,1:10.64,9.3
HV_2012-1-18_2,5,10.0,FIVE STARS HOTEL (M269),B Prebble,D J Hall,121,1216,5,12 12 5,1:10.71,11.0
HV_2012-1-18_2,6,1.0,IMPECCABLE (CL383),C Y Ho,P F Yiu,128,1077,11,1 2 6,1:10.78,8.5
HV_2012-1-18_2,7,11.0,REAL GENERAL (M086),M Du Plessis,C H Yip,117,1120,8,8 8 7,1:10.85,6.5
HV_2012-1-18_2,8,8.0,SERENDIPITY (CL394),Z Purton,K W Lui,123,1038,7,5 6 8,1:10.88,4.1
HV_2012-1-18_2,9,3.0,PAR EXCELLENCE (CK020),J Lloyd,D E Ferraris,132,1073,1,4 4 9,1:11.00,9.2
HV_2012-1-18_2,10,2.0,HOME WITH GLORY (CL171),B Doyle,T W Leung,132,1081,12,11 11 10,1:11.07,46.0
HV_2012-1-18_2,11,6.0,DIAMOND RAINBOW (CL079),O Doleuze,K L Man,130,1156,9,2 1 11,1:11.07,8.7
HV_2012-1-18_2,12,4.0,BONDI LAD (CK121),T Angland,C S Shum,131,1052,2,7 7 12,1:11.14,8.3
HV_2012-1-18_3,1,9.0,LONGWAH KID (CL412),T Angland,C Fownes,120,1129,3,6 6 1,1:10.26,6.4
HV_2012-1-18_3,2,7.0,TEAM WORK (CH276),M Guyon,Y S Tsui,123,1081,7,9 9 2,1:10.27,8.6
HV_2012-1-18_3,3,5.0,DANEWIN TIGER (CL282),B Prebble,A Lee,126,1177,8,10 10 3,1:10.33,8.0
HV_2012-1-18_3,4,10.0,BESPOKE MASTER (CL227),M Du Plessis,C H Yip,117,1031,4,4 4 4,1:10.40,19.0
HV_2012-1-18_3,5,1.0,STAR OF FAME (CH043),M Chadwick,A T Millard,130,1132,1,7 7 5,1:10.42,6.5
HV_2012-1-18_3,6,2.0,TAKE THE RAP (CL369),N Callan,D E Ferraris,132,1066,2,5 5 6,1:10.52,7.9
HV_2012-1-18_3,7,8.0,VITAL SMART (M104),O Doleuze,C W Chang,120,1232,6,2 3 7,1:10.97,7.7
HV_2012-1-18_3,8,4.0,SUPERIOR WARRIOR (CL167),H W Lai,P F Yiu,125,1122,11,1 1 8,1:11.01,19.0
HV_2012-1-18_3,9,6.0,KING ON EARTH (CL251),B Doyle,T W Leung,124,1065,9,11 8 9,1:11.21,18.0
HV_2012-1-18_3,10,3.0,GOLD WINNER (CK139),K C Ng,C S Shum,118,1093,12,3 2 10,1:11.44,4.7
HV_2012-1-18_3,11,12.0,SUCCESSFUL ERA (CK276),M L Yeung,K W Lui,111,1058,10,12 12 11,1:11.76,48.0
HV_2012-1-18_3,12,11.0,TELECOM SUPER STAR (CK386),T H So,B K Ng,109,1109,5,8 11 12,1:15.05,51.0
HV_2012-1-18_4,1,10.0,HAPPY SCORE (M041),M L Yeung,A Lee,116,1065,8,10 10 7 1,1:41.36,15.0
HV_2012-1-18_4,2,9.0,MAGNANIMOUS (CK111),M Guyon,D Cruz,122,1093,6,5 5 4 2,1:41.47,6.1
HV_2012-1-18_4,3,8.0,HOW WONDERFUL (CK397),B Doyle,A T Millard,122,1098,7,7 6 6 3,1:41.47,65.0
HV_2012-1-18_4,4,3.0,MOCHI (M090),Z Purton,L Ho,128,1092,10,11 11 11 4,1:41.50,7.8
HV_2012-1-18_4,5,7.0,EKRAAR EMPEROR (M081),M Chadwick,A S Cruz,120,1176,1,1 2 2 5,1:41.54,2.4
HV_2012-1-18_4,6,1.0,MING HOI TREASURE (CK145),K C Ng,K W Lui,123,1173,3,4 3 5 6,1:41.59,5.6
HV_2012-1-18_4,7,2.0,PERFECT TEN (CL030),C Y Ho,C Fownes,126,1179,4,2 4 3 7,1:41.68,8.9
HV_2012-1-18_4,8,12.0,O'REILLY MAGIC (CJ134),J Lloyd,C W Chang,116,1044,5,9 8 9 8,1:41.88,40.0
HV_2012-1-18_4,9,6.0,REDOUTE'S FORTUNE (CK297),M Du Plessis,Y S Tsui,123,1033,11,3 1 1 9,1:41.96,64.0
HV_2012-1-18_4,10,11.0,MASTER DREAMER (CE293),W M Lai,T K Ng,117,1060,2,6 7 8 10,1:41.97,34.0
HV_2012-1-18_4,11,5.0,PANTHER RUN (CL140),H W Lai,B K Ng,122,1041,9,12 12 12 11,1:42.20,29.0
HV_2012-1-18_4,12,4.0,SADDLERS LODGE (CL406),N Callan,S Woods,128,1045,12,8 9 10 12,1:42.24,36.0
HV_2012-1-18_5,1,5.0,HAWTHORNE (CL136),C W Wong,P F Yiu,126,1053,9,1 1 1,0:57.09,6.9
HV_2012-1-18_5,2,8.0,FLASHING GUY (CL158),B Prebble,K L Man,120,1043,2,3 3 2,0:57.16,3.5
HV_2012-1-18_5,3,6.0,DANEWIN WINNING (M405),M Chadwick,A S Cruz,124,1223,7,6 4 3,0:57.36,4.1
HV_2012-1-18_5,4,1.0,HAPPY HA HA (M381),M L Yeung,A Lee,130,1043,3,11 12 4,0:57.45,59
HV_2012-1-18_5,5,12.0,HANNIBAL BARCA (M367),T Clark,K L Man,117,984,4,5 6 5,0:57.48,42
HV_2012-1-18_5,6,10.0,SUPREME JEWELLERY (M296),D Whyte,J Size,119,1176,5,7 7 6,0:57.49,4.5
HV_2012-1-18_5,7,2.0,SUPER PLUS (CJ090),T H So,B K Ng,128,1060,11,9 8 7,0:57.67,9.1
HV_2012-1-18_5,8,4.0,XI YING MEN (CL352),M Du Plessis,Y S Tsui,129,1084,1,8 9 8,0:57.75,18
HV_2012-1-18_5,9,3.0,NOBODY BUT YOU (M202),W M Lai,T K Ng,128,1168,10,10 11 9,0:57.80,40
HV_2012-1-18_5,10,11.0,LOYAL ARMY (CJ237),K C Ng,C H Yip,108,1108,6,4 5 10,0:57.89,44
HV_2012-1-18_5,11,9.0,EVER BEAUTY (CJ161),M Guyon,D Cruz,122,1154,8,2 2 11,0:57.93,17
HV_2012-1-18_5,12,7.0,SLICK BULLET (N141),C Y Ho,C Fownes,119,1097,12,12 10 12,0:58.14,58
HV_2012-1-18_5,WV,,JUN DAO (CL110),Y T Cheng,D J Hall,121,---,---,---,---,---
HV_2012-1-18_6,1,10.0,VIVA GUY (CK318),T H So,L Ho,122,1130,2,6 6 6 1,1:41.41,9.6
HV_2012-1-18_6,2,6.0,SUNNY MORE (M150),M Chadwick,J Moore,130,1150,3,5 5 4 2,1:41.47,5.0
HV_2012-1-18_6,3,9.0,SUPREME GENKI (M387),M Guyon,A S Cruz,129,1094,4,1 1 1 3,1:41.56,2.3
HV_2012-1-18_6,4,11.0,AMAZING JOURNEY (CH281),B Prebble,D J Hall,126,1113,10,10 10 9 4,1:41.57,19.0
HV_2012-1-18_6,5,4.0,HO WONGCHOY (CK275),M L Yeung,A Schutz,129,1115,6,4 2 2 5,1:41.66,36.0
HV_2012-1-18_6,6,1.0,ABSOLUTE FANTASY (M284),Y T Cheng,Y S Tsui,131,1133,1,3 4 5 6,1:41.76,14.0
HV_2012-1-18_6,7,3.0,INDIGO WAY (M227),H W Lai,K L Man,131,1072,8,8 9 10 7,1:41.78,99.0
HV_2012-1-18_6,8,5.0,PRIVATE ROAD (CK189),T Angland,C Fownes,132,1210,5,7 7 7 8,1:41.88,12.0
HV_2012-1-18_6,9,12.0,WINNING PAL (CJ138),W M Lai,C W Chang,111,1105,11,12 12 12 9,1:41.91,61.0
HV_2012-1-18_6,10,7.0,DR WIN (CL203),C Y Ho,J Size,126,1146,9,2 3 3 10,1:41.91,11.0
HV_2012-1-18_6,11,8.0,HO HO LIFE (CL209),D Whyte,C H Yip,131,1119,12,11 11 11 11,1:42.22,12.0
HV_2012-1-18_6,12,2.0,EASTERN EMPIRE (CL172),D Beadman,C S Shum,133,1133,7,9 8 8 12,1:43.03,13.0
HV_2012-1-18_7,1,3.0,HAPPY YEAH YEAH (M085),M L Yeung,A Lee,126,1139,10,6 4 1,1:09.75,15.0
HV_2012-1-18_7,2,1.0,GLENEALY STAR (CH284),T Angland,C H Yip,130,1082,12,12 12 2,1:10.01,15.0
HV_2012-1-18_7,3,11.0,PERFECT FIT (CK323),M Chadwick,A S Cruz,115,1065,5,9 8 3,1:10.04,5.6
HV_2012-1-18_7,4,8.0,MAKE IT (CL139),H W Lai,T W Leung,120,1099,9,11 11 4,1:10.18,15.0
HV_2012-1-18_7,5,7.0,MERRY ANNIVERSARY (N085),J Lloyd,C W Chang,126,1174,3,1 1 5,1:10.29,17.0
HV_2012-1-18_7,6,4.0,AEROSA (M308),B Prebble,K L Man,128,1115,7,5 6 6,1:10.42,4.6
HV_2012-1-18_7,7,2.0,GAMEKEEPERS (M357),D Whyte,J Size,129,1096,6,2 2 7,1:10.61,2.9
HV_2012-1-18_7,8,5.0,SHAHJEE (M151),Z Purton,P F Yiu,128,1161,8,10 10 8,1:10.85,11.0
HV_2012-1-18_7,9,10.0,OCEAN WIDE (CJ132),W M Lai,T K Ng,115,1111,1,4 3 9,1:10.91,29.0
HV_2012-1-18_7,10,6.0,GOLDEN BAUHINIA (CK123),T Clark,Y S Tsui,127,1087,11,7 7 10,1:11.11,99.0
HV_2012-1-18_7,11,12.0,THE PRINCE (CL241),C K Tong,C Fownes,114,1139,2,8 9 11,1:11.69,11.0
HV_2012-1-18_7,12,9.0,TIME RUNNER (M364),B Doyle,A T Millard,122,1234,4,3 5 12,1:12.77,99.0
HV_2012-1-18_8,1,7.0,EURO SWIFTLY (CK091),B Prebble,K L Man,133,1125,6,6 6 5 1,1:40.86,9
HV_2012-1-18_8,2,1.0,BEST CITY (M290),O Doleuze,C Fownes,133,1079,2,5 5 6 2,1:40.90,3.4
HV_2012-1-18_8,3,10.0,CHAMPAGNE DAYS (CL024),N Callan,C W Chang,119,1050,10,3 2 2 3,1:41.00,28
HV_2012-1-18_8,4,6.0,MY HOME TOWN (CH331),T Angland,D Cruz,128,1118,3,4 4 3 4,1:41.04,13
HV_2012-1-18_8,5,5.0,ELEGANCE KLAMMER (M228),D Beadman,J Moore,128,1023,4,8 8 8 5,1:41.07,3.5
HV_2012-1-18_8,6,3.0,REGENCY WINNER (CK410),M Guyon,A S Cruz,130,1120,9,10 10 10 6,1:41.15,14
HV_2012-1-18_8,7,4.0,THE WAND (M265),D Whyte,J Size,130,1101,11,1 1 1 7,1:41.15,12
HV_2012-1-18_8,8,8.0,GIVE WELL (CJ109),M L Yeung,A Lee,121,1130,5,11 11 12 8,1:41.19,9
HV_2012-1-18_8,9,11.0,VERY WELL (M161),B Doyle,T W Leung,118,1156,12,12 12 11 9,1:41.31,13
HV_2012-1-18_8,10,9.0,YUE LU TREASURE (CJ184),C W Wong,D J Hall,122,1025,7,9 9 9 10,1:41.39,17
HV_2012-1-18_8,11,2.0,KING AL AKBAR (CK381),T Clark,R Gibson,133,1185,1,7 7 7 11,1:41.63,55
HV_2012-1-18_8,12,12.0,VIVA FIGHTER (CG307),C K Tong,K W Lui,112,1109,8,2 3 4 12,1:42.47,86
HV_2012-1-18_8,WV,,TREASURE GOLD (M233),M Chadwick,A T Millard,124,---,---,---,---,---
HV_2012-1-4_1,1,1.0,SHANGHAI PIONEER (CL252),B Doyle,T W Leung,133,1016,4,9 9 1,1:11.16,8.6
HV_2012-1-4_1,2,2.0,TURIN CHAMPION (M060),O Doleuze,R Gibson,133,1041,8,10 10 2,1:11.35,4.7
HV_2012-1-4_1,3,4.0,MARVEL PLUS (CL281),C Y Ho,A T Millard,126,1248,1,2 3 3,1:11.37,5.7
HV_2012-1-4_1,4,5.0,FAST INTENTIONS (CL271),T Angland,D E Ferraris,130,1152,2,6 6 4,1:11.45,9.6
HV_2012-1-4_1,5,10.0,FAIRY DRAGON (CL018),D Beadman,C S Shum,123,1149,10,1 1 5,1:11.45,6.5
HV_2012-1-4_1,6,11.0,HEY HA MASTER (CL208),K C Leung,K L Man,120,1030,3,5 5 6,1:11.47,6.3
HV_2012-1-4_1,7,9.0,METRO RIDER (CJ264),Z Purton,P O'Sullivan,124,1112,5,8 8 7,1:11.62,23.0
HV_2012-1-4_1,8,3.0,MAGIC KING (CH182),M L Yeung,A Schutz,129,1101,11,11 12 8,1:11.65,11.0
