day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
ST_2000-1-15_2,4,6.0,SUPER CONNECTIONS (BP127),J Quinn,P C Kan,118,1070,3,1:08.40,29.0
ST_2000-1-15_2,5,1.0,KING COBRA (BT202),E Legrix,Y O Wong,123,1090,8,1:08.60,23.0
ST_2000-1-15_2,6,13.0,TRULY DELIGHTED (BP057),R Fradd,T K Ng,115,1110,11,1:08.70,7.6
ST_2000-1-15_2,7,14.0,EASTERN FORTUNE (BP214),K S Yu,T P Wong,114,1086,9,1:09.00,12.0
ST_2000-1-15_2,8,10.0,GEMS (BS281),F Sanchez,D Hill,116,1042,5,1:09.10,56.0
ST_2000-1-15_2,9,11.0,HANDSOME BARON (BP152),C T Cheng,J Moore,108,1017,14,1:09.30,9.1
ST_2000-1-15_2,10,4.0,HEALTH FIRST (BL153),D Boeuf,D Cruz,121,1104,1,1:09.40,60.0
ST_2000-1-15_2,11,5.0,CROWN SHIFT (BP007),B Doyle,T W Leung,120,1019,7,1:09.60,7.0
ST_2000-1-15_2,12,9.0,BARISH (BN231),C M Ho,I W Allan,105,1082,12,1:09.70,18.0
ST_2000-1-15_2,13,7.0,CORE PRINCIPLES (BS229),K H Yu,P Chapple-Hyam,111,1044,13,1:10.30,22.0
ST_2000-1-15_2,14,12.0,LUCKY FORTUNE (BS322),S K Sit,W L Wong,108,1032,10,1:13.40,59.0
ST_2000-1-15_3,1,5.0,NEW DYNASTY (BT291),D Whyte,I W Allan,125,1075,8,1:22.50,2.0
ST_2000-1-15_3,2,4.0,PEAK POWER (BV002),F Sanchez,D Hill,126,1115,6,1:23.60,12.0
ST_2000-1-15_3,3,12.0,RED DEVIL (BT272),K K Lai,S T Wong,108,1005,13,1:23.70,69.0
ST_2000-1-15_3,4,3.0,ELECTRONIC DRAGON (BP019),S King,P F Yiu,126,1207,2,1:23.70,7.2
ST_2000-1-15_3,5,1.0,KOWLOON'S BLESSING (BT066),B Marcus,D Cruz,129,1088,14,1:23.80,10.0
ST_2000-1-15_3,6,7.0,EXCEPTIONAL (BT183),K H Yu,P F Yiu,117,1084,3,1:23.80,16.0
ST_2000-1-15_3,7,10.0,IT'S MY DAY (BV042),P Smullen,K C Lo,120,1008,4,1:23.80,32.0
ST_2000-1-15_3,8,6.0,MEDIC HERO (BT167),E Legrix,A S Cruz,124,1152,10,1:23.90,9.9
ST_2000-1-15_3,9,11.0,CHEVAL D'OR (BT239),R Fradd,Y O Wong,118,1091,7,1:24.00,26.0
ST_2000-1-15_3,10,2.0,KEWINS (BP017),D Boeuf,K W Lui,127,977,1,1:24.50,20.0
ST_2000-1-15_3,11,9.0,GRAND PRIZE (BL087),J Quinn,P C Kan,120,1001,5,1:24.60,38.0
ST_2000-1-15_3,12,14.0,CHEERFUL BIRD (BT043),D Harrison,D Cruz,117,1015,11,1:25.00,99.0
ST_2000-1-15_3,13,13.0,LUCKY AHEAD (BS162),G Boss,A T Millard,116,1176,12,1:26.00,18.0
ST_2000-1-15_3,14,8.0,ISKRA (BT286),K S Yu,T P Wong,122,1117,9,1:26.90,39.0
ST_2000-1-15_4,1,5.0,KEEN WINNER (BT140),R Fradd,A T Millard,127,1046,6,1:48.50,2.9
ST_2000-1-15_4,2,12.0,MANOR STAR (BT135),F Sanchez,D Hill,118,1126,10,1:48.70,8.9
ST_2000-1-15_4,3,2.0,HANDOVER (BS185),D Whyte,B Hutchison,130,1054,13,1:48.70,10.0
ST_2000-1-15_4,4,10.0,SATISFACTION SMILE (BP091),B Doyle,T W Leung,120,1032,9,1:48.80,14.0
ST_2000-1-15_4,5,1.0,RAJPUT (BM023),C T Cheng,L Fownes,125,1159,5,1:48.90,8.7
ST_2000-1-15_4,6,13.0,GOOD FIT (BT198),J Quinn,P C Kan,115,1013,4,1:49.00,12.0
ST_2000-1-15_4,7,4.0,ABLAZE (BM212),D Harrison,L Fownes,127,1155,14,1:49.20,29.0
ST_2000-1-15_4,8,7.0,STRATEGIC MOVE (BP233),K Fallon,D Oughton,123,1078,8,1:49.30,7.0
ST_2000-1-15_4,9,14.0,GIANT FIGHT (BP140),Y T Cheng,S T Wong,103,1171,12,1:49.80,13.0
ST_2000-1-15_4,10,3.0,LIK RAMBO (BN212),E Saint-Martin,L Ho,130,1036,7,1:50.10,64.0
ST_2000-1-15_4,11,8.0,ELITE (BM142),S K Sit,K W Lui,115,1125,3,1:51.00,73.0
ST_2000-1-15_4,12,11.0,NINGBO WARRIOR (BT010),E Legrix,A S Cruz,119,1092,2,1:51.10,12.0
ST_2000-1-15_4,13,9.0,CITADEL (BP200),K H Yu,P Chapple-Hyam,115,1051,11,1:51.20,35.0
ST_2000-1-15_4,14,6.0,ZABETTE (BV031),D Boeuf,T K Ng,124,1252,1,1:51.30,99.0
ST_2000-1-15_5,1,12.0,DARING STEED (BP276),K H Yu,P F Yiu,115,1161,11,1:40.60,48.0
ST_2000-1-15_5,2,13.0,PROJECTVISION (BS021),C T Cheng,D Hill,107,1087,3,1:41.10,9.0
ST_2000-1-15_5,3,6.0,SILVER POWER (BS014),D Whyte,A S Cruz,126,1190,2,1:41.20,11.0
ST_2000-1-15_5,4,5.0,HOSSEGOR (BT136),S King,L Fownes,126,974,4,1:41.40,9.5
ST_2000-1-15_5,5,1.0,HONG KONG STALLION (BS024),D Harrison,W L Wong,131,1009,13,1:41.40,12.0
ST_2000-1-15_5,6,3.0,WINNING GLORY (BP159),Y T Cheng,K C Lo,118,1114,5,1:41.50,18.0
ST_2000-1-15_5,7,11.0,ST ALANN (BV032),E Saint-Martin,L Ho,121,1117,8,1:41.70,3.4
ST_2000-1-15_5,8,2.0,RACE TO HONOUR (BP085),P Smullen,S T Wong,129,995,9,1:42.00,5.6
ST_2000-1-15_5,9,10.0,SOUND GALLOP (BP265),C W Mok,T P Wong,116,1083,7,1:42.30,32.0
ST_2000-1-15_5,10,4.0,DIAMOND AND GOLD (BP100),J Quinn,P C Kan,126,1081,1,1:42.40,17.0
ST_2000-1-15_5,11,9.0,DANETOP (BP015),D Boeuf,A S Cruz,123,1075,6,1:42.60,22.0
ST_2000-1-15_5,12,14.0,GUESS WHAT (BT104),W M Lai,T W Leung,113,981,14,1:43.00,61.0
ST_2000-1-15_5,13,7.0,SUPERNOVA (BN155),F Sanchez,P Chapple-Hyam,125,1079,10,1:44.20,24.0
ST_2000-1-15_5,14,8.0,WINTEL (BT151),B Marcus,D A Hayes,124,1078,12,1:47.50,11.0
ST_2000-1-15_6,1,11.0,GREEN SUPREME (BK109),C T Cheng,K C Lo,111,1114,8,1:24.00,23.0
ST_2000-1-15_6,2,4.0,ISLAND WEST TREBLE (BV073),R Fradd,J Moore,127,1115,1,1:24.00,2.1
ST_2000-1-15_6,3,2.0,ARRECTIS AURIBUS (BP062),G Boss,D Cruz,130,1092,4,1:24.00,7.4
ST_2000-1-15_6,4,12.0,TOP QUALITY (BT212),S King,P F Yiu,118,1014,7,1:24.10,21.0
ST_2000-1-15_6,5,3.0,SMALL WONDER (BM089),E Legrix,G Lane,128,1137,11,1:24.10,18.0
ST_2000-1-15_6,6,7.0,PROSPERO (BT275),D Whyte,Y O Wong,124,1226,9,1:24.10,8.3
ST_2000-1-15_6,7 DH,1.0,CAVALO (BS152),Y T Cheng,D A Hayes,121,1118,5,1:24.40,13.0
ST_2000-1-15_6,7 DH,10.0,CLASSIC BOY (BM011),K C Tsang,L Fownes,113,1241,6,1:24.40,33.0
ST_2000-1-15_6,9,5.0,ELLEN'S WON (BS158),W M Lai,I W Allan,126,1034,13,1:24.40,9.8
ST_2000-1-15_6,10,8.0,CHEERFUL (BM193),K H Ting,T W Leung,123,1106,2,1:24.50,27.0
ST_2000-1-15_6,11,14.0,AMIABLE (BV077),J Quinn,P C Kan,113,1072,12,1:24.60,46.0
ST_2000-1-15_6,12,13.0,WISHES (BT100),P Smullen,S T Wong,118,1061,10,1:25.10,17.0
ST_2000-1-15_6,13,6.0,FULL SPEED AHEAD (BK082),C W Mok,T P Wong,117,1049,3,1:25.80,62.0
ST_2000-1-15_6,14,9.0,CITY OF DRAGON (BT133),D Boeuf,K W Lui,122,1005,14,1:26.50,99.0
ST_2000-1-15_7,1,7.0,HOLY GRAIL (BP262),D Harrison,I W Allan,126,1146,9,0:56.50,34.0
ST_2000-1-15_7,2,4.0,FAIRY KING PRAWN (BP337),S King,P F Yiu,126,1120,3,0:56.70,2.4
ST_2000-1-15_7,3,1.0,BEST OF THE BEST (BS031),K S Yu,T P Wong,126,1106,1,0:56.70,4.1
ST_2000-1-15_7,4,12.0,WHYTELLYOU (BS101),B Doyle,T W Leung,126,1131,6,0:56.70,36.0
ST_2000-1-15_7,5,14.0,CHARMING CITY (BT182),B Marcus,D A Hayes,121,1056,10,0:56.70,6.6
ST_2000-1-15_7,6,2.0,BUMPER STORM (BP135),F Sanchez,D Hill,126,1081,12,0:56.70,30.0
ST_2000-1-15_7,7,11.0,THE KING OF CLOYNE (BS206),J Quinn,P C Kan,126,1032,2,0:56.80,61.0
ST_2000-1-15_7,8,3.0,DIVINE PROSPECT (BS251),G Boss,D A Hayes,126,1129,11,0:56.90,10.0
ST_2000-1-15_7,9,6.0,HANDBAG DRAGON (BT253),E Saint-Martin,L Ho,126,1073,7,0:57.10,19.0
ST_2000-1-15_7,10,8.0,INDIGENOUS (BP103),D Whyte,I W Allan,126,1047,14,0:57.10,22.0
ST_2000-1-15_7,11,5.0,FASTEST STAR (BP047),P Smullen,S T Wong,126,1050,5,0:57.20,64.0
ST_2000-1-15_7,12,9.0,SCHUBERT (BS299),Y T Cheng,D A Hayes,126,1132,4,0:57.20,15.0
ST_2000-1-15_7,13,10.0,SUPREME BASES (BP217),E Legrix,D Hill,126,1129,13,0:57.70,75.0
ST_2000-1-15_7,14,13.0,WILLIE WAY (BP151),D Boeuf,A S Cruz,126,1149,8,0:58.10,63.0
ST_2000-1-15_8,1,9.0,TRAVELLER STAR (BT232),E Legrix,K W Lui,122,1120,1,1:23.80,5.8
ST_2000-1-15_8,2,5.0,RETURN A SMILE (BT112),K Fallon,I W Allan,125,1131,7,1:23.90,4.1
ST_2000-1-15_8,3,6.0,CANADIAN MAPLE (BS103),J Quinn,P C Kan,124,1044,11,1:24.00,39.0
ST_2000-1-15_8,4,12.0,DIAMOND TALENTS (BT186),B Doyle,T W Leung,119,1080,6,1:24.00,3.2
ST_2000-1-15_8,5,1.0,LYNX (BN148),G Boss,A T Millard,129,1072,8,1:24.10,7.3
ST_2000-1-15_8,6,10.0,LUCKY VICTORIES (BT163),D Whyte,G Lane,121,997,12,1:24.30,8.3
ST_2000-1-15_8,7,3.0,CHINESE TEA (BS128),Y T Cheng,D Cruz,116,1090,9,1:24.50,34.0
ST_2000-1-15_8,8,11.0,SUPERIOR TITLE (BT053),E Saint-Martin,L Ho,120,992,2,1:24.60,40.0
ST_2000-1-15_8,9,14.0,SPEEDY FORWARD (BT181),W M Lai,W L Wong,113,992,13,1:24.60,65.0
ST_2000-1-15_8,10,2.0,EXTRAORDINARY (BT029),C W Mok,T P Wong,120,1066,4,1:24.70,16.0
ST_2000-1-15_8,11,4.0,PARTIKING (BT243),F Sanchez,D Oughton,126,1080,14,1:25.10,85.0
ST_2000-1-15_8,12,13.0,HAPPY PRINCE (BS217),D Boeuf,Y O Wong,117,1193,3,1:25.40,99.0
ST_2000-1-15_8,13,8.0,SPECTACULAR TALK (BV088),S King,P F Yiu,122,1026,5,1:25.60,64.0
ST_2000-1-15_8,14,7.0,NO EXCUSES (BV134),B Marcus,I W Allan,122,1064,10,1:26.00,22.0
ST_2000-1-15_9,1,2.0,SEA PEARL (BS262),K C Tsang,L Fownes,131,1091,4,2:17.80,5.1
ST_2000-1-15_9,2,11.0,TIME HONOUR (BP084),R Fradd,S T Wong,114,971,11,2:17.80,9.2
ST_2000-1-15_9,3,5.0,SURPRISE SURPRISE (BM047),K Fallon,D Oughton,126,1008,5,2:17.90,4.7
ST_2000-1-15_9,4,6.0,CHIEF'S FORTUNE (BS222),E Saint-Martin,L Ho,124,1006,12,2:18.00,6.4
ST_2000-1-15_9,5,12.0,AERIAL SHOT (BT259),Y T Cheng,D A Hayes,103,1011,2,2:18.40,36.0
ST_2000-1-15_9,6,10.0,FIVE STARS SHINING (BP256),F Sanchez,W L Wong,116,1022,1,2:18.50,6.3
ST_2000-1-15_9,7,3.0,GOLDEN DOUBLE (BP043),G Boss,A T Millard,134,1149,10,2:18.60,10.0
ST_2000-1-15_9,8,1.0,DANCING SURPASS (BT027),D Whyte,B Hutchison,137,1079,14,2:19.10,21.0
ST_2000-1-15_9,9,13.0,IRON TYCOON (BS093),J Quinn,S T Wong,113,1065,9,2:19.30,18.0
ST_2000-1-15_9,10,9.0,FULL MARKS (BS139),S K Sit,L Ho,113,1151,8,2:19.90,48.0
ST_2000-1-15_9,11,7.0,JADE LAKE (BN191),K H Yu,K C Lo,119,988,7,2:20.00,27.0
ST_2000-1-15_9,12,14.0,SKY PROTECTOR (BS208),K H Ting,P C Kan,113,966,6,2:21.00,49.0
ST_2000-1-15_9,13,4.0,HAPPY FELLOW (BT002),D Boeuf,D Hill,129,1024,3,2:21.30,19.0
ST_2000-1-15_9,14,8.0,HIGHLAND DANCER (BN178),E Legrix,P Chapple-Hyam,123,1165,13,2:24.50,29.0
ST_2000-1-19_1,1,11.0,PRETTY BABY (BP250),D Harrison,T P Cheung,127,1114,3,1:23.90,3.8
ST_2000-1-19_1,2,7.0,TOY BARON (BN142),B Doyle,T W Leung,129,1003,9,1:24.10,4.2
ST_2000-1-19_1,3,5.0,SAVVY TRIO (BN156),W M Lai,T K Ng,132,1106,2,1:24.20,17.0
ST_2000-1-19_1,4,3.0,SPEEDY RUNNER (BS135),D Boeuf,K W Lui,133,988,1,1:24.30,6.8
ST_2000-1-19_1,5,6.0,FAME AND FORTUNE (BS317),E Legrix,G Lane,129,1031,13,1:24.40,38.0
ST_2000-1-19_1,6,4.0,WORD FROM ROME (BM226),D Whyte,B Hutchison,133,1183,10,1:24.50,7.8
ST_2000-1-19_1,7,1.0,V-MING (BL048),R Fradd,T K Ng,134,1065,7,1:24.90,13.0
ST_2000-1-19_1,8,8.0,HONEY HONEY (BS028),B Marcus,A S Cruz,128,1148,4,1:25.10,15.0
ST_2000-1-19_1,9,14.0,VICTORY WAY (BS216),G Boss,A T Millard,114,1043,6,1:25.20,17.0
ST_2000-1-19_1,10,13.0,GRAND WAY (BM054),J Quinn,P C Kan,116,1147,11,1:25.30,22.0
ST_2000-1-19_1,11,12.0,PAYDIRT (BS165),Y T Cheng,S T Wong,116,1070,5,1:25.40,20.0
ST_2000-1-19_1,12,2.0,MAJESTY (BT061),P Smullen,L Fownes,133,1119,8,1:25.60,28.0
ST_2000-1-19_1,13,10.0,OSPREY REEF (BS272),F Sanchez,D Hill,127,1005,12,1:26.10,59.0
ST_2000-1-19_1,14,9.0,CLEAR CASTLE (BS287),K H Yu,P F Yiu,122,988,14,1:26.40,69.0
ST_2000-1-19_2,1,3.0,SCORE (BS204),P Smullen,S T Wong,123,1069,1,1:48.80,10.0
ST_2000-1-19_2,2,5.0,FLORAL JOY (BT032),J Quinn,P C Kan,118,1127,8,1:49.10,6.0
ST_2000-1-19_2,3,9.0,JUST AQUA (BS306),B Doyle,T W Leung,115,1031,4,1:49.10,11.0
ST_2000-1-19_2,4,6.0,TRIUMPHANT FEELING (BS252),B Marcus,D A Hayes,117,1054,2,1:49.10,5.9
ST_2000-1-19_2,5,4.0,COLOURFUL ERA (BP234),W S Yu,T W Leung,112,969,3,1:49.10,29.0
ST_2000-1-19_2,6,2.0,TEQUILA POP (BP088),K Fallon,D Oughton,124,1028,6,1:49.20,23.0
ST_2000-1-19_2,7,1.0,RUGBY SUPREME (BS263),E Saint-Martin,L Ho,136,1112,9,1:49.30,2.6
ST_2000-1-19_2,8,8.0,EN RAPPORT (BP122),R Fradd,L Fownes,115,1124,5,1:49.30,6.1
ST_2000-1-19_2,9,7.0,CUPID (BV043),F Sanchez,D Hill,116,1004,7,1:49.70,14.0
ST_2000-1-19_3,1,11.0,SURE WIN KING (BK205),R Fradd,T K Ng,118,1138,4,1:40.90,4.3
ST_2000-1-19_3,2,4.0,LYPHARD'S LAD (BM033),E Legrix,P Chapple-Hyam,124,1041,3,1:41.20,6.6
ST_2000-1-19_3,3,13.0,HONG KONG SUPREME (BL161),D Harrison,Y O Wong,116,1110,8,1:41.30,24
ST_2000-1-19_3,4,5.0,BOGIE'S PRIDE (BL052),D Boeuf,K W Lui,121,1108,5,1:41.80,34
ST_2000-1-19_3,5,7.0,THE RICH MAN (BS130),P Smullen,T P Wong,120,1074,1,1:41.80,13
ST_2000-1-19_3,6,10.0,MR BRINKER (BN158),D Whyte,A S Cruz,118,1078,9,1:42.00,6.2
ST_2000-1-19_3,7,8.0,EXPRESS LOT (BT188),B Marcus,D A Hayes,118,1063,10,1:42.10,5.8
ST_2000-1-19_3,8,1.0,WINNING YEARS (BP249),W M Lai,T W Leung,128,1040,7,1:42.50,12
ST_2000-1-19_3,9,3.0,FURIOSO (BN248),F Sanchez,A S Cruz,127,1096,11,1:43.50,13
ST_2000-1-19_3,10,6.0,CRAIG'S PRIDE (BP213),S King,P F Yiu,121,1084,12,1:43.50,14
ST_2000-1-19_3,11,14.0,STORM BOY (BS288),K H Yu,P F Yiu,108,1022,13,1:43.60,18
ST_2000-1-19_3,12,12.0,LIGHT PRINT (BP096),J Quinn,P C Kan,116,1058,6,1:44.10,39
ST_2000-1-19_3,13,9.0,ME FIRST (BS236),K S Yu,I W Allan,118,1081,2,0:00.00,19
ST_2000-1-19_3,WV,2.0,PROSPERO (BT275),---,Y O Wong,123,---,---,---,---
ST_2000-1-19_3,WV,,FOR SZESZE (BT305),C M Ho,I W Allan,117,---,---,---,---
ST_2000-1-19_4,1,9.0,BON BON (BS080),F Sanchez,P Chapple-Hyam,121,1097,12,1:41.20,6.1
ST_2000-1-19_4,2,8.0,AIR FORCE ONE (BS186),K Fallon,I W Allan,123,1177,10,1:41.30,2.9
ST_2000-1-19_4,3,7.0,CHARITY FIRST (BN022),Y T Cheng,K W Lui,115,1045,9,1:41.50,15.0
ST_2000-1-19_4,4,4.0,TOUCHWOOD (BP026),D Whyte,A S Cruz,127,1138,5,1:41.50,5.3
ST_2000-1-19_4,5,1.0,GOLDEN BULLET (BP120),W M Lai,T W Leung,129,1076,8,1:41.70,16.0
ST_2000-1-19_4,6,2.0,LASER PRIDE (BS277),S King,P F Yiu,128,1100,7,1:41.80,10.0
ST_2000-1-19_4,7,3.0,SILVER COLLECTOR (BP240),R Fradd,T W Leung,127,1000,6,1:42.00,17.0
ST_2000-1-19_4,8,13.0,CANADIAN CHAMP (BM070),C T Cheng,J Moore,111,1129,3,1:42.50,58.0
ST_2000-1-19_4,9,5.0,DYNAMIC TENSION (BS069),P Smullen,T K Ng,126,1118,1,1:42.80,36.0
ST_2000-1-19_4,10,14.0,RAINBOW SEEKER (BN201),K K Lai,S T Wong,108,1063,2,1:42.90,19.0
ST_2000-1-19_4,11,10.0,WINNING TOUCH (BN256),K C Tsang,Y O Wong,116,1047,14,1:43.00,37.0
ST_2000-1-19_4,12,12.0,GOLDEN BELL (BT256),K H Ting,P C Kan,119,976,11,1:44.30,23.0
ST_2000-1-19_4,13,11.0,CHEERFUL BIRD (BT043),D Harrison,D Cruz,119,1012,4,1:44.50,34.0
ST_2000-1-19_4,14,6.0,JEWEL OF KENTUCKY (BS111),D Boeuf,D Hill,126,1051,13,1:45.40,21.0
ST_2000-1-19_5,1,5.0,ACCURACY (BT085),C T Cheng,J Moore,119,1129,7,1:37.00,5.6
ST_2000-1-19_5,2,2.0,HOLE IN ONE (BT152),W M Lai,I W Allan,129,1051,3,1:37.10,9.2
ST_2000-1-19_5,3,4.0,SIR TIMAH (BT063),F Sanchez,D Hill,128,1114,12,1:37.50,6.8
ST_2000-1-19_5,4,3.0,ROMANTIC VENTURE (BS233),E Legrix,G Lane,129,1045,5,1:37.60,3.7
ST_2000-1-19_5,5,1.0,ANTONHILL BOOM (BS228),D Whyte,B Hutchison,129,1012,8,1:37.80,13.0
ST_2000-1-19_5,6,10.0,SUPER STAR (BS005),D Harrison,P Chapple-Hyam,120,1079,9,1:37.90,25.0
ST_2000-1-19_5,7,8.0,MONEY STAR (BT302),K H Ting,P C Kan,120,997,13,1:38.50,99.0
ST_2000-1-19_5,8,13.0,SUPER GAIN (BM197),D Boeuf,K W Lui,117,976,4,1:38.50,37.0
ST_2000-1-19_5,9,12.0,NORTHERN GENERAL (BS269),R Fradd,B K Ng,117,1013,14,1:38.50,88.0
ST_2000-1-19_5,10,11.0,EASY WIN (BP210),K H Yu,P F Yiu,114,977,10,1:38.70,5.1
ST_2000-1-19_5,11,9.0,PERFECT CHAMPION (BT209),P Smullen,T K Ng,120,952,2,1:38.80,36.0
ST_2000-1-19_5,12,6.0,SUPREME PARTNERS (BT214),K Fallon,I W Allan,123,1070,1,1:38.90,35.0
ST_2000-1-19_5,13,7.0,INVINCIBLE GENERAL (BT241),G Boss,A T Millard,120,1111,6,1:39.20,20.0
ST_2000-1-19_5,14,14.0,BEST NEWS (BT177),S K Sit,L Ho,106,1013,11,1:39.70,19.0
ST_2000-1-19_6,1,7.0,FORTUNE DANCER (BS081),B Marcus,T K Ng,117,1148,12,1:48.30,17.0
ST_2000-1-19_6,2,9.0,DON SEBASTIAN (BS297),F Sanchez,D Hill,116,1071,13,1:48.40,7.6
ST_2000-1-19_6,3,13.0,RIVER DANCE (BP317),R Fradd,G Lane,115,1135,3,1:48.40,14.0
ST_2000-1-19_6,4,1.0,HORNET (BP238),J Quinn,P C Kan,127,1080,6,1:48.50,15.0
ST_2000-1-19_6,5,10.0,HIGH SPIRITS (BT233),D Whyte,A S Cruz,115,1155,9,1:48.50,2.9
ST_2000-1-19_6,6,8.0,NEW ASIANS (BT019),D Harrison,K W Lui,116,975,4,1:48.60,8.9
ST_2000-1-19_6,7,12.0,RAJPUT (BM023),K C Tsang,L Fownes,110,1153,1,1:48.60,20.0
ST_2000-1-19_6,8,2.0,EXCEL KID (BN168),C T Cheng,J Moore,118,1105,2,1:48.70,13.0
ST_2000-1-19_6,9,4.0,HONG KONG VITALITY (BS010),W S Yu,T W Leung,111,1114,5,1:48.80,34.0
ST_2000-1-19_6,10,5.0,TEMMOKU (BV108),B Doyle,T W Leung,118,1002,7,1:48.80,6.8
ST_2000-1-19_6,11,6.0,ZINEDINE (BT242),E Legrix,K W Lui,118,983,14,1:49.20,99.0
ST_2000-1-19_6,12,3.0,TEAM HONOUR (BS193),P Smullen,S T Wong,119,1028,8,1:49.30,11.0
ST_2000-1-19_6,13,11.0,FAT CHOY TOGETHER (BN082),K H Ting,P C Kan,114,1040,10,1:49.50,47.0
ST_2000-1-19_6,14,14.0,PLAYING HOURS (BV107),Y T Cheng,D A Hayes,103,1149,11,1:50.60,44.0
ST_2000-1-19_7,1,7.0,LOYAL DEVOTION (BV075),B Doyle,T W Leung,128,1012,2,1:07.60,2.7
ST_2000-1-19_7,2,3.0,MIGHTY AND GOLD (BT271),Y T Cheng,P C Kan,124,1123,13,1:07.50,18
ST_2000-1-19_7,3,8.0,GOOD TIME FOR ALL (BS106),W S Yu,Y O Wong,120,990,3,1:07.60,5.8
ST_2000-1-19_7,4,14.0,HERO'S WAY (BS137),S K Sit,T P Cheung,107,1039,8,1:07.60,42
ST_2000-1-19_7,5,5.0,MARQUEE UNIVERSAL (BP225),D Whyte,D A Hayes,129,1217,4,1:07.90,15
ST_2000-1-19_7,6,2.0,ABBA (BP305),C T Cheng,J Moore,127,1098,10,1:08.00,11
ST_2000-1-19_7,7,6.0,SURPLUS (BT118),B Marcus,D A Hayes,129,1072,5,1:08.60,7.4
ST_2000-1-19_7,8,1.0,STRONG WIN (BP306),R Fradd,J Moore,136,1161,6,1:08.80,7.9
ST_2000-1-19_7,9,12.0,LOOK WHO'S ANGEL (BS084),D Boeuf,K W Lui,118,1161,11,1:08.90,80
ST_2000-1-19_7,10,13.0,COQ D'OR (BV010),D Harrison,G Lane,116,1138,12,1:09.10,99
ST_2000-1-19_7,11,11.0,WIN PERFECTION (BT146),K Fallon,I W Allan,120,1034,1,1:09.20,8.1
