day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2003-1-15_3,WX-A,5.0,I AM OKAY (CB400),J Spencer,D Cruz,122,---,---,---,---
HV_2003-1-15_4,1,2.0,YACHT MASTER (CB038),J Spencer,C H Yip,129,1061,9,1:42.30,5.1
HV_2003-1-15_4,2,6.0,BUENO BUENO (CA193),W C Marwing,D Cruz,126,1096,10,1:42.40,12.0
HV_2003-1-15_4,3,1.0,NATIVE LANGUAGE (CB116),D Whyte,K L Man,133,1001,6,1:42.40,2.7
HV_2003-1-15_4,4,12.0,DIVINE FEELING (CA355),D Dunn,D A Hayes,115,1035,12,1:42.60,36.0
HV_2003-1-15_4,5,11.0,UNIVERSAL GLORY (BV162),M W Leung,P C Kan,110,1212,8,1:42.60,11.0
HV_2003-1-15_4,6,5.0,FANTASTIC HORSE (CB314),G Schofield,T W Leung,127,1190,2,1:42.70,10.0
HV_2003-1-15_4,7,4.0,CHERISHED (CB160),W M Lai,D Hill,127,1045,4,1:42.70,12.0
HV_2003-1-15_4,8,3.0,HAPPY CHAMP (BS226),G Mosse,K W Lui,128,1127,11,1:42.80,7.6
HV_2003-1-15_4,9,8.0,BRAVISSIMO (BS041),E Legrix,D Oughton,121,1073,7,1:42.90,29.0
HV_2003-1-15_4,10,10.0,NAMJONG HEART (CA212),R Fradd,S Woods,117,1135,5,1:43.00,27.0
HV_2003-1-15_4,11,9.0,PEARL AND GOLD (CA082),C Williams,K C Lo,121,1074,3,1:43.30,13.0
HV_2003-1-15_4,12,7.0,FAST LANE (CB260),A Suborics,G Lane,125,1093,1,1:45.20,99.0
HV_2003-1-15_5,1,1.0,ENGINEERING WONDER (CB300),D Whyte,L Ho,129,1067,8,1:11.20,3.2
HV_2003-1-15_5,2,3.0,HORACE'S HORSE (CB043),W C Marwing,L Fownes,126,1131,2,1:11.20,4.1
HV_2003-1-15_5,3,4.0,GOLDEN STRIDE (CA343),A Suborics,P F Yiu,125,1123,4,1:11.30,7.8
HV_2003-1-15_5,4,5.0,SHOGUN (CB446),J Spencer,C H Yip,124,1107,5,1:11.50,5.1
HV_2003-1-15_5,5,7.0,BOXING DAY (CA284),Y T Cheng,K C Lo,120,1102,10,1:11.70,82
HV_2003-1-15_5,6,10.0,BLAZING BOB (BT016),C Soumillon,J Moore,120,1013,11,1:11.90,22
HV_2003-1-15_5,7,2.0,SILLY BOY (CC094),G Mosse,D A Hayes,127,1136,9,1:12.10,12
HV_2003-1-15_5,8,11.0,MY DELIGHT (CA374),E Saint-Martin,T W Leung,120,1054,3,1:12.40,16
HV_2003-1-15_5,9,8.0,GREAT DRAGON (CB060),K H Ting,P C Kan,120,949,6,1:12.70,10
HV_2003-1-15_5,10,6.0,BULLSHOT (CB215),C Williams,D Oughton,122,1017,1,1:12.80,99
HV_2003-1-15_5,11,12.0,POT BLACK (CA079),D Dunn,P Chapple-Hyam,118,1065,12,1:13.10,99
HV_2003-1-15_5,12,9.0,SUPER SUCCESS (CB358),R Fradd,K W Lui,120,1158,7,1:14.20,32
HV_2003-1-15_5,WV,,GOOD CHANCE (BV259),---,Y O Wong,124,---,---,---,---
HV_2003-1-15_6,1 DH,1.0,NEW PLANET (CA037),J Spencer,K W Lui,133,1108,4,2:19.60,7.7
HV_2003-1-15_6,1 DH,2.0,HIGH SKY (BS203),G Mosse,K L Man,131,1011,1,2:19.60,14.0
HV_2003-1-15_6,3,7.0,DEEP PURPLE (CB251),W C Marwing,L Fownes,119,1037,3,2:19.60,2.8
HV_2003-1-15_6,4,9.0,WAIALAE WIN (CB012),D Whyte,J Moore,118,1165,12,2:19.60,19.0
HV_2003-1-15_6,5,4.0,EXPLOSIVE POWER (BV129),F Coetzee,A S Cruz,122,1079,6,2:19.60,18.0
HV_2003-1-15_6,6,12.0,BOUNTIFUL (CB114),S Dye,J Size,113,1166,5,2:19.60,4.8
HV_2003-1-15_6,7,10.0,ALLEZ ALLEZ (BV205),Y T Cheng,C H Yip,116,953,10,2:19.70,14.0
HV_2003-1-15_6,8,11.0,MAJESTIC WARRIOR (BV234),C Williams,I W Allan,114,1062,2,2:19.70,28.0
HV_2003-1-15_6,9,8.0,EXCEPTIONAL (BT183),E Legrix,D Oughton,119,1097,9,2:19.80,62.0
HV_2003-1-15_6,10,5.0,BLACK CARBINE (CA302),W M Lai,T K Ng,121,1076,11,2:19.80,25.0
HV_2003-1-15_6,11,6.0,HAPPY FORTUNE (CA307),A Suborics,S T Wong,120,1191,8,2:20.50,7.5
HV_2003-1-15_6,12,3.0,WINWIN COMBO (CB277),R Fradd,S Woods,130,1042,7,2:20.80,19.0
HV_2003-1-15_7,1,5.0,DANHERO (CA337),G Schofield,P F Yiu,125,1128,5,0:57.90,2.6
HV_2003-1-15_7,2,6.0,DRAGON HORSE (CB131),E Saint-Martin,T W Leung,123,1136,11,0:58.20,22.0
HV_2003-1-15_7,3,4.0,SUPER FAST (BV327),F Coetzee,A S Cruz,127,1126,1,0:58.20,4.4
HV_2003-1-15_7,4,2.0,GOLDEN FARM (CA069),D Whyte,L Ho,129,1126,7,0:58.20,8.0
HV_2003-1-15_7,5,7.0,HOKKIEN ALL (BV341),G Mosse,G Lane,123,1270,10,0:58.30,41.0
HV_2003-1-15_7,6,11.0,MARSHALL SPIRIT (CA016),C Williams,K W Lui,118,1069,12,0:58.30,93.0
HV_2003-1-15_7,7,3.0,SONGS OF THE SUN (CB237),D Dunn,D A Hayes,128,1111,6,0:58.40,6.9
HV_2003-1-15_7,8,8.0,LIGHTNING BOLT (CA313),E Legrix,B K Ng,123,1116,2,0:58.50,59.0
HV_2003-1-15_7,9,1.0,LUCKY TRIO (CB199),S Dye,J Size,131,1144,9,0:58.60,18.0
HV_2003-1-15_7,10,10.0,JET JACKSON (BT157),C Soumillon,J Moore,120,967,3,0:58.70,7.1
HV_2003-1-15_7,11,9.0,GOOD TIME FOR ALL (BS106),Y T Cheng,Y O Wong,120,1062,4,0:59.10,28.0
HV_2003-1-15_7,12,12.0,TIME OF RED WINE (CC040),S K Sit,K L Man,113,1136,8,0:59.10,99.0
HV_2003-1-15_8,1,9.0,DYNAMIC FUN (CB281),S Dye,J Size,121,1213,3,1:50.70,1.9
HV_2003-1-15_8,2,1.0,CELEBRATION (CB029),C Soumillon,D Cruz,131,1082,10,1:51.00,17.0
HV_2003-1-15_8,3,8.0,SNOWSTORM (CB255),A Suborics,P C Kan,122,1083,7,1:51.00,7.2
HV_2003-1-15_8,4,6.0,DIAMOND MOON (CB019),G Mosse,K W Lui,123,1061,9,1:51.20,6.2
HV_2003-1-15_8,5,12.0,SPRINTER (CA067),Y T Cheng,P F Yiu,113,1089,11,1:51.40,10.0
HV_2003-1-15_8,6,11.0,ISLAND WEST TREBLE (BV073),E Legrix,Y O Wong,119,1162,5,1:51.50,39.0
HV_2003-1-15_8,7,10.0,ELEPHANT DANCE (CA391),D Whyte,T K Ng,119,1095,12,1:51.50,6.4
HV_2003-1-15_8,8,7.0,NASA PEARL (CC068),F Coetzee,A S Cruz,123,1067,6,1:51.60,99.0
HV_2003-1-15_8,9,2.0,TRIUMPHANT FEELING (BS252),M W Leung,D A Hayes,125,1116,4,1:51.90,69.0
HV_2003-1-15_8,10,3.0,CHEERS WINNER (CB356),W C Marwing,I W Allan,129,1110,1,1:52.00,46.0
HV_2003-1-15_8,11,5.0,KEEN WINNER (BT140),J Spencer,A T Millard,128,1083,2,1:53.30,44.0
HV_2003-1-15_8,12,4.0,ZIETENGO BOY (BV143),D Dunn,L Fownes,129,1151,8,1:54.60,86.0
HV_2003-1-22_1,1,8.0,FORTUNE ROAD (CB269),C Soumillon,A T Millard,127,1095,3,0:58.00,9.9
HV_2003-1-22_1,2,12.0,ETERNAL START (BV079),R Fradd,T K Ng,123,1147,1,0:58.30,10
HV_2003-1-22_1,3,5.0,O REI (CB384),F Coetzee,A S Cruz,129,1068,8,0:58.60,20
HV_2003-1-22_1,4,9.0,FAIRWAY FINDER (BV021),G Schofield,J Moore,125,1104,9,0:58.60,38
HV_2003-1-22_1,5,2.0,AMITY (CA036),G Mosse,D A Hayes,130,1094,2,0:58.80,12
HV_2003-1-22_1,6,1.0,SPEED AT EASE (CB348),E Saint-Martin,T W Leung,131,1074,4,0:58.80,1.7
HV_2003-1-22_1,7,11.0,NEWSWIRE (CB055),Y T Cheng,D Cruz,124,1036,12,0:59.00,99
HV_2003-1-22_1,8,3.0,BURST TO VICTORY (CC126),D Dunn,G Lane,129,1131,11,0:59.10,51
HV_2003-1-22_1,9,10.0,EVEN TILDEN (CB226),S Dye,J Size,124,1114,5,0:59.50,82
HV_2003-1-22_1,10,6.0,WE'RE BUDDIES (CC142),K H Ting,P C Kan,129,1065,7,0:59.60,73
HV_2003-1-22_1,11,7.0,VILLAGER (CB259),W C Marwing,I W Allan,128,1015,6,0:59.70,4.7
HV_2003-1-22_1,WV-A,4.0,MULTI-WIN (CC075),D Whyte,K W Lui,129,---,---,---,---
HV_2003-1-22_2,1,4.0,INCREDIBLE (CA359),G Mosse,D A Hayes,131,1053,8,1:52.30,6.5
HV_2003-1-22_2,2,2.0,DRAGON WIN (BV242),C Soumillon,P F Yiu,132,1134,3,1:52.30,7
HV_2003-1-22_2,3,1.0,GIDDY KIPPER (CB303),E Saint-Martin,T W Leung,133,949,4,1:52.40,7.3
HV_2003-1-22_2,4,12.0,BEST EVER (CB050),S Dye,B K Ng,113,1014,9,1:52.40,11
HV_2003-1-22_2,5,5.0,SPORT SEEKER (CB250),R Fradd,S Woods,128,1147,6,1:52.40,36
HV_2003-1-22_2,6,9.0,OPTIC DYNAMIC (CA320),C Williams,Y O Wong,123,1167,10,1:52.60,6.8
HV_2003-1-22_2,7,6.0,WINNING ASSOCIATES (CA116),D Whyte,D Hill,132,1098,7,1:52.90,6.9
HV_2003-1-22_2,8,10.0,PREDATOR (CA186),E Legrix,D Cruz,123,1035,1,1:53.10,8.1
HV_2003-1-22_2,9,3.0,HOWSON (CB152),G Schofield,L Ho,132,1087,2,1:53.30,10
HV_2003-1-22_2,10,8.0,FIGARO (CA053),M W Leung,D Oughton,119,1077,12,1:53.50,44
HV_2003-1-22_2,11,11.0,UNITY (CA346),F Coetzee,A S Cruz,118,1135,5,1:53.50,9
HV_2003-1-22_2,12,7.0,MONEY STAR (BT302),K H Ting,P C Kan,125,1029,11,1:54.00,58
HV_2003-1-22_2,WV,,WINMARK (CA137),D Whyte,S T Wong,127,---,---,---,---
HV_2003-1-22_3,1,7.0,TOUCH DOWN (CB013),C Williams,D Hill,125,1140,1,1:41.40,9.1
HV_2003-1-22_3,2,12.0,WISHES (BT100),Y T Cheng,S T Wong,113,1134,12,1:41.50,88.0
HV_2003-1-22_3,3,1.0,CHARIOT OF WEI HAI (CB144),W C Marwing,S Woods,130,966,9,1:41.50,8.6
HV_2003-1-22_3,4,4.0,ME AND YOU (BT011),G Schofield,P F Yiu,127,1235,3,1:41.50,7.9
HV_2003-1-22_3,5,10.0,FLORAL DANCER (CA259),P Smullen,K W Lui,121,1058,11,1:41.70,19.0
HV_2003-1-22_3,6,8.0,TRULY CONTENT (CB266),E Legrix,J Moore,123,1098,2,1:41.80,58.0
HV_2003-1-22_3,7,9.0,ACE ACADEMY (BT215),S Dye,J Size,121,1076,4,1:41.80,7.2
HV_2003-1-22_3,8,11.0,MANSFIELD STAR (CA332),D Whyte,L Ho,120,1011,5,1:41.80,2.1
HV_2003-1-22_3,9,6.0,BRILLIANT ATTORNEY (BV070),D Dunn,L Fownes,125,1217,6,1:42.40,41.0
HV_2003-1-22_3,10,2.0,GO GET THEM (BV195),M W Leung,D Oughton,123,1066,7,1:42.90,31.0
HV_2003-1-22_3,11,5.0,QUICK NEWS (CB178),C Soumillon,C H Yip,126,1055,8,1:43.00,11.0
HV_2003-1-22_3,12,3.0,I AM OKAY (CB400),R Fradd,D Cruz,128,1084,10,1:43.20,46.0
HV_2003-1-22_4,1,1.0,ESCALATION (CB030),D Whyte,A T Millard,129,1129,1,1:11.10,2.4
HV_2003-1-22_4,2,7.0,WISDOM EXPRESS (CB377),E Saint-Martin,K L Man,121,1026,3,1:11.10,14.0
HV_2003-1-22_4,3,8.0,LASER GLORY (CB312),C Soumillon,P F Yiu,120,1159,6,1:11.20,4.6
HV_2003-1-22_4,4,4.0,HIN YUEN'S UNICORN (BS319),E Legrix,P C Kan,124,1044,2,1:11.50,7.2
HV_2003-1-22_4,5,6.0,AFICIONADO (BV293),S Dye,J Size,122,1209,12,1:11.60,9.5
HV_2003-1-22_4,6,11.0,METRO FLYER (CA072),W C Marwing,L Fownes,118,1001,5,1:11.60,13.0
HV_2003-1-22_4,7,9.0,SUPER BEST (CB380),F Coetzee,A S Cruz,120,1094,11,1:11.60,99.0
HV_2003-1-22_4,8,10.0,ABLE EAGLE (CB443),W M Lai,T K Ng,119,1115,9,1:11.70,37.0
HV_2003-1-22_4,9,12.0,THE MOST DAUNTLESS (BT171),G Schofield,G Lane,116,1129,8,1:11.80,94.0
HV_2003-1-22_4,10,2.0,SALUT BEAUTE (CB189),G Mosse,D A Hayes,129,1071,7,1:11.90,17.0
HV_2003-1-22_4,11,3.0,CHAMPION LION (CC090),P Smullen,D Cruz,127,1034,4,1:12.00,29.0
HV_2003-1-22_4,12,5.0,LATIN DANCER (CA230),R Fradd,P Chapple-Hyam,123,1013,10,1:12.40,18.0
HV_2003-1-22_5,1,2.0,ACCLAMATION (CB045),G Mosse,L Fownes,127,1100,1,1:42.10,6.6
HV_2003-1-22_5,2,10.0,GUSCOTT (BS207),K C Tsang,B K Ng,119,1099,4,1:42.10,23.0
HV_2003-1-22_5,3,1.0,CHATER LANE (CB339),R Fradd,G Lane,129,1101,11,1:42.20,25.0
HV_2003-1-22_5,4,11.0,UNIVERSAL GLORY (BV162),K H Ting,P C Kan,119,1211,5,1:42.20,4.5
HV_2003-1-22_5,5,12.0,THE RICH MAN (BS130),W M Lai,T K Ng,117,1096,2,1:42.30,7.3
HV_2003-1-22_5,6,4.0,BARRACUDA (CB320),E Legrix,P Chapple-Hyam,126,1048,9,1:42.30,7.6
HV_2003-1-22_5,7,9.0,ALL WIN (BT106),D Whyte,K L Man,120,1100,7,1:42.40,6.8
HV_2003-1-22_5,8,7.0,SUPER WONGCHOY (CB318),D Dunn,Y O Wong,123,1153,10,1:42.60,7.9
HV_2003-1-22_5,9,5.0,NON SEQUITUR (BV093),F Coetzee,A S Cruz,126,988,8,1:43.40,18.0
HV_2003-1-22_5,10,8.0,MAESTRO (CC037),W C Marwing,I W Allan,122,1026,3,1:43.50,43.0
HV_2003-1-22_5,11,6.0,A CANDY (CB190),E Saint-Martin,T W Leung,123,1081,12,1:45.90,7.8
HV_2003-1-22_5,12,3.0,BRILLIANT LOT (CB399),P Smullen,D A Hayes,127,1012,6,1:47.50,77.0
HV_2003-1-22_6,1,5.0,PACKING ANGEL (CB223),D Whyte,L Ho,127,1118,8,1:41.30,2.2
HV_2003-1-22_6,2,6.0,MENDOZA (CA197),D Dunn,S Woods,124,993,10,1:41.40,56.0
HV_2003-1-22_6,3,3.0,INDUSTRIAL PRIDE (CB179),G Mosse,C H Yip,128,1081,4,1:41.60,12.0
HV_2003-1-22_6,4,10.0,DANDY BUNNY (BV328),M W Leung,S T Wong,112,1085,7,1:41.60,77.0
HV_2003-1-22_6,5,2.0,REWARD (BV116),R Fradd,D Cruz,129,1172,9,1:41.60,30.0
HV_2003-1-22_6,6,9.0,COUNTRY DRAGON (BV294),F Coetzee,A S Cruz,118,1024,3,1:41.70,21.0
HV_2003-1-22_6,7,7.0,FORTUNE LIFE (CB207),C Soumillon,D Hill,122,1097,12,1:41.70,23.0
HV_2003-1-22_6,8,4.0,LUCKY SUPERSTAR (CA270),E Legrix,K L Man,128,1054,5,1:41.70,5.0
HV_2003-1-22_6,9,1.0,KOH-I-NOOR (BS043),S Dye,J Size,129,1154,6,1:41.70,13.0
HV_2003-1-22_6,10,11.0,MY HEART (BV020),S K Sit,G Lane,116,1102,11,1:42.00,99.0
HV_2003-1-22_6,11,12.0,CHOICE AND CHANCE (CA381),Y T Cheng,T W Leung,114,1042,1,1:42.10,15.0
HV_2003-1-22_6,12,8.0,C'EST LA VIE (CB085),W C Marwing,I W Allan,118,1058,2,1:42.10,5.6
HV_2003-1-22_7,1,5.0,MARK OF EXCELLENCE (CA280),S Dye,J Size,124,1041,2,1:40.60,1.7
HV_2003-1-22_7,2 DH,3.0,EXPEDIENT (BT046),E Legrix,B K Ng,127,1030,11,1:40.90,62.0
HV_2003-1-22_7,2 DH,12.0,SUPER CENTURY (BV029),S K Sit,A S Cruz,113,1049,3,1:40.90,17.0
HV_2003-1-22_7,4,10.0,KONRAD THE GREAT (CB059),D Dunn,L Fownes,117,1074,12,1:41.00,6.9
HV_2003-1-22_7,5,6.0,MODERN PROSPECT (CC070),E Saint-Martin,T W Leung,121,1119,1,1:41.10,6.6
HV_2003-1-22_7,6,9.0,MONEY WINS (BT165),G Schofield,D Cruz,118,1088,6,1:41.30,86.0
HV_2003-1-22_7,7,11.0,SIXTY SECONDS (CB177),M W Leung,D Oughton,111,1035,9,1:41.40,38.0
HV_2003-1-22_7,8,2.0,NORTHERN FLYER (BS032),C Soumillon,A T Millard,130,1218,5,1:41.40,18.0
HV_2003-1-22_7,9,1.0,HOROSCOPE (CB139),D Whyte,C H Yip,130,1010,8,1:41.50,16.0
HV_2003-1-22_7,10,8.0,MASTER MAGIC (BP193),C Williams,J Moore,119,1178,10,1:41.90,48.0
HV_2003-1-22_7,11,4.0,DANEFACTOR (CA006),F Coetzee,P C Kan,125,1123,7,1:42.10,10.0
HV_2003-1-22_7,12,7.0,SEREVI (CA293),R Fradd,K L Man,120,1066,4,1:44.10,83.0
HV_2003-1-22_8,1,9.0,CONJURING (CA146),E Saint-Martin,T W Leung,119,1033,3,0:57.00,4.2
HV_2003-1-22_8,2,7.0,GENERAL KINGY (CB039),S K Sit,K W Lui,125,1162,2,0:57.50,18.0
HV_2003-1-22_8,3,2.0,MY HONOUR (BT205),G Schofield,D Cruz,132,1089,5,0:57.70,18.0
HV_2003-1-22_8,4,11.0,HELENE ELEGANCE (CB004),D Dunn,S Woods,116,1020,4,0:57.80,9.9
HV_2003-1-22_8,5,10.0,RUN AND WIN (CA131),E Legrix,P C Kan,118,1160,7,0:57.80,22.0
HV_2003-1-22_8,6,6.0,SAINTLY PARTNERS (BV292),S Dye,J Size,128,1143,1,0:57.90,11.0
HV_2003-1-22_8,7,12.0,TRUST ME (CA144),C Williams,P F Yiu,113,1028,10,0:58.00,27.0
HV_2003-1-22_8,8,8.0,CHAMP DE UNION (CB001),D Whyte,D Oughton,121,1046,12,0:58.20,51.0
HV_2003-1-22_8,9,4.0,VICTORY MARBLE (BV275),F Coetzee,K L Man,129,1208,11,0:58.40,42.0
HV_2003-1-22_8,10,5.0,HELENE PILLAGING (CC084),G Mosse,D A Hayes,128,1197,8,0:58.70,3.8
HV_2003-1-22_8,11,1.0,SPEED LORD (CC059),W C Marwing,I W Allan,133,1057,9,0:58.70,3.6
HV_2003-1-22_8,12,3.0,PEPPERONI (CC153),C Soumillon,Y O Wong,132,1000,6,0:59.50,87.0
HV_2003-1-8_1,1,4.0,ACE OF PACE (BV131),C Soumillon,P F Yiu,126,1044,9,1:11.90,17.0
HV_2003-1-8_1,2,1.0,FORTUNE MAPLE (CA385),F Coetzee,K C Lo,133,1102,1,1:11.90,3.4
HV_2003-1-8_1,3,2.0,NO COMPETITOR (BP157),G Mosse,G Lane,133,1185,2,1:12.00,8.5
HV_2003-1-8_1,4,3.0,MUNDAHISH (BT250),S Dye,B K Ng,128,1079,5,1:12.10,6.3
HV_2003-1-8_1,5,8.0,SCHOLARSHIP (CB170),G Schofield,T K Ng,120,1154,4,1:12.20,6.9
HV_2003-1-8_1,6,7.0,SMILEY WIN (CA005),C Williams,D Hill,121,1171,10,1:12.30,7.6
HV_2003-1-8_1,7,11.0,MILLENNIUMTREASURE (CA314),J Spencer,C H Yip,118,1129,3,1:12.40,37.0
HV_2003-1-8_1,8,9.0,SOUNDS GOOD (BT099),P Smullen,L Ho,119,1060,11,1:12.60,47.0
HV_2003-1-8_1,9,5.0,HENNESSY STAR (CA071),D Whyte,K W Lui,123,1103,7,1:13.00,4.4
HV_2003-1-8_1,10,12.0,FOREVER HERO (CA142),H K Yim,T W Leung,113,1069,8,1:13.00,78.0
HV_2003-1-8_1,11,10.0,AMERICAN WIN (BV065),M W Leung,D Oughton,113,1124,6,1:13.40,66.0
HV_2003-1-8_1,12,6.0,SHERDIL (CA305),K H Ting,L Fownes,123,1033,12,1:14.70,79.0
HV_2003-1-8_2,1,6.0,KONRAD THE GREAT (CB059),D Dunn,L Fownes,126,1064,12,1:41.70,8.6
HV_2003-1-8_2,2,11.0,MANSFIELD STAR (CA332),K H Ting,L Ho,114,1019,2,1:42.30,4.5
HV_2003-1-8_2,3,1.0,BLACK CARBINE (CA302),D Whyte,T K Ng,131,1075,7,1:42.30,4.3
HV_2003-1-8_2,4,2.0,ARRECTIS AURIBUS (BP062),W C Marwing,D Cruz,130,1111,9,1:42.40,6.5
HV_2003-1-8_2,5,8.0,TORI TOP (CB405),Y T Cheng,Y O Wong,120,1072,6,1:42.40,76
HV_2003-1-8_2,6,4.0,MILLENNIUM SUPREME (BV228),F Coetzee,A S Cruz,127,1170,5,1:42.50,14
HV_2003-1-8_2,7,10.0,ACE ACADEMY (BT215),S Dye,J Size,115,1089,8,1:42.50,16
HV_2003-1-8_2,8,7.0,TELECOM TYCOON (CC039),H K Yim,K L Man,120,1054,3,1:42.70,99
HV_2003-1-8_2,9,12.0,STAR OF TAI PO (BT293),M W Leung,P C Kan,108,1072,1,1:43.30,10
HV_2003-1-8_2,10,9.0,TOP OF THE CROWN (CB033),C Williams,K W Lui,116,1053,11,1:43.50,10
HV_2003-1-8_2,11,5.0,ELEGANCE (BV119),E Legrix,D Oughton,126,1001,4,1:43.80,12
HV_2003-1-8_2,12,3.0,GREAT KID (CB206),S K Sit,C H Yip,114,973,10,1:44.70,14
HV_2003-1-8_2,WV,,ME FIRST (BS236),P Smullen,S Woods,128,---,---,---,---
HV_2003-1-8_3,1,11.0,SUPER SIXTY-SIX (CB135),G Mosse,J Moore,120,1122,12,1:51.50,7.7
HV_2003-1-8_3,2,8.0,TELECOM PRINCE (BP223),J Spencer,C H Yip,119,1080,10,1:51.80,47
HV_2003-1-8_3,3,9.0,DANCING SOUND (CA066),W C Marwing,K L Man,118,1052,1,1:51.90,9.2
HV_2003-1-8_3,4,1.0,RESOURCEFUL PRINCE (CA323),C Soumillon,T K Ng,130,1081,11,1:52.00,3
HV_2003-1-8_3,5,4.0,A CANDY (CB190),P Smullen,T W Leung,120,1081,2,1:52.40,18
HV_2003-1-8_3,6,10.0,MR PRESIDENT (CA178),D Dunn,L Fownes,118,1141,7,1:53.10,9.4
HV_2003-1-8_3,7,3.0,DIAMOND AND GOLD (BP100),A Suborics,P C Kan,122,1124,5,1:53.30,13
HV_2003-1-8_3,8,6.0,PRINCELY HORSE (CB027),E Legrix,D Oughton,120,1112,6,1:53.40,10
HV_2003-1-8_3,9,2.0,NON SEQUITUR (BV093),F Coetzee,A S Cruz,126,997,3,1:53.70,37
HV_2003-1-8_3,10,7.0,SUPER ELITE (CA214),D Whyte,K W Lui,120,1015,9,1:53.90,5
