day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds
HV_2005-1-12_5,11,10.0,BEST EVER (CB050),S Dye,B K Ng,116,1057,12,1:42.90,32.0
HV_2005-1-12_5,12,9.0,MR PRESIDENT (CA178),B Prebble,C Fownes,118,1148,7,1:43.10,5.7
HV_2005-1-12_6,1,9.0,CAPTAIN HAPPY (CE015),F Coetzee,A S Cruz,117,1098,12,0:58.00,2.9
HV_2005-1-12_6,2,8.0,MANIFEST (CC048),C Williams,C Fownes,118,1140,8,0:58.20,9.7
HV_2005-1-12_6,3,2.0,AMO (CB125),G Schofield,P F Yiu,126,1184,3,0:58.30,6.1
HV_2005-1-12_6,4,7.0,GOLDEN FARM (CA069),R Fradd,L Ho,118,1123,1,0:58.30,9.7
HV_2005-1-12_6,5,3.0,HELENE ELEGANCE (CB004),B Prebble,S Woods,125,1027,9,0:58.40,17.0
HV_2005-1-12_6,6,4.0,CARELESS WHISPER (CE123),G Mosse,D A Hayes,122,1132,2,0:58.50,13.0
HV_2005-1-12_6,7,6.0,ABLE EAGLE (CB443),S K Sit,T K Ng,119,1170,6,0:58.80,23.0
HV_2005-1-12_6,8,1.0,SUPER WIN FORTUNE (CD390),S Sanders,B K Ng,127,1069,11,0:59.10,28.0
HV_2005-1-12_6,9,11.0,SOUTHERN LIGHT (CB439),W M Lai,D Cruz,117,1277,4,0:59.20,16.0
HV_2005-1-12_6,10,10.0,DRAGON HORSE (CB131),C K Tong,T W Leung,107,1172,10,0:59.30,31.0
HV_2005-1-12_6,11,12.0,HERO OF ABALONE (CC344),Y T Cheng,C H Yip,113,1125,5,0:59.40,99.0
HV_2005-1-12_6,12,5.0,HEKYLL N' JYDE (CC337),D Whyte,J Size,122,1129,7,1:00.90,5.3
HV_2005-1-12_7,1,10.0,CHEERFUL HEART (CC206),A Delpech,D E Ferraris,116,1073,5,2:18.90,19.0
HV_2005-1-12_7,2,5.0,BEAR DOMINANCE (CD235),C Soumillon,J Moore,123,1042,6,2:19.00,2.5
HV_2005-1-12_7,3,11.0,MYSTIC FORCE (CD219),F Coetzee,A S Cruz,116,1035,2,2:19.20,3.0
HV_2005-1-12_7,4,12.0,BROWN BEAUTY (CC029),W M Lai,D Cruz,115,1056,12,2:19.40,32.0
HV_2005-1-12_7,5,6.0,PEAK POWER (BV002),D Holland,D Hill,123,1100,1,2:19.50,33.0
HV_2005-1-12_7,6,3.0,CLASSA VICTORY (CB174),C Williams,L Ho,124,1054,7,2:19.50,29.0
HV_2005-1-12_7,7,4.0,GREEN IN BLUE (CD117),S Sanders,S Woods,124,1008,4,2:19.50,37.0
HV_2005-1-12_7,8,7.0,NOBLE BOSS (CD360),Y T Cheng,K L Man,118,1009,11,2:19.70,99.0
HV_2005-1-12_7,9,1.0,DR WELL (CD165),D Whyte,J Size,129,1111,10,2:19.80,6.4
HV_2005-1-12_7,10,9.0,WINNING RONGRONG (CD081),M Rodd,A T Millard,117,1112,8,2:20.40,28.0
HV_2005-1-12_7,11,2.0,KIDDY SING (CD005),R Fradd,C Fownes,129,1009,9,2:20.50,10.0
HV_2005-1-12_7,12,8.0,DONGGUAN VICTORY (CB382),G Schofield,P O'Sullivan,117,1073,3,2:21.30,37.0
HV_2005-1-12_8,1,6.0,FRUITY FRUITY (CD061),C Soumillon,D Cruz,124,1132,3,1:41.30,3.8
HV_2005-1-12_8,2,4.0,SUCCESSIVE GAINS (CC158),D Whyte,K L Man,126,1108,8,1:41.40,3.5
HV_2005-1-12_8,3,11.0,WHATABOB (CD213),M Rodd,J Moore,117,1152,7,1:41.50,5.5
HV_2005-1-12_8,4,3.0,DASHING CHAMPION (CC015),H W Lai,B K Ng,117,1166,2,1:41.70,14
HV_2005-1-12_8,5,10.0,CONNOISSEUR'S LOVE (CD234),B Prebble,D Oughton,118,999,1,1:41.70,25
HV_2005-1-12_8,6,2.0,COSMO SUCCESS (CC250),E Saint-Martin,C H Yip,127,1055,9,1:41.80,10
HV_2005-1-12_8,7,5.0,FIGHTING MASCOT (CB426),G Schofield,D E Ferraris,124,1042,4,1:41.90,8
HV_2005-1-12_8,8,9.0,KROVANH (CD373),G Mosse,D A Hayes,121,1199,10,1:42.00,22
HV_2005-1-12_8,9,12.0,ARMONDO (CB387),S Dye,P O'Sullivan,115,1273,6,1:42.20,22
HV_2005-1-12_8,10,1.0,HAPPY PARTNERS (CD056),A Delpech,J Size,129,1067,5,1:42.30,15
HV_2005-1-12_8,11,7.0,GOLDEN CARE (CD188),C Williams,A T Millard,122,1066,11,1:42.40,99
HV_2005-1-12_8,WV,8.0,KING OF FISH (CB105),D Holland,C S Shum,121,---,---,---,---
HV_2005-1-19_1,1,10.0,LAZY BUDDIES (CC208),G Schofield,A Lee,121,1111,7,1:51.70,7.3
HV_2005-1-19_1,2,12.0,AMICABLE (CC034),C Williams,A T Millard,115,1091,2,1:52.00,4.9
HV_2005-1-19_1,3,11.0,JADE RUYI (BV118),H W Lai,L Ho,107,974,8,1:52.10,17.0
HV_2005-1-19_1,4,7.0,WAIALAE WIN (CB012),C Soumillon,J Moore,124,1198,3,1:52.20,13.0
HV_2005-1-19_1,5,2.0,FABULOUS (CA152),A Delpech,B K Ng,129,1005,6,1:52.30,7.7
HV_2005-1-19_1,6,6.0,MONEY EXPRESS (CC280),S Dye,P O'Sullivan,124,1098,11,1:52.30,5.3
HV_2005-1-19_1,7,1.0,COTTON BALL (CD327),D Whyte,J Size,129,1050,10,1:52.70,7.1
HV_2005-1-19_1,8,4.0,NEW CENTURY (CA306),B Prebble,D Oughton,126,1085,12,1:52.70,22.0
HV_2005-1-19_1,9,9.0,POWER TICKER (CD260),S K Sit,D E Ferraris,123,1130,5,1:52.70,90.0
HV_2005-1-19_1,10,3.0,HARVEST GALA (CD269),O Doleuze,C S Shum,127,1058,1,1:52.80,7.3
HV_2005-1-19_1,11,8.0,GOLDEN MILE (CD264),F Coetzee,C Fownes,123,1034,4,1:54.40,11.0
HV_2005-1-19_1,12,5.0,TELECOM CAESAR (CD161),K S Yu,Y O Wong,125,1104,9,1:54.80,99.0
HV_2005-1-19_2,1,1.0,GRAND COMMANDS (CD300),A Delpech,B K Ng,132,1201,6,0:57.80,2.5
HV_2005-1-19_2,2,5.0,CHAMP DE UNION (CB001),S Dye,D E Ferraris,125,1056,4,0:58.00,12
HV_2005-1-19_2,3,12.0,BULLISH KID (CC162),F Coetzee,A S Cruz,114,1085,1,0:58.20,3.5
HV_2005-1-19_2,4,2.0,STRAWBERRY KISSES (CD396),R Fradd,A Lee,132,1188,10,0:58.30,33
HV_2005-1-19_2,5,3.0,SUGAR AND SWEET (CD089),O Doleuze,T K Ng,130,1183,3,0:58.40,6.4
HV_2005-1-19_2,6,4.0,MAJIN BUU (CC334),C K Tong,D Cruz,116,1098,8,0:58.50,38
HV_2005-1-19_2,7,8.0,CHOICE AND CHANCE (CA381),D Whyte,T W Leung,121,1083,2,0:58.50,9.5
HV_2005-1-19_2,8,10.0,NOBLE VICTORY (CC022),G Schofield,C Fownes,117,1031,12,0:58.60,19
HV_2005-1-19_2,9,9.0,DANEMAN HILL (CD374),M Rodd,P F Yiu,118,981,11,0:58.70,19
HV_2005-1-19_2,10,6.0,HAPPY ALL AROUND (CD248),H W Lai,L Ho,115,1040,9,0:58.90,99
HV_2005-1-19_2,11,11.0,EASY KING (CA062),K S Yu,P O'Sullivan,115,1157,5,1:00.30,48
HV_2005-1-19_2,WV-A,7.0,HAWKIE STAR (CE022),G Mosse,D A Hayes,125,---,---,---,---
HV_2005-1-19_3,1,6.0,COULDN'T CARE LESS (CD009),G Mosse,C S Shum,123,1053,4,1:41.90,5.2
HV_2005-1-19_3,2,7.0,MAMOUSKA (CB444),E Saint-Martin,C H Yip,118,1049,6,1:42.00,4.8
HV_2005-1-19_3,3,10.0,PURPLE GOLD (CD249),A Delpech,B K Ng,114,1079,3,1:42.10,77.0
HV_2005-1-19_3,4,2.0,STOIC (BT155),C Soumillon,C Fownes,130,998,1,1:42.10,6.0
HV_2005-1-19_3,5,1.0,KING PALM (CC118),D Whyte,Y O Wong,130,1192,9,1:42.20,8.8
HV_2005-1-19_3,6,4.0,AURELIAN (CC025),R Fradd,L Ho,127,1118,12,1:42.30,25.0
HV_2005-1-19_3,7,9.0,UPPA HAND (CD221),S Dye,A Lee,115,1132,10,1:42.50,16.0
HV_2005-1-19_3,8,11.0,SOUND OF SILENCE (CD136),C K Tong,D A Hayes,104,1106,7,1:42.70,16.0
HV_2005-1-19_3,9,12.0,TOUCH DOWN (CB013),P H Lo,D Hill,106,1182,11,1:42.70,22.0
HV_2005-1-19_3,10,5.0,FOREVER WIN (CC069),F Coetzee,K W Lui,126,1137,8,1:42.70,5.1
HV_2005-1-19_3,11,3.0,EXULTATION (BV223),M Rodd,K L Man,128,1032,2,1:42.90,13.0
HV_2005-1-19_3,12,8.0,WINWIN COMBO (CB277),W M Lai,T K Ng,117,1104,5,1:43.00,22.0
HV_2005-1-19_4,1,9.0,EASTKOWLOON SPIRIT (CC267),A Delpech,B K Ng,118,1232,1,1:42.10,5.3
HV_2005-1-19_4,2,8.0,PROGRESSING TIMES (CC231),D Whyte,J Size,122,1065,5,1:42.10,5.2
HV_2005-1-19_4,3,12.0,ALWAYS ZIETEN (CB090),H W Lai,L Ho,104,1108,6,1:42.20,40.0
HV_2005-1-19_4,4,10.0,LUCKY DICE (CB101),O Doleuze,K W Lui,120,1213,8,1:42.20,6.1
HV_2005-1-19_4,5,7.0,HANDBAG PREMIER (CD137),M Rodd,P O'Sullivan,122,1056,3,1:42.30,5.8
HV_2005-1-19_4,6,4.0,TANAHMERAH (CC051),R Fradd,D Hill,127,1200,2,1:42.30,7.7
HV_2005-1-19_4,7,6.0,SUNRISE RAINBOW (CD209),E Saint-Martin,C H Yip,123,1087,9,1:42.40,6.2
HV_2005-1-19_4,8,1.0,SUNBELL (CB391),S Sanders,D Cruz,129,1025,11,1:42.60,62.0
HV_2005-1-19_4,9,5.0,VICTORY MARBLE (BV275),S K Sit,S Woods,124,1210,7,1:42.80,24.0
HV_2005-1-19_4,10,11.0,ROMANTIC SYMPHONY (BV150),C Williams,A T Millard,118,1127,4,1:42.80,67.0
HV_2005-1-19_4,11,2.0,MIRACLES (CC073),S Dye,C S Shum,128,1107,12,1:42.90,11.0
HV_2005-1-19_4,12,3.0,SIXTY SECONDS (CB177),C K Tong,D Oughton,117,1078,10,1:43.30,41.0
HV_2005-1-19_5,1,6.0,CHINA WORLD (CA397),O Doleuze,K L Man,120,1207,9,1:41.60,37.0
HV_2005-1-19_5,2,5.0,RED BARON (CC220),D Whyte,D E Ferraris,121,1069,10,1:41.80,6.4
HV_2005-1-19_5,3,2.0,CHINOOK (CC108),E Saint-Martin,C H Yip,131,1160,2,1:41.80,6.3
HV_2005-1-19_5,4,3.0,OLIVE OR TWIST (CB271),C Soumillon,J Moore,125,1201,1,1:41.90,3.4
HV_2005-1-19_5,5,8.0,SWEETIE (CB036),H W Lai,L Ho,108,1046,6,1:41.90,13.0
HV_2005-1-19_5,6,4.0,LUCKY SUPERSTAR (CA270),H K Yim,T W Leung,123,1045,7,1:41.90,31.0
HV_2005-1-19_5,7,9.0,NICKU NICKU (CC372),C Williams,K W Lui,117,1040,4,1:42.20,6.3
HV_2005-1-19_5,8,7.0,JUST TOO GOOD (CB150),S Sanders,P F Yiu,119,1096,12,1:42.50,61.0
HV_2005-1-19_5,9,10.0,PORT OF HOPE (CC019),R Fradd,C Fownes,118,1097,11,1:42.80,21.0
HV_2005-1-19_5,10,11.0,THE FACULTY (CB414),S Dye,P O'Sullivan,115,1058,8,1:42.80,11.0
HV_2005-1-19_5,11,12.0,JUST VICTORY (CB216),W M Lai,T K Ng,113,1160,3,1:42.80,56.0
HV_2005-1-19_5,12,1.0,SHINING DRAGON (CC181),C K Tong,S Woods,122,977,5,1:43.60,6.7
HV_2005-1-19_6,1,7.0,PHOENIX FORTUNE (CD122),A Delpech,D E Ferraris,119,1076,5,1:41.70,10.0
HV_2005-1-19_6,2,10.0,FREEBIRD (CC319),Y T Cheng,D Cruz,116,1083,8,1:41.80,39.0
HV_2005-1-19_6,3,5.0,FLYING SUCCESS (CB113),C Williams,K L Man,120,1176,7,1:41.80,12.0
HV_2005-1-19_6,4,2.0,KONRAD THE GREAT (CB059),C Soumillon,C Fownes,126,1090,11,1:41.90,6.6
HV_2005-1-19_6,5,4.0,DANEHILL WARRIOR (CB452),O Doleuze,K W Lui,121,1026,10,1:41.90,12.0
HV_2005-1-19_6,6,1.0,SIR OCTAVIUS (CB427),D Whyte,J Size,129,1103,2,1:41.90,3.4
HV_2005-1-19_6,7,6.0,PACIFIC ALLIANCE (CC230),G Mosse,D A Hayes,121,1075,12,1:41.90,12.0
HV_2005-1-19_6,8,3.0,SHABU SHABU (CB290),S Dye,C S Shum,125,1022,1,1:42.00,3.7
HV_2005-1-19_6,9,8.0,CHERISHED (CB160),M Rodd,D Hill,117,1102,9,1:42.10,22.0
HV_2005-1-19_6,10,12.0,STRIKE TO WIN (CD361),H W Lai,B K Ng,105,1161,6,1:42.10,44.0
HV_2005-1-19_6,11,11.0,FANTASTICO (CB167),C W Wong,J Moore,105,1139,3,1:43.40,25.0
HV_2005-1-19_6,12,9.0,CITI CENTRE (CA281),R Fradd,A Lee,118,1183,4,1:43.60,31.0
HV_2005-1-19_7,1,3.0,BILLET EXPRESS (CD140),C Soumillon,J Moore,127,1197,6,1:10.10,4.1
HV_2005-1-19_7,2,6.0,EVERY TIME (CD314),G Schofield,D E Ferraris,119,1177,3,1:10.20,7.4
HV_2005-1-19_7,3,11.0,TIGER RIDGE (CD084),M Rodd,A T Millard,116,1268,1,1:10.50,5.0
HV_2005-1-19_7,4,8.0,MOVE IT (CD211),E Saint-Martin,T W Leung,118,1089,8,1:10.60,11.0
HV_2005-1-19_7,5,2.0,OUR JET (CD128),B Prebble,C S Shum,129,1236,11,1:10.80,11.0
HV_2005-1-19_7,6,1.0,HONOUR SUPREME (CB393),O Doleuze,B K Ng,129,1087,10,1:10.80,23.0
HV_2005-1-19_7,7,7.0,REWARDING KING (CC318),S Sanders,S Woods,119,1177,4,1:10.90,99.0
HV_2005-1-19_7,8,9.0,SHOGUN (CB446),D Whyte,J Size,118,1145,2,1:11.00,4.2
HV_2005-1-19_7,9,4.0,ALWAYS WELCOME (CC183),G Mosse,D A Hayes,124,1036,7,1:11.00,59.0
HV_2005-1-19_7,10,12.0,SNIPPEDYDOODA (CA207),C Williams,C Fownes,114,1152,12,1:11.10,18.0
HV_2005-1-19_7,11,5.0,ARABIAN WAGER (CD048),W M Lai,T K Ng,122,1134,5,1:11.20,25.0
HV_2005-1-19_7,12,10.0,SUN POWER (CC204),F Coetzee,A S Cruz,115,1093,9,1:11.30,15.0
HV_2005-1-19_8,1,12.0,DREAMS COME TRUE (CD366),F Coetzee,A S Cruz,115,1062,4,1:41.40,3.1
HV_2005-1-19_8,2,8.0,MULTI MILLIONS (CD207),G Mosse,K L Man,121,1081,10,1:41.40,10.0
HV_2005-1-19_8,3,3.0,CLASSA WIN (CA115),H W Lai,L Ho,115,1060,1,1:41.60,11.0
HV_2005-1-19_8,4,10.0,AHEAD A HEAD (CB092),G Schofield,J Size,120,1003,12,1:41.70,35.0
HV_2005-1-19_8,5,4.0,GALLANT FALCON (CD194),D Whyte,A T Millard,124,1110,6,1:41.90,4.0
HV_2005-1-19_8,6,6.0,ORIENTAL (CC202),E Saint-Martin,C H Yip,122,1105,5,1:42.00,8.2
HV_2005-1-19_8,7,7.0,FORTUNE BOY (CC378),M Rodd,D Cruz,121,1192,2,1:42.00,11.0
HV_2005-1-19_8,8,11.0,MODERN PROSPECT (CC070),H K Yim,T W Leung,116,1173,3,1:42.50,99.0
HV_2005-1-19_8,9,1.0,MASTERY (CC176),S Dye,P O'Sullivan,129,1142,7,1:42.60,17.0
HV_2005-1-19_8,10,5.0,LUCKY STALLION (CA249),C K Tong,C Fownes,114,1106,9,1:42.70,29.0
HV_2005-1-19_8,11,2.0,GOOD TRIO (CD029),C Soumillon,J Moore,127,1100,8,1:42.90,9.3
HV_2005-1-19_8,12,9.0,TIRAMISU (CB386),O Doleuze,A Lee,121,1077,11,1:43.10,34.0
HV_2005-1-5_1,1,1.0,MAMOUSKA (CB444),E Saint-Martin,C H Yip,133,1036,10,1:41.70,8.5
HV_2005-1-5_1,2,7.0,FIRST KNIGHT (CB357),W M Lai,D Hill,126,1132,2,1:41.90,6.8
HV_2005-1-5_1,3,8.0,UNIVERSAL GLORY (BV162),O Doleuze,A T Millard,124,1278,6,1:41.90,16.0
HV_2005-1-5_1,4,2.0,MILLENNIUM SUPREME (BV228),D Whyte,B K Ng,132,1192,5,1:42.00,3.0
HV_2005-1-5_1,5,3.0,WE'RE BUDDIES (CC142),D Holland,L Ho,132,1075,1,1:42.10,5.6
HV_2005-1-5_1,6,9.0,DANDY BUNNY (BV328),R Fradd,S T Wong,123,1097,3,1:42.30,11.0
HV_2005-1-5_1,7,4.0,JOY AND TREASURE (CD251),B Prebble,A Lee,130,1053,7,1:42.40,27.0
HV_2005-1-5_1,8,12.0,SAVINGS ACCOUNT (CC234),S K Sit,T K Ng,113,971,11,1:42.50,58.0
HV_2005-1-5_1,9,6.0,WINNING WAYS (CB017),S Dye,P O'Sullivan,128,1069,12,1:42.60,7.3
HV_2005-1-5_1,10,5.0,TELECOM CAESAR (CD161),K S Yu,Y O Wong,130,1112,8,1:43.00,93.0
HV_2005-1-5_1,11,10.0,ASIA STAR (CA264),M Rodd,S Woods,118,1153,4,1:43.00,14.0
HV_2005-1-5_1,12,11.0,FOREVER CHARMING (CB148),Y T Cheng,D E Ferraris,117,1008,9,1:43.20,41.0
HV_2005-1-5_2,1,9.0,CHOSEN ONE (CD347),D Holland,D E Ferraris,120,1090,10,1:10.80,40.0
HV_2005-1-5_2,2,5.0,SIGHT CHAMPION (CC151),R Fradd,C Fownes,126,1150,1,1:10.90,11.0
HV_2005-1-5_2,3,4.0,KING PALM (CC118),D Whyte,Y O Wong,130,1186,2,1:11.10,3.9
HV_2005-1-5_2,4,6.0,TREASURE RAIDERS (CE049),S Dye,P O'Sullivan,124,1145,7,1:11.10,30.0
HV_2005-1-5_2,5,12.0,TOUCH DOWN (CB013),P H Lo,D Hill,107,1180,4,1:11.20,76.0
HV_2005-1-5_2,6,1.0,DREAMS COME TRUE (CD366),F Coetzee,A S Cruz,132,1061,6,1:11.20,1.8
HV_2005-1-5_2,7,7.0,WINNING PARADE (CA283),C Soumillon,J Moore,123,1173,8,1:11.20,18.0
HV_2005-1-5_2,8,3.0,JOYFUL MASTER (CA289),B Prebble,S Woods,130,1077,3,1:11.30,8.9
HV_2005-1-5_2,9,11.0,FREE WAY (CC279),K S Yu,C H Yip,115,1058,11,1:11.40,21.0
HV_2005-1-5_2,10,8.0,DANEMAN HILL (CD374),M Rodd,P F Yiu,121,981,9,1:11.60,55.0
HV_2005-1-5_2,11,10.0,LUCKY POWER (CD319),C Williams,D A Hayes,118,1214,12,1:13.40,99.0
HV_2005-1-5_2,12,2.0,ESCALATION (CB030),O Doleuze,A T Millard,130,1141,5,1:13.40,40.0
HV_2005-1-5_3,1,6.0,SUPERSONIC (CC245),F Coetzee,A S Cruz,124,1184,4,1:11.00,2.5
HV_2005-1-5_3,2,1.0,BEAUTY PLUS (CC213),D Whyte,K W Lui,132,1001,5,1:11.00,4.6
HV_2005-1-5_3,3,10.0,MAGNIFICENT HORSE (CD103),E Saint-Martin,T W Leung,119,1019,2,1:11.30,67.0
HV_2005-1-5_3,4,4.0,MILLION CHASE (CD132),P H Lo,K L Man,118,1080,3,1:11.40,7.2
HV_2005-1-5_3,5,11.0,KE JIA WANG (CD049),H W Lai,L Ho,105,1098,9,1:11.50,33.0
HV_2005-1-5_3,6,5.0,RIGHT CHOICE (CE102),C Williams,J Size,124,1047,1,1:11.50,31.0
HV_2005-1-5_3,7,3.0,EUPHORIC KID (CB165),B Prebble,D J Hall,129,1080,8,1:11.60,15.0
HV_2005-1-5_3,8,9.0,AUSPICIOUS ODYSSEY (CC373),W M Lai,C S Shum,119,1122,6,1:11.60,12.0
HV_2005-1-5_3,9,8.0,HORACE'S HORSE (CB043),D Holland,S Woods,121,1119,11,1:11.70,24.0
HV_2005-1-5_3,10,7.0,MASTER ABLE (CD349),O Doleuze,T K Ng,122,1142,10,1:12.00,21.0
